project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Jsoup,1,Jsoup-1-buggy,org.jsoup.nodes.Document,org/jsoup/nodes/Document.java,private void normalise(Element element) {,113,128
Jsoup,10,Jsoup-10-buggy,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,public String absUrl(String attributeKey) {,156,182
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements select() {,104,133
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements findElements() {,154,186
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements matches(boolean own) {,298,304
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,"private static Elements filterForSelf(Collection<Element> parents, Collection<Element> candidates) {",387,398
Jsoup,12,Jsoup-12-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private void combinator(char combinator) {,137,154
Jsoup,13,Jsoup-13-buggy,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,public boolean hasAttr(String attributeKey) {,104,115
Jsoup,14,Jsoup-14-buggy,org.jsoup.parser.Tokeniser,org/jsoup/parser/Tokeniser.java,boolean isAppropriateEndTagToken() {,193,196
Jsoup,14,Jsoup-14-buggy,org.jsoup.parser.TokeniserState,org/jsoup/parser/TokeniserState.java,"void read(Tokeniser t, CharacterReader r) {",214,227
Jsoup,15,Jsoup-15-buggy,org.jsoup.parser.TreeBuilderState,org/jsoup/parser/TreeBuilderState.java,"boolean process(Token t, TreeBuilder tb) {",246,759
Jsoup,16,Jsoup-16-buggy,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"public DocumentType(String name, String publicId, String systemId, String baseUri) {",18,24
Jsoup,16,Jsoup-16-buggy,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"void outerHtmlHead(StringBuilder accum, int depth, Document.OutputSettings out) {",32,39
Jsoup,18,Jsoup-18-buggy,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,CharacterReader(String input) {,16,21
Jsoup,18,Jsoup-18-buggy,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,String consumeToEnd() {,98,102
Jsoup,19,Jsoup-19-buggy,org.jsoup.safety.Whitelist,org/jsoup/safety/Whitelist.java,"The cleaner and these whitelists assume that you want to clean a <code>body</code> fragment of HTML (to add user supplied HTML into a templated page), and not to clean a full HTML document. If the latter is the case, either wrap the",39,443
Jsoup,2,Jsoup-2-buggy,org.jsoup.parser.Parser,org/jsoup/parser/Parser.java,private void parseStartTag() {,116,166
Jsoup,20,Jsoup-20-buggy,org.jsoup.helper.DataUtil,org/jsoup/helper/DataUtil.java,"static Document parseByteData(ByteBuffer byteData, String charsetName, String baseUri, Parser parser) {",73,105
Jsoup,21,Jsoup-21-buggy,org.jsoup.select.CombiningEvaluator,org/jsoup/select/CombiningEvaluator.java,Or(Collection<Evaluator> evaluators) {,56,62
Jsoup,21,Jsoup-21-buggy,org.jsoup.select.QueryParser,org/jsoup/select/QueryParser.java,Evaluator parse() {,44,79
Jsoup,21,Jsoup-21-buggy,org.jsoup.select.QueryParser,org/jsoup/select/QueryParser.java,private void combinator(char combinator) {,81,103
Jsoup,22,Jsoup-22-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Elements siblingElements() {,433,443
Jsoup,22,Jsoup-22-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Element nextElementSibling() {,453,461
Jsoup,22,Jsoup-22-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Element previousElementSibling() {,468,476
Jsoup,22,Jsoup-22-buggy,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,include this node (a node is not a sibling of itself).,440,450
Jsoup,22,Jsoup-22-buggy,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,public Node previousSibling() {,473,482
Jsoup,22,Jsoup-22-buggy,org.jsoup.select.Elements,org/jsoup/select/Elements.java,public Elements() {,18,20
Jsoup,23,Jsoup-23-buggy,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,String consumeLetterSequence() {,105,116
Jsoup,23,Jsoup-23-buggy,org.jsoup.parser.Tokeniser,org/jsoup/parser/Tokeniser.java,"Character consumeCharacterReference(Character additionalAllowedCharacter, boolean inAttribute) {",100,162
Jsoup,24,Jsoup-24-buggy,org.jsoup.parser.TokeniserState,org/jsoup/parser/TokeniserState.java,"void read(Tokeniser t, CharacterReader r) {",553,585
Jsoup,26,Jsoup-26-buggy,org.jsoup.safety.Cleaner,org/jsoup/safety/Cleaner.java,public Document clean(Document dirtyDocument) {,39,47
Jsoup,27,Jsoup-27-buggy,org.jsoup.helper.DataUtil,org/jsoup/helper/DataUtil.java,static String getCharsetFromContentType(String contentType) {,127,137
Jsoup,28,Jsoup-28-buggy,org.jsoup.nodes.Entities,org/jsoup/nodes/Entities.java,public static boolean isNamedEntity(String name) {,51,53
Jsoup,28,Jsoup-28-buggy,org.jsoup.nodes.Entities,org/jsoup/nodes/Entities.java,"static String unescape(String string, boolean strict) {",102,130
Jsoup,28,Jsoup-28-buggy,org.jsoup.parser.Parser,org/jsoup/parser/Parser.java,"public static Document parseBodyFragment(String bodyHtml, String baseUri) {",116,125
Jsoup,28,Jsoup-28-buggy,org.jsoup.parser.Tokeniser,org/jsoup/parser/Tokeniser.java,"Character consumeCharacterReference(Character additionalAllowedCharacter, boolean inAttribute) {",100,164
Jsoup,28,Jsoup-28-buggy,org.jsoup.parser.Tokeniser,org/jsoup/parser/Tokeniser.java,boolean currentNodeInHtmlNS() {,226,231
Jsoup,29,Jsoup-29-buggy,org.jsoup.nodes.Document,org/jsoup/nodes/Document.java,public String title() {,66,73
Jsoup,3,Jsoup-3-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Element append(String html) {,267,277
Jsoup,3,Jsoup-3-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Element prepend(String html) {,285,296
Jsoup,3,Jsoup-3-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Element wrap(String html) {,312,334
