project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
JacksonCore,1,JacksonCore-1-buggy,com.fasterxml.jackson.core.io.NumberInput,com/fasterxml/jackson/core/io/NumberInput.java,public static BigDecimal parseBigDecimal(String numStr) throws NumberFormatException,293,296
JacksonCore,1,JacksonCore-1-buggy,com.fasterxml.jackson.core.io.NumberInput,com/fasterxml/jackson/core/io/NumberInput.java,"public static BigDecimal parseBigDecimal(char[] buffer, int offset, int len)",302,306
JacksonCore,1,JacksonCore-1-buggy,com.fasterxml.jackson.core.util.TextBuffer,com/fasterxml/jackson/core/util/TextBuffer.java,public BigDecimal contentsAsDecimal(),382,399
JacksonCore,10,JacksonCore-10-buggy,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java,private int _findOffsetForAdd(int hash),887,935
JacksonCore,10,JacksonCore-10-buggy,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java,public int calcHash(int q1),976,987
JacksonCore,11,JacksonCore-11-buggy,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java,private void _verifySharing(),874,887
JacksonCore,12,JacksonCore-12-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,public final JsonToken nextToken() throws IOException,574,705
JacksonCore,12,JacksonCore-12-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,public boolean nextFieldName(SerializableString sstr) throws IOException,732,808
JacksonCore,12,JacksonCore-12-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,public String nextFieldName() throws IOException,811,913
JacksonCore,12,JacksonCore-12-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,private final void _isNextTokenNameYes(int i) throws IOException,915,959
JacksonCore,12,JacksonCore-12-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,"protected boolean _isNextTokenNameMaybe(int i, String nameToMatch) throws IOException",961,1015
JacksonCore,12,JacksonCore-12-buggy,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,public JsonLocation getTokenLocation(),2669,2676
JacksonCore,12,JacksonCore-12-buggy,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,public JsonLocation getTokenLocation(),3614,3624
JacksonCore,13,JacksonCore-13-buggy,com.fasterxml.jackson.core.json.JsonGeneratorImpl,com/fasterxml/jackson/core/json/JsonGeneratorImpl.java,public JsonGenerator enable(Feature f) {,119,125
JacksonCore,14,JacksonCore-14-buggy,com.fasterxml.jackson.core.io.IOContext,com/fasterxml/jackson/core/io/IOContext.java,"protected final void _verifyRelease(byte[] toRelease, byte[] src) {",272,275
JacksonCore,14,JacksonCore-14-buggy,com.fasterxml.jackson.core.io.IOContext,com/fasterxml/jackson/core/io/IOContext.java,"protected final void _verifyRelease(char[] toRelease, char[] src) {",277,280
JacksonCore,14,JacksonCore-14-buggy,com.fasterxml.jackson.core.io.IOContext,com/fasterxml/jackson/core/io/IOContext.java,private IllegalArgumentException wrongBuf() {,282,285
JacksonCore,15,JacksonCore-15-buggy,com.fasterxml.jackson.core.filter.FilteringParserDelegate,com/fasterxml/jackson/core/filter/FilteringParserDelegate.java,public JsonToken nextToken() throws IOException,222,433
