project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Closure,1,Closure-1-buggy,com.google.javascript.jscomp.RemoveUnusedVars,com/google/javascript/jscomp/RemoveUnusedVars.java,private void removeUnreferencedFunctionArgs(Scope fnScope) {,369,409
Closure,10,Closure-10-buggy,com.google.javascript.jscomp.NodeUtil,com/google/javascript/jscomp/NodeUtil.java,"static boolean mayBeString(Node n, boolean recurse) {",1415,1421
Closure,100,Closure-100-buggy,com.google.javascript.jscomp.CheckGlobalThis,com/google/javascript/jscomp/CheckGlobalThis.java,"public boolean shouldTraverse(NodeTraversal t, Node n, Node parent) {",84,128
Closure,100,Closure-100-buggy,com.google.javascript.jscomp.CheckGlobalThis,com/google/javascript/jscomp/CheckGlobalThis.java,"private boolean shouldReportThis(Node n, Node parent) {",139,151
Closure,101,Closure-101-buggy,com.google.javascript.jscomp.CommandLineRunner,com/google/javascript/jscomp/CommandLineRunner.java,protected CompilerOptions createOptions() {,419,439
Closure,102,Closure-102-buggy,com.google.javascript.jscomp.Normalize,com/google/javascript/jscomp/Normalize.java,"public void process(Node externs, Node root) {",87,97
Closure,103,Closure-103-buggy,com.google.javascript.jscomp.ControlFlowAnalysis,com/google/javascript/jscomp/ControlFlowAnalysis.java,private static boolean mayThrowException(Node n) {,884,905
Closure,103,Closure-103-buggy,com.google.javascript.jscomp.DisambiguateProperties,com/google/javascript/jscomp/DisambiguateProperties.java,private Set<JSType> getTypesToSkipForTypeNonUnion(JSType type) {,692,706
Closure,104,Closure-104-buggy,com.google.javascript.rhino.jstype.UnionType,com/google/javascript/rhino/jstype/UnionType.java,JSType meet(JSType that) {,273,298
Closure,105,Closure-105-buggy,com.google.javascript.jscomp.FoldConstants,com/google/javascript/jscomp/FoldConstants.java,"void tryFoldStringJoin(NodeTraversal t, Node n, Node left, Node right, Node parent) {",1461,1550
Closure,106,Closure-106-buggy,com.google.javascript.jscomp.GlobalNamespace,com/google/javascript/jscomp/GlobalNamespace.java,boolean canCollapseUnannotatedChildNames() {,899,913
Closure,106,Closure-106-buggy,com.google.javascript.rhino.JSDocInfoBuilder,com/google/javascript/rhino/JSDocInfoBuilder.java,public boolean recordBlockDescription(String description) {,188,193
Closure,107,Closure-107-buggy,com.google.javascript.jscomp.CommandLineRunner,com/google/javascript/jscomp/CommandLineRunner.java,protected CompilerOptions createOptions() {,806,866
Closure,108,Closure-108-buggy,com.google.javascript.jscomp.ScopedAliases,com/google/javascript/jscomp/ScopedAliases.java,public void applyAlias() {,230,241
Closure,108,Closure-108-buggy,com.google.javascript.jscomp.ScopedAliases,com/google/javascript/jscomp/ScopedAliases.java,public void exitScope(NodeTraversal t) {,309,321
Closure,108,Closure-108-buggy,com.google.javascript.jscomp.ScopedAliases,com/google/javascript/jscomp/ScopedAliases.java,private void findAliases(NodeTraversal t) {,357,445
Closure,108,Closure-108-buggy,com.google.javascript.jscomp.ScopedAliases,com/google/javascript/jscomp/ScopedAliases.java,"public void visit(NodeTraversal t, Node n, Node parent) {",523,589
Closure,109,Closure-109-buggy,com.google.javascript.jscomp.parsing.JsDocInfoParser,com/google/javascript/jscomp/parsing/JsDocInfoParser.java,private Node parseContextTypeExpression(JsDocToken token) {,1907,1914
Closure,11,Closure-11-buggy,com.google.javascript.jscomp.TypeCheck,com/google/javascript/jscomp/TypeCheck.java,"private void visitGetProp(NodeTraversal t, Node n, Node parent) {",1303,1319
Closure,110,Closure-110-buggy,com.google.javascript.jscomp.ScopedAliases,com/google/javascript/jscomp/ScopedAliases.java,private void findAliases(NodeTraversal t) {,352,428
Closure,110,Closure-110-buggy,com.google.javascript.rhino.Node,com/google/javascript/rhino/Node.java,public Node getChildBefore(Node child) {,549,562
Closure,111,Closure-111-buggy,com.google.javascript.jscomp.type.ClosureReverseAbstractInterpreter,com/google/javascript/jscomp/type/ClosureReverseAbstractInterpreter.java,protected JSType caseTopType(JSType topType) {,53,55
Closure,112,Closure-112-buggy,com.google.javascript.jscomp.TypeInference,com/google/javascript/jscomp/TypeInference.java,"private boolean inferTemplatedTypesForCall( Node n, FunctionType fnType) {",1183,1210
Closure,113,Closure-113-buggy,com.google.javascript.jscomp.ProcessClosurePrimitives,com/google/javascript/jscomp/ProcessClosurePrimitives.java,"private void processRequireCall(NodeTraversal t, Node n, Node parent) {",295,334
Closure,114,Closure-114-buggy,com.google.javascript.jscomp.NameAnalyzer,com/google/javascript/jscomp/NameAnalyzer.java,"private void recordAssignment(NodeTraversal t, Node n, Node recordNode) {",558,588
Closure,115,Closure-115-buggy,com.google.javascript.jscomp.FunctionInjector,com/google/javascript/jscomp/FunctionInjector.java,"private CanInlineResult canInlineReferenceDirectly( Node callNode, Node fnNode) {",689,758
Closure,116,Closure-116-buggy,com.google.javascript.jscomp.FunctionInjector,com/google/javascript/jscomp/FunctionInjector.java,"private CanInlineResult canInlineReferenceDirectly( Node callNode, Node fnNode) {",689,752
Closure,117,Closure-117-buggy,com.google.javascript.jscomp.TypeValidator,com/google/javascript/jscomp/TypeValidator.java,"String getReadableJSTypeName(Node n, boolean dereference) {",724,777
Closure,118,Closure-118-buggy,com.google.javascript.jscomp.DisambiguateProperties,com/google/javascript/jscomp/DisambiguateProperties.java,"private void handleObjectLit(NodeTraversal t, Node n) {",490,513
