project,bug_id,folder,function_id,class_fqcn,file,method_sig_snippet,method_start,method_end,line,line_in_method,ci,mi,cb,mb,executed
Mockito,2,Mockito-2-buggy,function_1,org.mockito.internal.util.Timer,org/mockito/internal/util/Timer.java,public Timer(long durationMillis) {,9,11,9,1,2,0,0,0,True
Mockito,2,Mockito-2-buggy,function_1,org.mockito.internal.util.Timer,org/mockito/internal/util/Timer.java,public Timer(long durationMillis) {,9,11,10,2,3,0,0,0,True
Mockito,2,Mockito-2-buggy,function_1,org.mockito.internal.util.Timer,org/mockito/internal/util/Timer.java,public Timer(long durationMillis) {,9,11,11,3,1,0,0,0,True
Mockito,2,Mockito-2-buggy,function_2,org.mockito.internal.util.Timer,org/mockito/internal/util/Timer.java,public void start() {,24,26,24,1,,,,,
Mockito,2,Mockito-2-buggy,function_2,org.mockito.internal.util.Timer,org/mockito/internal/util/Timer.java,public void start() {,24,26,25,2,0,3,0,0,False
Mockito,2,Mockito-2-buggy,function_2,org.mockito.internal.util.Timer,org/mockito/internal/util/Timer.java,public void start() {,24,26,26,3,0,1,0,0,False
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,118,1,,,,,
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,119,2,4,0,1,1,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,120,3,6,0,0,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,121,4,7,0,2,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,122,5,6,0,0,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,123,6,3,0,2,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,124,7,7,0,0,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,125,8,,,,,
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,126,9,,,,,
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,127,10,9,0,2,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,128,11,6,0,0,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,129,12,3,0,1,1,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,130,13,9,0,0,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,131,14,,,,,
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,132,15,,,,,
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,133,16,1,0,0,0,True
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,134,17,0,9,0,2,False
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,135,18,0,6,0,0,False
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,136,19,0,3,0,2,False
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,137,20,0,7,0,0,False
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,138,21,,,,,
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,139,22,,,,,
Mockito,3,Mockito-3-buggy,function_1,org.mockito.internal.invocation.InvocationMatcher,org/mockito/internal/invocation/InvocationMatcher.java,public void captureArgumentsFrom(Invocation invocation) {,118,141,140,23,,,,,
