bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,0.8666666666666667,1.0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,1.0,pass
3,0.78125,0.9259259259259259,0.847457627118644,0.75,0.9310344827586207,0.8307692307692308,0.847457627118644,0.8307692307692308,notpass
4,1.0,0.9545454545454546,0.9767441860465117,1.0,0.9565217391304348,0.9777777777777777,0.9767441860465117,0.9777777777777777,pass
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
6,0.8181818181818182,1.0,0.9,1.0,1.0,1.0,0.9,1.0,pass
7,1.0,0.9545454545454546,0.9767441860465117,1.0,0.9130434782608695,0.9545454545454545,0.9767441860465117,0.9545454545454545,pass
8,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8,0.7272727272727273,0.761904761904762,0.7999999999999999,0.761904761904762,pass
9,1.0,0.75,0.8571428571428571,1.0,0.7692307692307693,0.8695652173913044,0.8571428571428571,0.8695652173913044,pass
10,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,0.6363636363636364,0.56,0.6363636363636364,0.56,notpass
11,0.8888888888888888,1.0,0.9411764705882353,1.0,1.0,1.0,0.9411764705882353,1.0,pass
12,0.7272727272727273,1.0,0.8421052631578948,1.0,1.0,1.0,0.8421052631578948,1.0,pass
13,0.5,0.6,0.5454545454545454,0.5,0.23076923076923078,0.3157894736842105,0.5454545454545454,0.3157894736842105,pass
14,0.8,1.0,0.888888888888889,1.0,1.0,1.0,0.888888888888889,1.0,pass
15,0.8484848484848485,1.0,0.9180327868852458,0.8484848484848485,1.0,0.9180327868852458,0.9180327868852458,0.9180327868852458,notpass
16,0.7454545454545455,0.9534883720930233,0.8367346938775511,0.6896551724137931,0.8888888888888888,0.7766990291262136,0.8367346938775511,0.7766990291262136,notpass
17,1.0,0.7692307692307693,0.8695652173913044,1.0,0.7692307692307693,0.8695652173913044,0.8695652173913044,0.8695652173913044,pass
19,1.0,1.0,1.0,0.9655172413793104,0.9655172413793104,0.9655172413793104,1.0,0.9655172413793104,pass
20,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,notpass
21,0.9,1.0,0.9473684210526316,1.0,1.0,1.0,0.9473684210526316,1.0,pass
22,1.0,1.0,1.0,0.9473684210526315,1.0,0.972972972972973,1.0,0.972972972972973,pass
24,0.9454545454545454,1.0,0.9719626168224299,0.9454545454545454,1.0,0.9719626168224299,0.9719626168224299,0.9719626168224299,pass
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
27,0.8833333333333333,0.9464285714285714,0.9137931034482758,0.9047619047619048,0.95,0.9268292682926829,0.9137931034482758,0.9268292682926829,pass
28,1.0,0.9230769230769231,0.9600000000000001,1.0,0.9473684210526315,0.972972972972973,0.9600000000000001,0.972972972972973,pass
29,1.0,1.0,1.0,0.16666666666666666,1.0,0.2857142857142857,1.0,0.2857142857142857,notpass
30,0.8070175438596491,1.0,0.8932038834951457,0.8148148148148148,1.0,0.8979591836734693,0.8932038834951457,0.8979591836734693,pass
31,1.0,1.0,1.0,1.0,0.9411764705882353,0.9696969696969697,1.0,0.9696969696969697,pass
32,1.0,0.6666666666666666,0.8,1.0,0.8235294117647058,0.9032258064516129,0.8,0.9032258064516129,pass
33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
35,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,0.7499999999999999,1.0,pass
36,0.9262295081967213,1.0,0.9617021276595745,0.9274193548387096,1.0,0.9623430962343097,0.9617021276595745,0.9623430962343097,pass
37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
39,0.9629629629629629,1.0,0.9811320754716981,0.9821428571428571,1.0,0.9909909909909909,0.9811320754716981,0.9909909909909909,pass
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
41,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.8148148148148148,0.8636363636363636,pass
42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
43,0.2727272727272727,0.75,0.39999999999999997,0.0,0.0,0.0,0.39999999999999997,0.0,not_compilable
44,0.68,1.0,0.8095238095238095,0.6774193548387096,1.0,0.8076923076923077,0.8095238095238095,0.8076923076923077,pass
45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
47,0.2727272727272727,1.0,0.42857142857142855,1.0,1.0,1.0,0.42857142857142855,1.0,pass
49,1.0,1.0,1.0,0.7272727272727273,1.0,0.8421052631578948,1.0,0.8421052631578948,notpass
50,1.0,0.9285714285714286,0.962962962962963,1.0,0.9166666666666666,0.9565217391304348,0.962962962962963,0.9565217391304348,pass
51,1.0,1.0,1.0,0.9,1.0,0.9473684210526316,1.0,0.9473684210526316,notpass
52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
53,0.8461538461538461,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0,pass
54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
