project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Jxpath,1,JxPath-1-buggy,add_test.java,org.apache.commons.jxpath.ri.model.dom.DOMModelTest,testNodeAxisOnAttributes,Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,118,93,24,40,118,93,24,40,119,93,24,42,119,93,24,42
Jxpath,1,JxPath-1-buggy,add_test1.java,org.apache.commons.jxpath.ri.model.jdom.JDOMModelTest,testNodeAxisOnAttributes,Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,118,93,24,40,118,93,24,40,119,93,24,42,119,93,24,42
Jxpath,2,JxPath-2-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.ExtensionFunctionTest,testNodeSetReturnPointersBase,Pass,Not Pass,Pass,Pass,24,0.8000,8,0.2759,2,0.5000,2,0.4000,16,30,2,4,40,6,4,2,33,29,5,5,41,21,7,3
Jxpath,3,JxPath-3-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,17,1.0000,,,2,1.0000,,,,,17,113,2,10,0,0,0,0,17,117,2,12
Jxpath,4,JxPath-4-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,78,135,11,37,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,5,JxPath-5-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.VariableTest,testUnionOfNodeAndVariableReverse,Pass,Not Pass,Pass,Pass,0,0.0000,14,0.2545,1,0.0769,2,0.1250,35,61,7,13,35,61,8,12,49,55,12,16,63,41,14,14
Jxpath,6,JxPath-6-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.VariableTest,testIterateVariable,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,7,JxPath-7-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.CoreOperationTest,testNodeSetOperations,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,8,JxPath-8-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.CoreOperationTest,testNan,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,9,JxPath-9-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,40,94,4,32,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,10,JxPath-10-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.CoreOperationTest,testEmptyNodeSetOperationsRightHand,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,19,0,2,0,19,0,2,0,27,4,4,2,27,4,4,2
Jxpath,11,JxPath-11-buggy,add_test.java,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testNamespaceMapping,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,53,99,6,22,53,99,6,22,55,138,6,36,55,138,6,36
Jxpath,12,JxPath-12-buggy,add_test.java,org.apache.commons.jxpath.ri.model.ExternalXMLNamespaceTest,testElementDOM,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,43,75,7,30,43,75,7,30,43,81,7,34,43,81,7,34
Jxpath,13,JxPath-13-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,43,1.0000,,,5,1.0000,,,,,43,135,5,25,0,0,0,0,43,138,5,27
Jxpath,14,JxPath-14-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.CoreFunctionTest,testCoreFunctions,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,,,,
Jxpath,15,JxPath-15-buggy,add_test.java,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testUnion,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,16,JxPath-16-buggy,add_test.java,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisPreceding,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,17,JxPath-17-buggy,add_test.java,org.apache.commons.jxpath.ri.model.XMLModelTestCase,testAxisAttribute,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,157,17,27,11,157,17,27,11,172,18,33,11,172,18,33,11
Jxpath,18,JxPath-18-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,52,2,7,1,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jxpath,19,JxPath-19-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,81,1.0000,,,15,1.0000,,,,,81,3,15,3,0,0,0,0,81,39,15,11
Jxpath,20,JxPath-20-buggy,add_test.java,org.apache.commons.jxpath.ri.compiler.JXPath149Test,testRightIteratorComparisonOrder,Pass,Not Pass,Pass,Pass,4,0.1379,4,0.0889,2,0.2000,3,0.2000,70,29,14,10,74,25,16,8,67,45,13,15,71,41,16,12
Jxpath,21,JxPath-21-buggy,add_test.java,org.apache.commons.jxpath.ri.model.MixedModelTest,testNullCount,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0,0,0,4,0,0,0,10,0,2,0,10,0,2,0
Jxpath,22,JxPath-22-buggy,add_test.java,org.apache.commons.jxpath.ri.model.JXPath154Test,testInnerEmptyNamespaceDOM,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,39,18,7,5,39,18,7,5,52,54,11,19,52,54,11,19
