project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Codec,1,Codec-1-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,362,1.0000,,,11,1.0000,,,,,359,585,11,141,0,0,0,0,362,585,11,141
Codec,2,Codec-2-buggy,add_test.java,org.apache.commons.codec.binary.Base64OutputStreamTest,testBase64EmptyOutputStream,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,40,309,5,26,40,309,5,26,29,326,9,24,29,326,9,24
Codec,3,Codec-3-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,111,1.0000,,,14,1.0000,,,,,111,129,14,36,0,0,0,0,111,129,14,36
Codec,4,Codec-4-buggy,add_test.java,org.apache.commons.codec.binary.Base64Codec13Test,testBinaryEncoder,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0
Codec,5,Codec-5-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,176,1.0000,,,21,1.0000,,,,,124,75,16,11,0,0,0,0,176,37,21,10
Codec,6,Codec-6-buggy,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testCodec101Encode,Pass,Not Pass,Pass,Pass,9,0.3913,9,0.3913,3,0.2727,2,0.2000,61,23,11,11,70,14,14,8,68,23,14,10,77,14,16,8
Codec,7,Codec-7-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,9,1.0000,,,2,1.0000,,,,,5,0,0,0,0,0,0,0,9,0,2,0
Codec,8,Codec-8-buggy,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testZeroByteReadDecodeDoesNotHang,Not Pass,Unknown,Pass,Not Compilable,0,0.0000,21,0.2530,0,0.0000,5,0.2000,84,23,14,14,84,23,14,14,86,83,15,25,107,62,20,20
Codec,9,Codec-9-buggy,add_test.java,org.apache.commons.codec.binary.Base64Test,testCodec112_more,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,44,7,5,3,44,7,5,3,36,27,6,6,36,27,6,6
Codec,10,Codec-10-buggy,add_test.java,org.apache.commons.codec.language.CaverphoneTest,testEndMb,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Codec,11,Codec-11-buggy,add_test.java,org.apache.commons.codec.net.QuotedPrintableCodecTest,testSoftLineBreakDecodeLFOnly,Not Pass,Not Pass,Pass,Pass,0,0.0000,2,0.0286,0,0.0000,1,0.0714,113,20,11,5,113,20,11,5,223,70,36,14,225,68,37,13
Codec,12,Codec-12-buggy,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testMarkSupported,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Codec,14,Codec-14-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,78,28,8,2,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Codec,15,Codec-15-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,44,1.0000,,,11,1.0000,,,,,44,3,11,3,0,0,0,0,44,3,11,3
Codec,17,Codec-17-buggy,add_test.java,org.apache.commons.codec.binary.StringUtilsTest,testNewStringIso8859_1_Null,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,6,0,0,0,6,0,0,4,8,1,1,4,8,1,1
Codec,18,Codec-18-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,31,1.0000,,,10,1.0000,,,,,27,6,8,2,0,0,0,0,31,6,10,2
