project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Mockito,1,Mockito-1-buggy,add_test.java,org.mockito.internal.invocation.InvocationMatcherTest,should_capture_arguments_when_args_count_does_NOT_match,Pass,Not Pass,Pass,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Mockito,2,Mockito-2-buggy,add_test.java,org.mockito.verification.NegativeDurationTest,should_throw_exception_when_duration_is_negative_for_timeout_method,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,6,4,0,0,6,4,0,0,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Mockito,3,Mockito-3-buggy,add_test.java,org.mockito.internal.invocation.InvocationMatcherTest,should_not_capture_when_no_varargs,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,62,25,8,6,62,25,8,6,115,27,16,10,115,27,16,10
Mockito,4,Mockito-4-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,120,1.0000,,,5,1.0000,,,,,52,36,0,0,0,0,0,0,120,13,5,5
Mockito,5,Mockito-5-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,0,37,0,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Mockito,6,Mockito-6-buggy,add_test.java,org.mockitousage.matchers.AnyXMatchersAcceptNullsTest,shouldNotAcceptNullInAnyClassMatcher,Not Compilable,Not Pass,Not Compilable,Pass,9,0.3913,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,60,23,0,0,69,14,0,0,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Mockito,6,Mockito-6-buggy,add_test1.java,org.mockitousage.matchers.NewMatchersTest,shouldNotAcceptNullInAnyListOfMatcher,Not Compilable,Not Pass,Not Compilable,Pass,9,0.3913,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,60,23,0,0,69,14,0,0,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Mockito,7,Mockito-7-buggy,add_test.java,org.mockitousage.bugs.deepstubs.DeepStubFailingWhenGenricNestedAsRawTypeTest,discoverDeepMockingOfGenerics,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,28,0,2,0,28,0,2,0,32,0,4,0,32,0,4,0
Mockito,8,Mockito-8-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,44,1.0000,,,6,1.0000,,,,,41,10,5,1,0,0,0,0,44,61,6,10
Mockito,9,Mockito-9-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,0,3,0,0,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Mockito,10,Mockito-10-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,44,1.0000,,,2,1.0000,,,,,39,26,2,4,0,0,0,0,44,20,2,4
Mockito,11,Mockito-11-buggy,add_test.java,org.mockito.internal.creation.DelegatingMethodTest,hashcode_should_match_underlying_method,Not Pass,Not Pass,Pass,Pass,2,1.0000,4,0.6667,0,0.0000,0,0.0000,5,2,0,0,7,0,0,0,17,6,3,1,21,2,3,1
Mockito,12,Mockito-12-buggy,add_test.java,org.mockito.internal.util.reflection.GenericMasterTest,shouldDealWithNestedGenerics,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,19,0,3,1,19,0,3,1,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
