project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Csv,1,Csv-1-buggy,add_test.java,org.apache.commons.csv.CSVParserTest,testGetLineNumberWithCRConsecutive,Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,12,6,1,1,12,6,1,1,21,11,3,3,21,11,3,3
Csv,2,Csv-2-buggy,add_test.java,org.apache.commons.csv.CSVRecordTest,testGetStringInconsistentRecord,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,9,15,1,3,9,15,1,3,37,24,4,4,37,24,4,4
Csv,3,Csv-3-buggy,add_test.java,org.apache.commons.csv.CSVLexerTest,testEscapedCharacter,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,10,15,2,6,10,15,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,4,Csv-4-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,5,1.0000,,,1,1.0000,,,,,0,6,0,0,0,0,0,0,5,6,1,1
Csv,5,Csv-5-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,10,1.0000,,,1,1.0000,,,,,13,0,0,0,0,0,0,0,10,5,1,1
Csv,6,Csv-6-buggy,add_test.java,org.apache.commons.csv.CSVRecordTest,testToMapWithShortRecordNullForMissing,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,2,1,1,27,2,1,1,40,0,5,1,40,0,5,1
Csv,7,Csv-7-buggy,add_test.java,org.apache.commons.csv.CSVParserTest,testDuplicateHeaderEntriesRemapped,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,8,Csv-8-buggy,add_test.java,org.apache.commons.csv.CSVFormatTest,testDuplicateHeaderElementsMessage,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,117,104,14,18,117,104,14,18,83,138,5,27,83,138,5,27
Csv,9,Csv-9-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,,,,5,1.0000,,,1,1.0000,,,,,0,34,0,4,0,0,0,0,5,36,1,7
Csv,10,Csv-10-buggy,add_test.java,org.apache.commons.csv.CSVPrinterTest,testHeaderPrintedInConstructor,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,18,0,0,0,18,0,0,0,32,0,2,2,32,0,2,2
Csv,11,Csv-11-buggy,add_test.java,org.apache.commons.csv.CSVParserTest,testHeaderMissingWithNullNoIgnore,Pass,Not Pass,Pass,Pass,0,0.0000,23,0.7188,0,0.0000,5,0.3333,56,36,6,14,56,36,6,14,72,32,13,15,95,9,18,10
Csv,13,Csv-13-buggy,add_test.java,org.apache.commons.csv.CSVPrinterTest,testNullValueNoQuoteNoEscape,Not Pass,Not Pass,Not Pass,Pass,13,0.6842,13,0.3824,2,0.6667,2,0.3333,25,19,3,3,38,6,5,1,27,34,4,6,40,21,6,4
Csv,14,Csv-14-buggy,add_test.java,org.apache.commons.csv.CSVPrinterTest,testNoQuoteAtSignAtStart,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,1,0.0270,0,0.0000,86,107,14,37,86,107,15,36,81,89,13,24,81,89,13,24
Csv,15,Csv-15-buggy,add_test.java,org.apache.commons.csv.CSVPrinterTest,testDontQuoteEmojiFirstChar,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,133,60,26,25,133,60,26,25,98,92,20,29,98,92,20,29
Csv,16,Csv-16-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,,,,83,1.0000,,,7,1.0000,,,,,81,60,7,5,0,0,0,0,83,60,7,5
