project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
JacksonDatabind,1,JacksonDatabind-1-buggy,add_test.java,com.fasterxml.jackson.databind.struct.TestPOJOAsArray,testNullColumn,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,38,56,7,13,Not Compilable,Not Compilable,Not Compilable,Not Compilable
JacksonDatabind,2,JacksonDatabind-2-buggy,add_test.java,com.fasterxml.jackson.databind.node.TestConversions,testConversionOfList,Not Pass,Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,5,5,0,0,14,32,3,7,14,32,3,7
JacksonDatabind,4,JacksonDatabind-4-buggy,add_test.java,com.fasterxml.jackson.databind.deser.TestCollectionDeserialization,testArrayIndexForExceptions,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,44,104,5,13,Not Compilable,Not Compilable,Not Compilable,Not Compilable
JacksonDatabind,5,JacksonDatabind-5-buggy,add_test.java,com.fasterxml.jackson.databind.introspect.TestMixinMerging,testChildOverridesParentForRealMethod,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,61,5,7,1,Not Compilable,Not Compilable,Not Compilable,Not Compilable
JacksonDatabind,6,JacksonDatabind-6-buggy,add_test.java,com.fasterxml.jackson.databind.deser.TestDateDeserialization,testISO8601MissingSecondsZulu,Not Pass,Not Pass,Pass,Not Pass,,,75,0.2941,,,5,0.0962,,,,,134,78,9,19,161,255,14,52,236,180,19,47
JacksonDatabind,7,JacksonDatabind-7-buggy,add_test.java,com.fasterxml.jackson.databind.creators.TestCreatorsDelegating,testDelegateWithTokenBufferSingleField,Not Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,5,0,0,0,22,3,3,1,22,3,3,1
JacksonDatabind,9,JacksonDatabind-9-buggy,add_test.java,com.fasterxml.jackson.databind.ser.TestMapSerialization,testClassKeyArray,Not Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,10,6,1,1,18,16,3,3,18,16,3,3
JacksonDatabind,10,JacksonDatabind-10-buggy,add_test.java,com.fasterxml.jackson.databind.ser.TestAnyGetter,testAnyGetterWithAnnotatedCustomSerializer,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
JacksonDatabind,11,JacksonDatabind-11-buggy,add_test.java,com.fasterxml.jackson.databind.type.TestJavaType,testLocalTypeRecursiveBound,Not Pass,Not Pass,Pass,Pass,,,4,0.2353,,,1,0.2500,,,,,16,13,3,1,33,17,6,4,37,13,7,3
JacksonDatabind,13,JacksonDatabind-13-buggy,add_test.java,com.fasterxml.jackson.databind.struct.TestObjectIdDeserialization,testNullObjectIdNoOtherFields,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,16,112,2,16,Not Compilable,Not Compilable,Not Compilable,Not Compilable
