project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
JacksonCore,1,JacksonCore-1-buggy,add_test.java,com.fasterxml.jackson.core.json.TestParserNonStandard,testAllowNaN,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,0,44,0,6,15,260,2,68,15,260,2,68
JacksonCore,3,JacksonCore-3-buggy,add_test.java,com.fasterxml.jackson.core.json.TestLocation,testOffsetWithInputOffsetEnd,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,26,0,0,0,34,0,0,0,34,0,0,0
JacksonCore,4,JacksonCore-4-buggy,add_test.java,com.fasterxml.jackson.core.util.TestTextBuffer,testExpandNoUnitGrowthAtThreshold,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,30,0,2,0,Not Compilable,Not Compilable,Not Compilable,Not Compilable
JacksonCore,5,JacksonCore-5-buggy,add_test.java,com.fasterxml.jackson.core.TestJsonPointer,testWonkyNumber173,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,29,16,7,7,27,17,6,8,27,17,6,8
JacksonCore,6,JacksonCore-6-buggy,add_test.java,com.fasterxml.jackson.core.TestJsonPointer,testIZeroIndex,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,41,13,10,8,Not Compilable,Not Compilable,Not Compilable,Not Compilable
JacksonCore,7,JacksonCore-7-buggy,add_test.java,com.fasterxml.jackson.core.json.GeneratorFailTest,testFailOnWritingNumberNotFieldName,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,31,16,4,4,25,27,5,5,25,27,5,5
JacksonCore,8,JacksonCore-8-buggy,add_test.java,com.fasterxml.jackson.core.util.TestTextBuffer,testEmpty,Pass,Not Pass,Pass,Not Pass,,,0,0.0000,,,0,0.0000,,,,,15,16,4,4,5,31,1,9,5,31,1,9
JacksonCore,10,JacksonCore-10-buggy,add_test.java,com.fasterxml.jackson.core.sym.TestSymbolTables,testSyntheticWithBytesNew,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,110,0,11,1,110,0,11,1,110,0,11,1
JacksonCore,11,JacksonCore-11-buggy,add_test.java,com.fasterxml.jackson.core.sym.SymbolsViaParserTest,testSymbolTableExpansionChars,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,33,0,5,1,Not Compilable,Not Compilable,Not Compilable,Not Compilable
JacksonCore,14,JacksonCore-14-buggy,add_test.java,com.fasterxml.jackson.core.io.TestIOContext,testAllocations,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,16,13,2,6,16,13,2,6,16,13,2,6
JacksonCore,15,JacksonCore-15-buggy,add_test.java,com.fasterxml.jackson.core.filter.BasicParserFilteringTest,testNotAllowMultipleMatchesArray,Not Pass,Not Pass,Not Pass,Not Pass,,,11,0.0317,,,3,0.0385,,,,,124,267,21,60,83,347,17,78,94,336,20,75
JacksonCore,16,JacksonCore-16-buggy,add_test.java,com.fasterxml.jackson.core.json.ParserSequenceTest,testSecondHasCurrentToken,Not Pass,Not Pass,Not Pass,Pass,,,20,0.6250,,,4,0.4444,,,,,29,4,3,3,23,32,1,9,43,12,5,5
JacksonCore,20,JacksonCore-20-buggy,add_test.java,com.fasterxml.jackson.core.base64.Base64GenerationTest,testBinaryAsEmbeddedObject,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,6,0,0,0,19,0,4,0,19,0,4,0
JacksonCore,23,JacksonCore-23-buggy,add_test.java,com.fasterxml.jackson.core.util.TestDefaultPrettyPrinter,testInvalidAnonymousSubClass,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,5,0,0,0,18,5,1,1,18,5,1,1
JacksonCore,26,JacksonCore-26-buggy,add_test.java,com.fasterxml.jackson.core.json.async.AsyncLocationTest,testLocationOffsets2,Not Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,43,19,3,3,42,19,3,3,42,19,3,3
JacksonCore,2,Jacksoncore-2-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
JacksonCore,9,Jacksoncore-9-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
JacksonCore,12,Jacksoncore-12-buggy,Not Generated,Not Generated,Not Generated,Not Compilable,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
JacksonCore,13,Jacksoncore-13-buggy,Not Generated,Not Generated,Not Generated,Not Pass,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
JacksonCore,17,Jacksoncore-17-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
JacksonCore,18,Jacksoncore-18-buggy,Not Generated,Not Generated,Not Generated,Pass,Not Generated,Not Generated,Not Generated,,,,,,,,,,,,,,,,,,,,,,,,
