project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Codec,1,Codec-1-buggy,add_test.java,org.apache.commons.codec.StringEncoderAbstractTest,testLocaleIndependenceTurkishUpperCase,Pass,Pass,Pass,Pass,,,,,,,,,,,,,359,585,11,141,,,,,362,585,11,141
Codec,2,Codec-2-buggy_ind1,add_test.java,org.apache.commons.codec.binary.Base64OutputStreamTest,testBase64SingleByteOutputStream,Not Pass,Pass,Pass,Pass,116,0.3754,131,0.4056,10,0.3846,9,0.3750,40,309,5,26,156,193,15,16,29,323,9,24,160,192,18,15
Codec,2,Codec-2-buggy_ind2,add_test1.java,org.apache.commons.codec.binary.Base64OutputStreamTest,testBase64TwoBytesOutputStream,Not Pass,Pass,Pass,Pass,132,0.4272,147,0.4551,12,0.4615,11,0.4583,40,309,5,26,172,177,17,14,29,323,9,24,176,176,20,13
Codec,3,Codec-3-buggy_ind1,add_test.java,org.apache.commons.codec.language.DoubleMetaphone2Test,testDoubleMetaphoneAlternateOGGR,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Codec,3,Codec-3-buggy_ind2,add_test1.java,org.apache.commons.codec.language.DoubleMetaphone2Test,testDoubleMetaphoneAlternateAGGR,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Codec,4,Codec-4-buggy_ind1,add_test.java,org.apache.commons.codec.binary.Base64Codec13Test,testBase64ConstructorDefaultsToNoLineBreaks,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0
Codec,4,Codec-4-buggy_ind2,add_test1.java,org.apache.commons.codec.binary.Base64Codec13Test,testBase64DefaultConstructorChunking,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0
Codec,5,Codec-5-buggy_ind1,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testModulus2EOF,Pass,Not Pass,Pass,Pass,0,0.0000,24,0.6486,0,0.0000,1,0.1000,124,75,16,11,124,75,16,11,176,37,21,10,200,13,22,9
Codec,5,Codec-5-buggy_ind2,add_test1.java,org.apache.commons.codec.binary.Base64InputStreamTest,testModulus3EOF,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,124,75,16,11,124,75,16,11,176,37,21,10,176,37,21,10
Codec,5,Codec-5-buggy_ind3,add_test2.java,org.apache.commons.codec.binary.Base64OutputStreamTest,testEmptyBufferWithPadding,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,124,75,16,11,124,75,16,11,176,37,21,10,176,37,21,10
Codec,6,Codec-6-buggy_ind1,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testCodec101WithOffset,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,1,0.0909,1,0.0833,61,23,11,11,61,23,12,10,63,23,12,12,63,23,13,11
Codec,6,Codec-6-buggy_ind2,add_test1.java,org.apache.commons.codec.binary.Base64InputStreamTest,testCodec101WithNonZeroOffsetAndFullLength,Not Pass,Not Pass,Not Pass,Pass,4,0.1739,4,0.1739,1,0.0909,1,0.0833,61,23,11,11,65,19,12,10,63,23,12,12,67,19,13,11
Codec,7,Codec-7-buggy_ind1,add_test.java,org.apache.commons.codec.binary.Base64Test,testEncodeBase64StringWithNullInput,Not Pass,Pass,Pass,Pass,0,0.0000,2,1.0000,0,0.0000,1,1.0000,5,0,0,0,5,0,0,0,7,2,1,1,9,0,2,0
