project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Chart,1,Chart-1-buggy_ind1,add_test.java,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetLegendItemsWithMultipleSeries,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,23,55,3,15,23,55,3,15,54,24,8,10,54,24,8,10
Chart,1,Chart-1-buggy_ind2,add_test1.java,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetLegendItemsWithDescendingOrder,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Chart,2,Chart-2-buggy_ind1,add_test.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateDomainBounds_EmptyDataset,Not Pass,Pass,Pass,Pass,0,0.0000,2,0.0149,0,0.0000,1,0.0303,114,154,19,35,114,154,19,35,166,134,25,33,168,132,26,32
Chart,2,Chart-2-buggy_ind2,add_test1.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateDomainBounds_AllNaN,Not Pass,Pass,Pass,Pass,0,0.0000,2,0.0149,0,0.0000,2,0.0606,114,154,19,35,114,154,19,35,166,134,25,33,168,132,27,31
Chart,2,Chart-2-buggy_ind3,add_test2.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateRangeBounds_EmptyDataset,Not Pass,Pass,Pass,Pass,0,0.0000,2,0.0149,0,0.0000,1,0.0303,114,154,19,35,114,154,19,35,166,134,25,33,168,132,26,32
Chart,2,Chart-2-buggy_ind4,add_test3.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateRangeBounds_AllNaN,Not Pass,Pass,Pass,Pass,0,0.0000,2,0.0149,0,0.0000,1,0.0303,114,154,19,35,114,154,19,35,166,134,25,33,168,132,26,32
Chart,3,Chart-3-buggy_ind1,add_test.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyEmptyRange,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,41,13,5,3,41,13,5,3,47,13,5,3,47,13,5,3
Chart,3,Chart-3-buggy_ind2,add_test1.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyFullRange,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,41,13,5,3,41,13,5,3,47,13,5,3,47,13,5,3
Chart,3,Chart-3-buggy_ind3,add_test2.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyWithNegativeValues,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,41,13,5,3,41,13,5,3,47,13,5,3,47,13,5,3
Chart,4,Chart-4-buggy,add_test.java,org.jfree.chart.axis.junit.LogAxisTests,testXYAutoRangeWithNullRenderer,Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,124,62,18,18,,,,,131,57,21,17
Chart,5,Chart-5-buggy_ind1,add_test.java,org.jfree.data.xy.junit.XYSeriesTests,testAddOrUpdateWithDuplicatesNotAllowedAndAutoSort,Pass,Pass,Pass,Pass,15,0.3750,15,0.3750,1,0.2500,1,0.2500,38,40,6,4,53,25,7,3,44,40,8,4,59,25,9,3
Chart,5,Chart-5-buggy_ind2,add_test1.java,org.jfree.data.xy.junit.XYSeriesTests,testAddOrUpdateWithDuplicatesAllowedNotSorted,Pass,Pass,Pass,Pass,9,0.2250,9,0.2250,1,0.2500,1,0.2500,38,40,6,4,47,31,7,3,44,40,8,4,53,31,9,3
Chart,6,Chart-6-buggy_ind1,add_test.java,org.jfree.chart.util.junit.ShapeListTests,testEqualsDifferentSizes,Pass,Not Pass,Pass,Pass,0,0.0000,2,0.2000,0,0.0000,1,0.2000,10,4,2,2,10,4,2,2,45,10,11,5,47,8,12,4
Chart,6,Chart-6-buggy_ind2,add_test1.java,org.jfree.chart.util.junit.ShapeListTests,testEqualsDifferentShapes,Pass,Pass,Pass,Pass,0,0.0000,2,0.2000,0,0.0000,1,0.2000,10,4,2,2,10,4,2,2,45,10,11,5,47,8,12,4
Chart,6,Chart-6-buggy_ind3,add_test2.java,org.jfree.chart.util.junit.ShapeListTests,testEqualsNullVsNonNull,Pass,Pass,Pass,Pass,0,0.0000,4,0.4000,0,0.0000,2,0.4000,10,4,2,2,10,4,2,2,45,10,11,5,49,6,13,3
Chart,7,Chart-7-buggy,add_test.java,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMinMiddleIndex,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Chart,8,Chart-8-buggy_ind1,add_test.java,org.jfree.data.time.junit.WeekTests,testConstructorWithDifferentTimeZones,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Chart,8,Chart-8-buggy_ind2,add_test1.java,org.jfree.data.time.junit.WeekTests,testConstructorWithJapaneseLocale,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0
Chart,9,Chart-9-buggy_ind1,add_test.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyStartAfterEnd,Pass,Pass,Pass,Pass,15,0.4054,2,0.0909,2,0.2222,2,0.2000,43,37,7,9,58,22,9,7,66,22,10,10,68,20,12,8
Chart,9,Chart-9-buggy_ind2,add_test1.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyEndBeforeStart,Pass,Pass,Pass,Pass,15,0.4054,0,0.0000,2,0.2222,1,0.1000,43,37,7,9,58,22,9,7,66,22,10,10,66,22,11,9
Chart,9,Chart-9-buggy_ind3,add_test2.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyRangeWithinGap,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,43,37,7,9,43,37,7,9,66,22,10,10,66,22,10,10
Chart,10,Chart-10-buggy_ind1,add_test.java,org.jfree.chart.imagemap.junit.StandardToolTipTagFragmentGeneratorTests,testGenerateURLFragmentWithAmpersand,Pass,Not Pass,Pass,Pass,0,0.0000,5,0.2273,0,0.0000,1,0.2000,11,0,0,0,11,0,0,0,45,22,5,5,50,17,6,4
Chart,10,Chart-10-buggy_ind2,add_test1.java,org.jfree.chart.imagemap.junit.StandardToolTipTagFragmentGeneratorTests,testGenerateURLFragmentWithLessThanGreaterThan,Pass,Not Pass,Pass,Pass,0,0.0000,10,0.4545,0,0.0000,2,0.4000,11,0,0,0,11,0,0,0,45,22,5,5,55,12,7,3
Chart,10,Chart-10-buggy_ind3,add_test2.java,org.jfree.chart.imagemap.junit.StandardToolTipTagFragmentGeneratorTests,testGenerateURLFragmentWithSingleQuote,Pass,Not Pass,Pass,Pass,0,0.0000,5,0.2273,0,0.0000,1,0.2000,11,0,0,0,11,0,0,0,45,22,5,5,50,17,6,4
Chart,10,Chart-10-buggy_ind4,add_test3.java,org.jfree.chart.imagemap.junit.StandardToolTipTagFragmentGeneratorTests,testGenerateURLFragmentWithMixedSpecialChars,Pass,Not Pass,Pass,Pass,0,0.0000,15,0.6818,0,0.0000,3,0.6000,11,0,0,0,11,0,0,0,45,22,5,5,60,7,8,2
Chart,11,Chart-11-buggy_ind1,add_test.java,org.jfree.chart.util.junit.ShapeUtilitiesTests,testEqualGeneralPathsWithDifferentWindingRules,Pass,Pass,Pass,Pass,2,0.0952,2,0.1176,1,0.0833,1,0.1000,67,21,12,12,69,19,13,11,71,17,14,10,73,15,15,9
