project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Jsoup,1,Jsoup-1-buggy_ind1,add_test.java,org.jsoup.parser.ParserTest,normaliseSingleTextNode,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,58,0,7,1,58,0,7,1,53,9,8,2,53,9,8,2
Jsoup,1,Jsoup-1-buggy_ind2,add_test1.java,org.jsoup.parser.ParserTest,normaliseMultipleTextNodes,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,58,0,7,1,58,0,7,1,53,9,8,2,53,9,8,2
Jsoup,1,Jsoup-1-buggy_ind3,add_test2.java,org.jsoup.parser.ParserTest,normaliseEmptyString,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,58,0,7,1,58,0,7,1,53,9,8,2,53,9,8,2
Jsoup,2,Jsoup-2-buggy_ind1,add_test.java,org.jsoup.parser.ParserTest,handlesMultipleDataTagsInSequence,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,107,43,8,12,107,43,8,12,112,43,8,12,112,43,8,12
Jsoup,2,Jsoup-2-buggy_ind2,add_test1.java,org.jsoup.parser.ParserTest,handlesDataTagWithTextBetween,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,107,43,8,12,107,43,8,12,112,43,8,12,112,43,8,12
Jsoup,2,Jsoup-2-buggy_ind3,add_test2.java,org.jsoup.parser.ParserTest,handlesEmptyDataTag,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,107,43,8,12,107,43,8,12,112,43,8,12,112,43,8,12
Jsoup,3,Jsoup-3-buggy_ind1,add_test.java,org.jsoup.nodes.ElementTest,testAppendMultipleRowsToTable,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,289,132,38,42,289,132,38,42,297,132,38,42,297,132,38,42
Jsoup,3,Jsoup-3-buggy_ind2,add_test1.java,org.jsoup.nodes.ElementTest,testPrependMultipleRowsToTable,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,289,132,38,42,289,132,38,42,297,132,38,42,297,132,38,42
Jsoup,4,Jsoup-4-buggy_ind1,add_test.java,org.jsoup.nodes.EntitiesTest,unescapeUnknownEntity,Not Pass,Not Pass,Not Pass,Pass,55,0.6180,52,0.5843,7,0.5000,6,0.4286,0,89,0,14,55,34,7,7,0,89,0,14,52,37,6,8
Jsoup,4,Jsoup-4-buggy_ind2,add_test1.java,org.jsoup.nodes.EntitiesTest,unescapeOutOfRangeNumeric,Not Pass,Not Pass,Not Pass,Pass,60,0.6742,70,0.7865,7,0.5000,9,0.6429,0,89,0,14,60,29,7,7,0,89,0,14,70,19,9,5
Jsoup,4,Jsoup-4-buggy_ind3,add_test2.java,org.jsoup.nodes.EntitiesTest,unescapeMixedValidInvalid,Not Pass,Pass,Pass,Pass,83,0.9326,83,0.9326,11,0.7857,11,0.7857,0,89,0,14,83,6,11,3,0,89,0,14,83,6,11,3
Jsoup,5,Jsoup-5-buggy_ind1,add_test.java,org.jsoup.parser.ParserTest,parsesEmptyAttributeKeyWithValue,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,90,12,11,3,90,12,11,3,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jsoup,5,Jsoup-5-buggy_ind2,add_test1.java,org.jsoup.parser.ParserTest,parsesEmptyAttributeKeyWithQuotedValue,Not Compilable,Not Pass,Not Compilable,Pass,6,0.5000,Not Compilable,Not Compilable,1,0.3333,Not Compilable,Not Compilable,90,12,11,3,96,6,12,2,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
