project,bug_id,add_test_file,class_fqcn,method_name,result
Collections,1,add_test.java,org.apache.commons.collections.map.TestFlat3Map,testEntryIteratorSetValue1,Not Compilable
Collections,1,add_test1.java,org.apache.commons.collections.map.TestFlat3Map,testMapIteratorSetValue1,Not Compilable
Collections,2,add_test.java,org.apache.commons.collections.TestExtendedProperties,testIncludeEmptyStringReturnsNull,Pass
Collections,2,add_test1.java,org.apache.commons.collections.TestExtendedProperties,testIncludeNonEmptyStringReturnsValue,Pass
Collections,3,add_test.java,org.apache.commons.collections.TestCollectionUtils,testRemoveAllWithDuplicates,Not Compilable
Collections,3,add_test1.java,org.apache.commons.collections.TestCollectionUtils,testRemoveAllEmptyRemoveCollection,Not Compilable
Collections,3,add_test2.java,org.apache.commons.collections.TestCollectionUtils,testRemoveAllNoCommonElements,Not Compilable
Collections,4,add_test.java,org.apache.commons.collections.map.TestMultiValueMap,testPutAllEmptyMap,Pass
Collections,4,add_test1.java,org.apache.commons.collections.map.TestMultiValueMap,testPutNewKey,Pass
Collections,5,add_test.java,org.apache.commons.collections.list.TestSetUniqueList,testIntCollectionAddAllAtEnd,Not Compilable
Collections,5,add_test1.java,org.apache.commons.collections.list.TestSetUniqueList,testIntCollectionAddAllMiddleWithDuplicates,Not Compilable
Collections,5,add_test2.java,org.apache.commons.collections.list.TestSetUniqueList,testIntCollectionAddAllEmptyCollection,Not Compilable
Collections,5,add_test3.java,org.apache.commons.collections.list.TestSetUniqueList,testIntCollectionAddAllOnlyDuplicates,Not Compilable
Collections,6,add_test.java,org.apache.commons.collections.map.TestFlat3Map,testRemoveWithNullKeys,Pass
Collections,6,add_test1.java,org.apache.commons.collections.map.TestFlat3Map,testRemoveMiddleKeyFromSize3,Pass
Collections,6,add_test2.java,org.apache.commons.collections.map.TestFlat3Map,testRemoveFirstKeyFromSize2,Pass
Collections,7,add_test.java,org.apache.commons.collections.TestExtendedProperties,testKeySet5,Not Compilable
Collections,7,add_test1.java,org.apache.commons.collections.TestExtendedProperties,testKeySet6,Pass
Collections,8,add_test.java,org.apache.commons.collections.buffer.TestUnboundedFifoBuffer,testCollections220_MultipleElements,Pass
Collections,8,add_test1.java,org.apache.commons.collections.buffer.TestUnboundedFifoBuffer,testCollections220_SingleElement,Pass
Collections,9,add_test.java,org.apache.commons.collections.TestExtendedProperties,testCombineWithMultipleProperties,Not Pass
Collections,9,add_test1.java,org.apache.commons.collections.TestExtendedProperties,testCombineOverwritesExistingProperties,Not Pass
Collections,9,add_test2.java,org.apache.commons.collections.TestExtendedProperties,testCombineEmptyProperties,Pass
Collections,12,add_test.java,org.apache.commons.collections.TestExtendedProperties,testCombineWithMultipleValues,Pass
Collections,12,add_test1.java,org.apache.commons.collections.TestExtendedProperties,testCombineWithSpecialCharacters,Pass
Collections,12,add_test2.java,org.apache.commons.collections.TestExtendedProperties,testCombineEmpty,Pass
Collections,13,add_test.java,org.apache.commons.collections.TestExtendedProperties,testCollections299_AdditionalCase1,Not Pass
Collections,13,add_test1.java,org.apache.commons.collections.TestExtendedProperties,testCollections299_AdditionalCase2,Pass
Collections,14,add_test.java,org.apache.commons.collections.map.TestCaseInsensitiveMap,testTurkishLocaleSpecificCases,Not Compilable
Collections,14,add_test1.java,org.apache.commons.collections.map.TestCaseInsensitiveMap,testGreekSigmaVariants,Not Compilable
Collections,14,add_test2.java,org.apache.commons.collections.map.TestCaseInsensitiveMap,testNullKeyHandling,Not Compilable
Collections,15,add_test.java,org.apache.commons.collections.list.TestSetUniqueList,testSetWithDuplicateAtDifferentPosition,Not Pass
Collections,15,add_test1.java,org.apache.commons.collections.list.TestSetUniqueList,testSetWithNewElement,Pass
Collections,15,add_test2.java,org.apache.commons.collections.list.TestSetUniqueList,testSetWithSameElement,Pass
Collections,16,add_test.java,org.apache.commons.collections.list.TestSetUniqueList,testSubListAdd,Not Pass
Collections,16,add_test1.java,org.apache.commons.collections.list.TestSetUniqueList,testSubListContainsAll,Pass
Collections,16,add_test2.java,org.apache.commons.collections.list.TestSetUniqueList,testSubListWithTreeSet,Pass
Collections,18,add_test.java,org.apache.commons.collections.set.ListOrderedSetTest,testRetainAllPartialOverlap,Pass
Collections,18,add_test1.java,org.apache.commons.collections.set.ListOrderedSetTest,testRetainAllEmptyCollection,Pass
Collections,18,add_test2.java,org.apache.commons.collections.set.ListOrderedSetTest,testRetainAllNoChange,Pass
Collections,19,add_test.java,org.apache.commons.collections.list.SetUniqueListTest,testSetWithDifferentObjects,Not Pass
Collections,19,add_test1.java,org.apache.commons.collections.list.SetUniqueListTest,testSetAtEnd,Not Pass
Collections,20,add_test.java,org.apache.commons.collections.list.TreeListTest,testBugCollections447_RemoveAfterNext,Pass
Collections,20,add_test1.java,org.apache.commons.collections.list.TreeListTest,testBugCollections447_RemoveAtStart,Not Pass
Collections,20,add_test2.java,org.apache.commons.collections.list.TreeListTest,testBugCollections447_RemoveAtEnd,Pass
Collections,21,add_test.java,org.apache.commons.collections4.list.SetUniqueListTest,testSubListAddIsUnmodifiable,Not Compilable
Collections,21,add_test1.java,org.apache.commons.collections4.list.SetUniqueListTest,testSubListClearIsUnmodifiable,Not Compilable
