bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,1.0,1.0,1.0,1.0,0.8,0.888888888888889,1.0,0.888888888888889,pass
2,1.0,0.9743589743589743,0.9870129870129869,1.0,0.9361702127659575,0.967032967032967,0.9870129870129869,0.967032967032967,notpass
3,1.0,0.9166666666666666,0.9565217391304348,1.0,0.9090909090909091,0.9523809523809523,0.9565217391304348,0.9523809523809523,pass
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_compilable
5,1.0,0.7222222222222222,0.8387096774193548,1.0,0.7619047619047619,0.8648648648648648,0.8387096774193548,0.8648648648648648,pass
6,1.0,1.0,1.0,0.75,0.6,0.6666666666666665,1.0,0.6666666666666665,pass
7,1.0,0.8571428571428571,0.923076923076923,1.0,0.8571428571428571,0.923076923076923,0.923076923076923,0.923076923076923,pass
8,0.3157894736842105,1.0,0.4799999999999999,0.9714285714285714,1.0,0.9855072463768115,0.4799999999999999,0.9855072463768115,pass
9,0.2962962962962963,0.8888888888888888,0.4444444444444444,0.3103448275862069,0.9,0.4615384615384615,0.4444444444444444,0.4615384615384615,notpass
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
11,1.0,1.0,1.0,1.0,0.9565217391304348,0.9777777777777777,1.0,0.9777777777777777,pass
12,0.4,1.0,0.5714285714285715,0.8888888888888888,1.0,0.9411764705882353,0.5714285714285715,0.9411764705882353,pass
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
14,0.8928571428571429,1.0,0.9433962264150945,0.95,0.9047619047619048,0.9268292682926829,0.9433962264150945,0.9268292682926829,notpass
15,0.8571428571428571,1.0,0.923076923076923,1.0,1.0,1.0,0.923076923076923,1.0,pass
16,1.0,1.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,notpass
17,0.9523809523809523,1.0,0.975609756097561,0.95,0.95,0.9500000000000001,0.975609756097561,0.9500000000000001,pass
18,0.9,0.9473684210526315,0.9230769230769231,1.0,0.9166666666666666,0.9565217391304348,0.9230769230769231,0.9565217391304348,pass
19,1.0,1.0,1.0,1.0,0.6875,0.8148148148148148,1.0,0.8148148148148148,pass
20,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
21,1.0,0.9166666666666666,0.9565217391304348,1.0,0.9166666666666666,0.9565217391304348,0.9565217391304348,0.9565217391304348,pass
22,0.6153846153846154,1.0,0.761904761904762,0.6052631578947368,0.9583333333333334,0.7419354838709677,0.761904761904762,0.7419354838709677,notpass
23,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.8,1.0,pass
24,1.0,1.0,1.0,0.8571428571428571,0.6666666666666666,0.75,1.0,0.75,pass
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
26,1.0,0.875,0.9333333333333333,1.0,0.9090909090909091,0.9523809523809523,0.9333333333333333,0.9523809523809523,pass
27,0.9130434782608695,1.0,0.9545454545454545,0.9090909090909091,1.0,0.9523809523809523,0.9545454545454545,0.9523809523809523,pass
28,1.0,0.9090909090909091,0.9523809523809523,1.0,0.9230769230769231,0.9600000000000001,0.9523809523809523,0.9600000000000001,pass
29,0.7821782178217822,0.7745098039215687,0.7783251231527093,0.7821782178217822,0.7745098039215687,0.7783251231527093,0.7783251231527093,0.7783251231527093,notpass
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
31,1.0,0.9565217391304348,0.9777777777777777,1.0,0.9615384615384616,0.9803921568627451,0.9777777777777777,0.9803921568627451,pass
32,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.6666666666666666,0.5333333333333333,pass
33,0.7727272727272727,0.85,0.8095238095238095,0.0,0.0,0.0,0.8095238095238095,0.0,not_compilable
34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
36,1.0,0.375,0.5454545454545454,1.0,0.375,0.5454545454545454,0.5454545454545454,0.5454545454545454,pass
37,1.0,0.68,0.8095238095238095,0.9666666666666667,0.9354838709677419,0.9508196721311476,0.8095238095238095,0.9508196721311476,pass
38,0.75,0.75,0.75,1.0,1.0,1.0,0.75,1.0,pass
39,1.0,1.0,1.0,1.0,0.9444444444444444,0.9714285714285714,1.0,0.9714285714285714,pass
40,0.9375,0.9375,0.9375,1.0,0.9166666666666666,0.9565217391304348,0.9375,0.9565217391304348,pass
41,0.8,0.96,0.8727272727272728,0.8,0.96,0.8727272727272728,0.8727272727272728,0.8727272727272728,pass
42,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
43,0.7611940298507462,0.9807692307692307,0.8571428571428572,0.703125,0.9574468085106383,0.8108108108108107,0.8571428571428572,0.8108108108108107,pass
44,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,pass
45,1.0,0.8888888888888888,0.9411764705882353,1.0,0.75,0.8571428571428571,0.9411764705882353,0.8571428571428571,pass
46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
47,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,1.0,pass
