project,bug_id,add_test_file,class_fqcn,method_name,result
Lang,1,add_test.java,org.apache.commons.lang3.math.NumberUtilsTest,testHexBoundariesWithNegative,Pass
Lang,1,add_test1.java,org.apache.commons.lang3.math.NumberUtilsTest,testHexWithHashPrefix,Pass
Lang,1,add_test2.java,org.apache.commons.lang3.math.NumberUtilsTest,testHexExactly9And17Digits,Pass
Lang,3,add_test.java,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumberWithTypeSuffixPrecisionLoss,Pass
Lang,3,add_test1.java,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumberEdgeCasesInfinity,Pass
Lang,4,add_test.java,org.apache.commons.lang3.text.translate.LookupTranslatorTest,testLang882MultipleEntries,Pass
Lang,4,add_test1.java,org.apache.commons.lang3.text.translate.LookupTranslatorTest,testLang882StringBuilder,Pass
Lang,5,add_test.java,org.apache.commons.lang3.LocaleUtilsTest,testLang865_AdditionalCase1,Pass
Lang,5,add_test1.java,org.apache.commons.lang3.LocaleUtilsTest,testLang865_AdditionalCase2,Pass
Lang,6,add_test.java,org.apache.commons.lang3.StringUtilsTest,testEscapeSurrogatePairsWithEscaping,Pass
Lang,6,add_test1.java,org.apache.commons.lang3.StringUtilsTest,testEscapeSurrogatePairsInQuotes,Pass
Lang,7,add_test.java,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumberWithDSuffix,Pass
Lang,8,add_test.java,org.apache.commons.lang3.time.FastDatePrinterTest,testCalendarTimezoneRespectedWithDST,Pass
Lang,8,add_test1.java,org.apache.commons.lang3.time.FastDatePrinterTest,testCalendarTimezoneRespectedWithoutDST,Pass
Lang,9,add_test.java,org.apache.commons.lang3.time.FastDateParserTest,testUnterminatedQuoteAtEnd,Not Compilable
Lang,9,add_test1.java,org.apache.commons.lang3.time.FastDateParserTest,testUnterminatedQuoteMiddle,Not Compilable
Lang,9,add_test2.java,org.apache.commons.lang3.time.FastDateParserTest,testProperlyTerminatedQuote,Not Compilable
Lang,10,add_test.java,org.apache.commons.lang3.time.FastDateParserTest,testEscapeRegexMultipleSpaces,Pass
