project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Time,1,Time-1-buggy,org.joda.time.field.UnsupportedDurationField,org/joda/time/field/UnsupportedDurationField.java,public int compareTo(DurationField durationField) {,226,245
Time,1,Time-1-buggy,org.joda.time.Partial,org/joda/time/Partial.java,"public Partial(DateTimeFieldType[] types, int[] values, Chronology chronology) {",189,251
Time,1,Time-1-buggy_ind1,org.joda.time.field.UnsupportedDurationField,org/joda/time/field/UnsupportedDurationField.java,public int compareTo(DurationField durationField) {,226,245
Time,1,Time-1-buggy_ind1,org.joda.time.Partial,org/joda/time/Partial.java,"public Partial(DateTimeFieldType[] types, int[] values, Chronology chronology) {",189,251
Time,1,Time-1-buggy_ind2,org.joda.time.field.UnsupportedDurationField,org/joda/time/field/UnsupportedDurationField.java,public int compareTo(DurationField durationField) {,226,245
Time,1,Time-1-buggy_ind2,org.joda.time.Partial,org/joda/time/Partial.java,"public Partial(DateTimeFieldType[] types, int[] values, Chronology chronology) {",189,251
Time,10,Time-10-buggy,org.joda.time.base.BaseSingleFieldPeriod,org/joda/time/base/BaseSingleFieldPeriod.java,"protected static int between(ReadablePartial start, ReadablePartial end, ReadablePeriod zeroInstance) {",88,113
Time,10,Time-10-buggy_ind1,org.joda.time.base.BaseSingleFieldPeriod,org/joda/time/base/BaseSingleFieldPeriod.java,"protected static int between(ReadablePartial start, ReadablePartial end, ReadablePeriod zeroInstance) {",88,113
Time,10,Time-10-buggy_ind2,org.joda.time.base.BaseSingleFieldPeriod,org/joda/time/base/BaseSingleFieldPeriod.java,"protected static int between(ReadablePartial start, ReadablePartial end, ReadablePeriod zeroInstance) {",88,113
Time,12,Time-12-buggy,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromCalendarFields(Calendar calendar) {,206,218
Time,12,Time-12-buggy,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromDateFields(Date date) {,241,251
Time,12,Time-12-buggy,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromCalendarFields(Calendar calendar) {,195,211
Time,12,Time-12-buggy,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromDateFields(Date date) {,234,248
Time,12,Time-12-buggy_ind1,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromCalendarFields(Calendar calendar) {,206,218
Time,12,Time-12-buggy_ind1,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromDateFields(Date date) {,241,251
Time,12,Time-12-buggy_ind1,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromCalendarFields(Calendar calendar) {,195,211
Time,12,Time-12-buggy_ind1,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromDateFields(Date date) {,234,248
Time,12,Time-12-buggy_ind2,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromCalendarFields(Calendar calendar) {,206,218
Time,12,Time-12-buggy_ind2,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromDateFields(Date date) {,241,251
Time,12,Time-12-buggy_ind2,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromCalendarFields(Calendar calendar) {,195,211
Time,12,Time-12-buggy_ind2,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromDateFields(Date date) {,234,248
Time,12,Time-12-buggy_ind3,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromCalendarFields(Calendar calendar) {,206,218
Time,12,Time-12-buggy_ind3,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromDateFields(Date date) {,241,251
Time,12,Time-12-buggy_ind3,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromCalendarFields(Calendar calendar) {,195,211
Time,12,Time-12-buggy_ind3,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromDateFields(Date date) {,234,248
Time,12,Time-12-buggy_ind4,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromCalendarFields(Calendar calendar) {,206,218
Time,12,Time-12-buggy_ind4,org.joda.time.LocalDate,org/joda/time/LocalDate.java,public static LocalDate fromDateFields(Date date) {,241,251
Time,12,Time-12-buggy_ind4,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromCalendarFields(Calendar calendar) {,195,211
Time,12,Time-12-buggy_ind4,org.joda.time.LocalDateTime,org/joda/time/LocalDateTime.java,public static LocalDateTime fromDateFields(Date date) {,234,248
Time,13,Time-13-buggy,org.joda.time.format.PeriodFormatterBuilder,org/joda/time/format/PeriodFormatterBuilder.java,"public int calculatePrintedLength(ReadablePeriod period, Locale locale) {",1088,1118
Time,13,Time-13-buggy,org.joda.time.format.PeriodFormatterBuilder,org/joda/time/format/PeriodFormatterBuilder.java,"public void printTo(StringBuffer buf, ReadablePeriod period, Locale locale) {",1120,1149
Time,14,Time-14-buggy,org.joda.time.chrono.BasicMonthOfYearDateTimeField,org/joda/time/chrono/BasicMonthOfYearDateTimeField.java,"public int[] add(ReadablePartial partial, int fieldIndex, int[] values, int valueToAdd) {",203,220
Time,14,Time-14-buggy_ind1,org.joda.time.chrono.BasicMonthOfYearDateTimeField,org/joda/time/chrono/BasicMonthOfYearDateTimeField.java,"public int[] add(ReadablePartial partial, int fieldIndex, int[] values, int valueToAdd) {",203,220
Time,14,Time-14-buggy_ind2,org.joda.time.chrono.BasicMonthOfYearDateTimeField,org/joda/time/chrono/BasicMonthOfYearDateTimeField.java,"public int[] add(ReadablePartial partial, int fieldIndex, int[] values, int valueToAdd) {",203,220
Time,14,Time-14-buggy_ind3,org.joda.time.chrono.BasicMonthOfYearDateTimeField,org/joda/time/chrono/BasicMonthOfYearDateTimeField.java,"public int[] add(ReadablePartial partial, int fieldIndex, int[] values, int valueToAdd) {",203,220
Time,15,Time-15-buggy,org.joda.time.field.FieldUtils,org/joda/time/field/FieldUtils.java,"public static long safeMultiply(long val1, int val2) {",135,152
Time,15,Time-15-buggy_ind1,org.joda.time.field.FieldUtils,org/joda/time/field/FieldUtils.java,"public static long safeMultiply(long val1, int val2) {",135,152
Time,15,Time-15-buggy_ind2,org.joda.time.field.FieldUtils,org/joda/time/field/FieldUtils.java,"public static long safeMultiply(long val1, int val2) {",135,152
Time,15,Time-15-buggy_ind3,org.joda.time.field.FieldUtils,org/joda/time/field/FieldUtils.java,"public static long safeMultiply(long val1, int val2) {",135,152
Time,15,Time-15-buggy_ind4,org.joda.time.field.FieldUtils,org/joda/time/field/FieldUtils.java,"public static long safeMultiply(long val1, int val2) {",135,152
Time,15,Time-15-buggy_ind5,org.joda.time.field.FieldUtils,org/joda/time/field/FieldUtils.java,"public static long safeMultiply(long val1, int val2) {",135,152
Time,16,Time-16-buggy,org.joda.time.format.DateTimeFormatter,org/joda/time/format/DateTimeFormatter.java,"public int parseInto(ReadWritableInstant instant, String text, int position) {",697,725
Time,16,Time-16-buggy_ind1,org.joda.time.format.DateTimeFormatter,org/joda/time/format/DateTimeFormatter.java,"public int parseInto(ReadWritableInstant instant, String text, int position) {",697,725
