project,bug_id,add_test_file,class_fqcn,method_name,result
Jsoup,1,add_test.java,org.jsoup.parser.ParserTest,normaliseMovesLeadingTextNode,Pass
Jsoup,1,add_test1.java,org.jsoup.parser.ParserTest,normaliseMovesMultipleTextNodesAroundElements,Pass
Jsoup,2,add_test.java,org.jsoup.parser.ParserTest,handlesTextAfterTitle,Not Pass
Jsoup,2,add_test1.java,org.jsoup.parser.ParserTest,handlesTextAfterStyle,Not Pass
Jsoup,2,add_test2.java,org.jsoup.parser.ParserTest,handlesTextAfterTextarea,Not Pass
Jsoup,3,add_test.java,org.jsoup.nodes.ElementTest,testAppendMultipleRowsToTable,Pass
Jsoup,3,add_test1.java,org.jsoup.nodes.ElementTest,testWrapWithNoElement,Pass
Jsoup,4,add_test.java,org.jsoup.nodes.EntitiesTest,unescapeSupplementaryCharacter,Pass
Jsoup,4,add_test1.java,org.jsoup.nodes.EntitiesTest,unescapeInvalidCodePoint,Pass
Jsoup,5,add_test.java,org.jsoup.parser.ParserTest,parsesEmptyKeyAttributesWithQuotes,Not Compilable
Jsoup,6,add_test.java,org.jsoup.nodes.EntitiesTest,supplementaryAndInvalidNumericEntities,Not Pass
Jsoup,7,add_test.java,org.jsoup.nodes.DocumentTest,testNormalisesNonMetadataElementsInHead,Not Compilable
Jsoup,8,add_test.java,org.jsoup.nodes.ElementTest,newlyCreatedElementToString,Not Compilable
Jsoup,8,add_test1.java,org.jsoup.nodes.ElementTest,detachedTextNodeToString,Not Compilable
Jsoup,10,add_test.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryOnBaseWithoutQuery,Pass
Jsoup,10,add_test1.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryOnBaseWithQueryAndFragment,Pass
Jsoup,11,add_test.java,org.jsoup.select.SelectorTest,commaInsideHas,Pass
Jsoup,11,add_test1.java,org.jsoup.select.SelectorTest,commaInsideAttribute,Not Pass
Jsoup,12,add_test.java,org.jsoup.select.SelectorTest,testChildCombinatorWithAttrContainingGt,Not Compilable
Jsoup,12,add_test1.java,org.jsoup.select.SelectorTest,testAdjacentSiblingCombinatorWithAttrContainingPlus,Not Compilable
Jsoup,12,add_test2.java,org.jsoup.select.SelectorTest,testGeneralSiblingCombinatorWithAttrContainingTilde,Not Compilable
Jsoup,13,add_test.java,org.jsoup.nodes.NodeTest,hasAbsAttrVarious,Pass
Jsoup,14,add_test.java,org.jsoup.parser.ParserTest,handlesMixedCaseTitle,Pass
Jsoup,14,add_test1.java,org.jsoup.parser.ParserTest,handlesMixedCaseTextarea,Pass
