project,bug_id,add_test_file,class_fqcn,method_name,result
Mockito,1,add_test.java,org.mockito.internal.invocation.InvocationMatcherTest,should_capture_arguments_for_varargs_with_multiple_elements,Pass
Mockito,1,add_test1.java,org.mockito.internal.invocation.InvocationMatcherTest,should_capture_arguments_for_varargs_with_null_array,Pass
Mockito,2,add_test.java,org.mockito.internal.util.TimerTest,should_throw_exception_with_message_when_duration_is_negative,Not Compilable
Mockito,3,add_test.java,org.mockitousage.matchers.CapturingArgumentsTest,should_capture_nothing_when_vararg_is_null_or_empty,Pass
Mockito,3,add_test1.java,org.mockitousage.matchers.CapturingArgumentsTest,should_capture_vararg_elements_according_to_matcher_count,Not Pass
Mockito,3,add_test2.java,org.mockitousage.matchers.CapturingArgumentsTest,should_capture_pure_varargs_with_multiple_matchers,Pass
Mockito,4,add_test.java,org.mockito.exceptions.ReporterTest,noMoreInteractionsWanted_with_non_empty_invocations_and_bogus_default_answer,Not Compilable
Mockito,4,add_test1.java,org.mockito.exceptions.ReporterTest,cannotInjectDependency_with_exception_having_null_cause,Not Compilable
Mockito,5,add_test.java,org.mockitointegration.NoJUnitDependenciesTest,verificationOverTimeImpl_should_not_depend_on_JUnit,Not Pass
Mockito,6,add_test.java,org.mockitousage.matchers.AnyXMatchersAcceptNullsTest,shouldNotAcceptWrongTypeInAllAnyPrimitiveWrapperMatchers,Not Compilable
Mockito,6,add_test1.java,org.mockitousage.matchers.MatchersTest,anyMatcherShouldNotAcceptNull,Not Compilable
Mockito,6,add_test2.java,org.mockitousage.matchers.NewMatchersTest,shouldNotAcceptNullInAnyXOfMatchers,Not Compilable
Mockito,7,add_test.java,org.mockitousage.bugs.deepstubs.DeepStubFailingWhenGenricNestedAsRawTypeTest,rawTypeWithSingleGenericMethod,Not Compilable
Mockito,7,add_test1.java,org.mockitousage.bugs.deepstubs.DeepStubFailingWhenGenricNestedAsRawTypeTest,rawTypeWithNestedGeneric,Not Compilable
Mockito,8,add_test.java,org.mockito.internal.util.reflection.GenericMetadataSupportTest,wildcard_unbounded,Pass
Mockito,9,add_test.java,org.mockitousage.constructor.CreatingMocksWithConstructorTest,testCallsRealInterfaceMethodInt,Not Compilable
Mockito,9,add_test1.java,org.mockitousage.constructor.CreatingMocksWithConstructorTest,testCallsRealInterfaceMethodBoolean,Not Compilable
Mockito,10,add_test.java,org.mockitousage.bugs.DeepStubsWronglyReportsSerializationProblemsTest,should_not_raise_serialization_exception_for_deep_stub_with_extra_interfaces,Not Compilable
Mockito,11,add_test.java,org.mockito.internal.creation.DelegatingMethodTest,equals_should_return_false_when_comparing_with_wrapped_method,Pass
Mockito,11,add_test1.java,org.mockito.internal.creation.DelegatingMethodTest,hashCode_should_be_consistent_with_equals,Pass
Mockito,12,add_test.java,org.mockito.internal.util.reflection.GenericMasterTest,shouldDealWithTypeVariable,Pass
Mockito,13,add_test.java,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWhenOtherMockCallIsInTheSameLineWithDefaultAnswer,Not Compilable
Mockito,13,add_test1.java,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWithTimesAndOtherMockCall,Not Compilable
Mockito,14,add_test.java,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWithTimesWhenOtherMockCallIsInTheSameLine,Not Compilable
Mockito,14,add_test1.java,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWithNeverWhenOtherMockCallIsInTheSameLine,Not Compilable
Mockito,15,add_test.java,org.mockitousage.bugs.InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest,shouldNotInjectWhenOnlyMockNameDoesNotMatch,Not Compilable
Mockito,15,add_test1.java,org.mockitousage.bugs.InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest,shouldInjectWhenMultipleMocksAndOneNameMatches,Not Compilable
Mockito,16,add_test.java,org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest,shouldRespectShouldResetOngoingStubbingFlag,Not Compilable
Mockito,17,add_test.java,org.mockitousage.basicapi.MocksSerializationTest,shouldBeSerializableWithMultipleExtraInterfaces,Pass
Mockito,19,add_test.java,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest,shouldNotInjectSingleMockWhenNameDoesNotMatch,Pass
Mockito,19,add_test1.java,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest,shouldNotThrowNPEWhenMockNameIsNull,Pass
Mockito,20,add_test.java,org.mockitousage.constructor.CreatingMocksWithConstructorTest,exception_message_when_constructor_is_private,Not Pass
Mockito,21,add_test.java,org.mockito.internal.creation.instance.ConstructorInstantiatorTest,creates_instance_of_private_local_inner_class_with_subclass_outer,Pass
