project,bug_id,add_test_file,class_fqcn,method_name,result
Jsoup,1,add_test.java,org.jsoup.parser.ParserTest,normaliseMovesLeadingTextNode,Not Pass
Jsoup,1,add_test1.java,org.jsoup.parser.ParserTest,normaliseMovesMultipleTextNodesAroundElements,Not Pass
Jsoup,2,add_test.java,org.jsoup.parser.ParserTest,handlesTextAfterTitle,Not Pass
Jsoup,2,add_test1.java,org.jsoup.parser.ParserTest,handlesTextAfterStyle,Not Pass
Jsoup,2,add_test2.java,org.jsoup.parser.ParserTest,handlesTextAfterTextarea,Not Pass
Jsoup,3,add_test.java,org.jsoup.nodes.ElementTest,testAppendMultipleRowsToTable,Not Pass
Jsoup,3,add_test1.java,org.jsoup.nodes.ElementTest,testWrapWithNoElement,Not Pass
Jsoup,4,add_test.java,org.jsoup.nodes.EntitiesTest,unescapeSupplementaryCharacter,Not Pass
Jsoup,4,add_test1.java,org.jsoup.nodes.EntitiesTest,unescapeInvalidCodePoint,Not Pass
Jsoup,8,add_test.java,org.jsoup.nodes.ElementTest,newlyCreatedElementToString,Not Compilable
Jsoup,8,add_test1.java,org.jsoup.nodes.ElementTest,detachedTextNodeToString,Not Compilable
Jsoup,10,add_test.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryOnBaseWithoutQuery,Not Pass
Jsoup,10,add_test1.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryOnBaseWithQueryAndFragment,Not Pass
Jsoup,11,add_test.java,org.jsoup.select.SelectorTest,commaInsideHas,Pass
Jsoup,11,add_test1.java,org.jsoup.select.SelectorTest,commaInsideAttribute,Not Pass
Jsoup,12,add_test.java,org.jsoup.select.SelectorTest,testChildCombinatorWithAttrContainingGt,Not Pass
Jsoup,12,add_test1.java,org.jsoup.select.SelectorTest,testAdjacentSiblingCombinatorWithAttrContainingPlus,Not Pass
Jsoup,12,add_test2.java,org.jsoup.select.SelectorTest,testGeneralSiblingCombinatorWithAttrContainingTilde,Not Pass
Jsoup,14,add_test.java,org.jsoup.parser.ParserTest,handlesMixedCaseTitle,Pass
Jsoup,14,add_test1.java,org.jsoup.parser.ParserTest,handlesMixedCaseTextarea,Pass
Jsoup,15,add_test.java,org.jsoup.parser.ParserTest,handlesScriptInParagraph,Pass
Jsoup,15,add_test1.java,org.jsoup.parser.ParserTest,handlesScriptWithAttributes,Pass
Jsoup,15,add_test2.java,org.jsoup.parser.ParserTest,handlesScriptInDiv,Pass
Jsoup,16,add_test.java,org.jsoup.nodes.DocumentTypeTest,constructorValidationThrowsExceptionOnNullName,Pass
Jsoup,16,add_test1.java,org.jsoup.nodes.DocumentTypeTest,outerHtmlNameNotHtmlNoIds,Not Pass
Jsoup,16,add_test2.java,org.jsoup.nodes.DocumentTypeTest,outerHtmlNameNotHtmlPublicOnly,Not Pass
Jsoup,16,add_test3.java,org.jsoup.nodes.DocumentTypeTest,outerHtmlNameNotHtmlSystemOnly,Not Pass
Jsoup,18,add_test.java,org.jsoup.parser.CharacterReaderTest,consumeToEndEmptyInput,Not Pass
Jsoup,18,add_test1.java,org.jsoup.parser.CharacterReaderTest,consumeToEndSingleChar,Not Pass
Jsoup,19,add_test.java,org.jsoup.safety.CleanerTest,handlesCustomProtocolsWithPreserveRelativeLinks,Not Pass
Jsoup,19,add_test1.java,org.jsoup.safety.CleanerTest,handlesCustomProtocolsOnCustomTag,Not Pass
Jsoup,20,add_test.java,org.jsoup.helper.DataUtilTest,discardsSpuriousByteOrderMarkWhenCharsetNullNoMeta,Not Pass
Jsoup,20,add_test1.java,org.jsoup.helper.DataUtilTest,discardsSpuriousByteOrderMarkWhenCharsetNullWithMetaUTF8,Not Pass
Jsoup,22,add_test.java,org.jsoup.nodes.ElementTest,testSiblingElementsForAllChildren,Not Pass
Jsoup,22,add_test1.java,org.jsoup.nodes.NodeTest,testSiblingNodesForAllChildren,Not Pass
Jsoup,23,add_test.java,org.jsoup.nodes.EntitiesTest,digitEntityWithoutSemicolon,Not Pass
Jsoup,23,add_test1.java,org.jsoup.nodes.EntitiesTest,invalidDigitEntityWithPrefix,Not Pass
Jsoup,24,add_test.java,org.jsoup.parser.HtmlParserTest,simpleStartTag,Not Compilable
Jsoup,24,add_test1.java,org.jsoup.parser.HtmlParserTest,startTagWithAttribute,Not Compilable
Jsoup,24,add_test2.java,org.jsoup.parser.HtmlParserTest,selfClosingTag,Not Compilable
Jsoup,24,add_test3.java,org.jsoup.parser.HtmlParserTest,simpleEndTag,Not Compilable
Jsoup,27,add_test.java,org.jsoup.helper.DataUtilTest,testSingleQuotedCharset,Not Compilable
Jsoup,27,add_test1.java,org.jsoup.helper.DataUtilTest,testMixedCaseCharset,Not Compilable
Jsoup,28,add_test.java,org.jsoup.nodes.EntitiesTest,unescapeSupplementaryCharacter,Not Pass
Jsoup,28,add_test1.java,org.jsoup.parser.HtmlParserTest,baseEntityMatchGreedy,Pass
Jsoup,30,add_test.java,org.jsoup.safety.CleanerTest,testIsValidCommentInside,Not Pass
Jsoup,30,add_test1.java,org.jsoup.safety.CleanerTest,testIsValidOnlyComment,Not Pass
Jsoup,31,add_test.java,org.jsoup.parser.XmlTreeBuilderTest,handlesXmlDeclarationWithVersionAndEncoding,Not Pass
Jsoup,31,add_test1.java,org.jsoup.parser.XmlTreeBuilderTest,handlesXmlDeclarationWithStandalone,Not Pass
Jsoup,34,add_test.java,org.jsoup.parser.CharacterReaderTest,nextIndexOfInsufficientLengthImmediate,Not Pass
Jsoup,34,add_test1.java,org.jsoup.parser.CharacterReaderTest,nextIndexOfInsufficientLengthAfterSkip,Not Pass
Jsoup,34,add_test2.java,org.jsoup.parser.CharacterReaderTest,nextIndexOfSurrogateInsufficientLength,Not Pass
Jsoup,35,add_test.java,org.jsoup.parser.HtmlParserTest,handlesUnclosedBold,Pass
Jsoup,35,add_test1.java,org.jsoup.parser.HtmlParserTest,handlesUnclosedItalic,Pass
Jsoup,36,add_test.java,org.jsoup.helper.DataUtilTest,shouldNotThrowExceptionWhenMetaCharsetIsUnsupported,Not Compilable
Jsoup,36,add_test1.java,org.jsoup.helper.DataUtilTest,shouldTrimAndUseCharsetAttribute,Not Compilable
Jsoup,38,add_test.java,org.jsoup.parser.HtmlParserTest,imageInsideSvgNested,Not Pass
Jsoup,38,add_test1.java,org.jsoup.parser.HtmlParserTest,imageInsideSvgWithAttributes,Not Pass
Jsoup,39,add_test.java,org.jsoup.helper.DataUtilTest,discardsBOMWhenMetaCharsetUTF8,Not Pass
Jsoup,39,add_test1.java,org.jsoup.helper.DataUtilTest,discardsBOMWhenMetaHttpEquivCharsetUTF8,Not Pass
Jsoup,41,add_test.java,org.jsoup.nodes.ElementTest,testEqualsNoAttributes,Not Pass
Jsoup,41,add_test1.java,org.jsoup.nodes.ElementTest,testEqualsNestedChildren,Not Pass
Jsoup,42,add_test.java,org.jsoup.nodes.FormElementTest,radioWithoutValueSubmitsOn,Not Pass
Jsoup,42,add_test1.java,org.jsoup.nodes.FormElementTest,multipleSelectWithNoSelectedOptions,Not Pass
Jsoup,44,add_test.java,org.jsoup.parser.HtmlParserTest,testInvalidTableContentsWithAttributes,Pass
Jsoup,44,add_test1.java,org.jsoup.parser.HtmlParserTest,testInvalidTableContentsEndTag,Pass
Jsoup,46,add_test.java,org.jsoup.nodes.DocumentTest,testEscapeVarious,Not Compilable
Jsoup,46,add_test1.java,org.jsoup.nodes.DocumentTest,testEscapeWhitespace,Not Compilable
Jsoup,47,add_test.java,org.jsoup.nodes.EntitiesTest,escapeXhtmlInAttributeWithNormaliseWhiteAndVariousChars,Not Pass
Jsoup,47,add_test1.java,org.jsoup.nodes.EntitiesTest,escapeXhtmlInAttributeNormaliseWhiteNoStripLeading,Not Pass
Jsoup,49,add_test.java,org.jsoup.nodes.ElementTest,moveFirstChildToEnd,Not Compilable
Jsoup,49,add_test1.java,org.jsoup.nodes.ElementTest,moveTwoChildrenFromStartToEnd,Not Pass
Jsoup,49,add_test2.java,org.jsoup.nodes.ElementTest,moveNonConsecutiveChildren,Not Pass
Jsoup,50,add_test.java,org.jsoup.helper.DataUtilTest,testBOMOverridesMeta,Not Compilable
Jsoup,50,add_test1.java,org.jsoup.helper.DataUtilTest,testBOMOverridesProvidedCharset,Not Compilable
Jsoup,51,add_test.java,org.jsoup.parser.HtmlParserTest,testSupportsNonAsciiGreekTag,Not Pass
