project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Chart,1,Chart-1-buggy,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,public LegendItemCollection getLegendItems() {,1790,1822
Chart,10,Chart-10-buggy,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,public String generateToolTipFragment(String toolTipText) {,64,87
Chart,11,Chart-11-buggy,org.jfree.chart.util.ShapeUtilities,org/jfree/chart/util/ShapeUtilities.java,"public static boolean equal(GeneralPath p1, GeneralPath p2) {",264,296
Chart,12,Chart-12-buggy,org.jfree.chart.plot.MultiplePiePlot,org/jfree/chart/plot/MultiplePiePlot.java,public MultiplePiePlot(CategoryDataset dataset) {,143,161
Chart,13,Chart-13-buggy,org.jfree.chart.block.BorderArrangement,org/jfree/chart/block/BorderArrangement.java,"protected Size2D arrangeFF(BlockContainer container, Graphics2D g2, RectangleConstraint constraint) {",422,499
Chart,14,Chart-14-buggy,org.jfree.chart.plot.CategoryPlot,org/jfree/chart/plot/CategoryPlot.java,"public boolean removeDomainMarker(int index, Marker marker, Layer layer, boolean notify) {",2155,2177
Chart,14,Chart-14-buggy,org.jfree.chart.plot.CategoryPlot,org/jfree/chart/plot/CategoryPlot.java,"public boolean removeRangeMarker(int index, Marker marker, Layer layer, boolean notify) {",2440,2462
Chart,14,Chart-14-buggy,org.jfree.chart.plot.XYPlot,org/jfree/chart/plot/XYPlot.java,"public boolean removeDomainMarker(int index, Marker marker, Layer layer, boolean notify) {",2282,2304
Chart,14,Chart-14-buggy,org.jfree.chart.plot.XYPlot,org/jfree/chart/plot/XYPlot.java,"public boolean removeRangeMarker(int index, Marker marker, Layer layer, boolean notify) {",2521,2543
Chart,15,Chart-15-buggy,org.jfree.chart.plot.PiePlot,org/jfree/chart/plot/PiePlot.java,public double getMaximumExplodePercent() {,1377,1391
