project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Cli,1,Cli-1-buggy,org.apache.commons.cli.CommandLine,org/apache/commons/cli/CommandLine.java,public boolean hasOption(String opt),67,81
Cli,1,Cli-1-buggy,org.apache.commons.cli.CommandLine,org/apache/commons/cli/CommandLine.java,public Object getOptionObject(String opt),100,124
Cli,1,Cli-1-buggy,org.apache.commons.cli.CommandLine,org/apache/commons/cli/CommandLine.java,public String[] getOptionValues(String opt),170,185
Cli,1,Cli-1-buggy,org.apache.commons.cli.CommandLine,org/apache/commons/cli/CommandLine.java,void addOption(Option opt),298,311
Cli,1,Cli-1-buggy,org.apache.commons.cli.CommandLine,org/apache/commons/cli/CommandLine.java,public Iterator iterator(),319,322
Cli,1,Cli-1-buggy,org.apache.commons.cli.CommandLine,org/apache/commons/cli/CommandLine.java,public Option[] getOptions(),329,338
Cli,10,Cli-10-buggy,org.apache.commons.cli.Parser,org/apache/commons/cli/Parser.java,protected void setOptions(final Options options) {,44,48
Cli,11,Cli-11-buggy,org.apache.commons.cli.HelpFormatter,org/apache/commons/cli/HelpFormatter.java,"private static void appendOption(final StringBuffer buff, final Option option, final boolean required)",613,643
Cli,12,Cli-12-buggy,org.apache.commons.cli.GnuParser,org/apache/commons/cli/GnuParser.java,"protected String[] flatten(Options options, String[] arguments, boolean stopAtNonOption)",52,126
Cli,13,Cli-13-buggy,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,"public List getValues(final Option option, final List defaultValues) {",109,130
Cli,13,Cli-13-buggy,org.apache.commons.cli2.option.ArgumentImpl,org/apache/commons/cli2/option/ArgumentImpl.java,"public void processValues(final WriteableCommandLine commandLine, final ListIterator arguments, final Option option)",139,189
Cli,14,Cli-14-buggy,org.apache.commons.cli2.option.GroupImpl,org/apache/commons/cli2/option/GroupImpl.java,public void validate(final WriteableCommandLine commandLine),237,279
Cli,15,Cli-15-buggy,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,"public List getValues(final Option option, List defaultValues) {",111,142
Cli,16,Cli-16-buggy,org.apache.commons.cli2.Option,org/apache/commons/cli2/Option.java,"void appendUsage( final StringBuffer buffer, final Set helpSettings, final Comparator comp);",143,148
Cli,16,Cli-16-buggy,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,public void addOption(Option option) {,65,101
Cli,16,Cli-16-buggy,org.apache.commons.cli2.option.GroupImpl,org/apache/commons/cli2/option/GroupImpl.java,"public GroupImpl(final List options, final String name, final String description, final int minimum, final int maximum) {",64,111
Cli,16,Cli-16-buggy,org.apache.commons.cli2.option.OptionImpl,org/apache/commons/cli2/option/OptionImpl.java,public void defaults(final WriteableCommandLine commandLine) {,124,126
Cli,17,Cli-17-buggy,org.apache.commons.cli.PosixParser,org/apache/commons/cli/PosixParser.java,"protected void burstToken(String token, boolean stopAtNonOption)",282,312
Cli,18,Cli-18-buggy,org.apache.commons.cli.PosixParser,org/apache/commons/cli/PosixParser.java,"protected String[] flatten(Options options, String[] arguments, boolean stopAtNonOption)",97,159
Cli,18,Cli-18-buggy,org.apache.commons.cli.PosixParser,org/apache/commons/cli/PosixParser.java,private void processSingleHyphen(String hyphen),213,216
Cli,18,Cli-18-buggy,org.apache.commons.cli.PosixParser,org/apache/commons/cli/PosixParser.java,"private void processOptionToken(String token, boolean stopAtNonOption)",231,244
