project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Csv,1,Csv-1-buggy,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,67
Csv,10,Csv-10-buggy,org.apache.commons.csv.CSVPrinter,org/apache/commons/csv/CSVPrinter.java,"public CSVPrinter(final Appendable out, final CSVFormat format) throws IOException {",61,73
Csv,11,Csv-11-buggy,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,400
Csv,13,Csv-13-buggy,org.apache.commons.csv.CSVPrinter,org/apache/commons/csv/CSVPrinter.java,"private void print(final Object object, final CharSequence value, final int offset, final int len)",134,157
Csv,14,Csv-14-buggy,org.apache.commons.csv.CSVFormat,org/apache/commons/csv/CSVFormat.java,"private void printAndQuote(final Object object, final CharSequence value, final int offset, final int len, final Appendable out, final boolean newRecord) throws IOException {",1001,1103
Csv,15,Csv-15-buggy,org.apache.commons.csv.CSVFormat,org/apache/commons/csv/CSVFormat.java,"private void printAndQuote(final Object object, final CharSequence value, final int offset, final int len, final Appendable out, final boolean newRecord) throws IOException {",1151,1256
Csv,16,Csv-16-buggy,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"public static CSVParser parse(final URL url, final Charset charset, final CSVFormat format) throws IOException {",272,278
Csv,16,Csv-16-buggy,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"public CSVParser(final Reader reader, final CSVFormat format, final long characterOffset, final long recordNumber)",350,360
Csv,16,Csv-16-buggy,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,public Iterator<CSVRecord> iterator() {,522,572
Csv,2,Csv-2-buggy,org.apache.commons.csv.CSVRecord,org/apache/commons/csv/CSVRecord.java,public String get(final String name) {,79,93
Csv,3,Csv-3-buggy,org.apache.commons.csv.Lexer,org/apache/commons/csv/Lexer.java,int readEscape() throws IOException {,87,118
Csv,4,Csv-4-buggy,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"public Map<String, Integer> getHeaderMap() {",287,292
Csv,5,Csv-5-buggy,org.apache.commons.csv.CSVPrinter,org/apache/commons/csv/CSVPrinter.java,public void println() throws IOException {,323,329
Csv,6,Csv-6-buggy,org.apache.commons.csv.CSVRecord,org/apache/commons/csv/CSVRecord.java,"<M extends Map<String, String>> M putIn(final M map) {",179,186
Csv,7,Csv-7-buggy,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",348,384
Csv,8,Csv-8-buggy,org.apache.commons.csv.CSVFormat,org/apache/commons/csv/CSVFormat.java,"private CSVFormat(final char delimiter, final Character quoteChar, final Quote quotePolicy, final Character commentStart, final Character escape, final boolean ignoreSurroundingSpaces, final boolean ignoreEmptyLines, final String recordSeparator, final String nullString, final String[] header, final boolean skipHeaderRecord) {",296,319
Csv,8,Csv-8-buggy,org.apache.commons.csv.CSVFormat,org/apache/commons/csv/CSVFormat.java,void validate() throws IllegalStateException {,635,672
Csv,9,Csv-9-buggy,org.apache.commons.csv.CSVRecord,org/apache/commons/csv/CSVRecord.java,"<M extends Map<String, String>> M putIn(final M map) {",179,190
