project,bug_id,add_test_file,class_fqcn,method_name,result
Math,1,add_test.java,org.apache.commons.math3.fraction.BigFractionTest,testDigitLimitConstructorNegativeOverflow,Pass
Math,3,add_test.java,org.apache.commons.math3.util.MathArraysTest,testLinearCombinationWithEmptyArray,Not Pass
Math,4,add_test.java,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest,testIntersectionColinearDisjoint,Pass
Math,6,add_test.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest,testIterationsUpdatedPowell,Not Pass
Math,7,add_test.java,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest,testEventsSchedulingBackward,Not Pass
Math,8,add_test.java,org.apache.commons.math3.distribution.DiscreteRealDistributionTest,testIssue942,Not Pass
Math,9,add_test.java,org.apache.commons.math3.geometry.euclidean.threed.LineTest,testDoubleRevert,Not Pass
Math,10,add_test.java,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest,testAtan2InfinityCases,Not Pass
Math,11,add_test.java,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest,testThreeDimensionalStandardAtMean,Not Pass
Math,13,add_test.java,org.apache.commons.math3.optimization.fitting.PolynomialFitterTest,testLargeSample,Not Pass
Math,15,add_test.java,org.apache.commons.math3.util.FastMathTest,testMath904_additionalOddLarge,Not Pass
Math,17,add_test.java,org.apache.commons.math3.dfp.DfpTest,testMultiply,Not Compilable
Math,18,add_test.java,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testZeroRangeBound,Not Pass
Math,19,add_test.java,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testBoundaryRangeTooLargeMixedDimensions,Pass
Math,20,add_test.java,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testLowerBoundRepair,Not Pass
Math,21,add_test.java,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest,testSemidefiniteRank,Not Pass
Math,23,add_test.java,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest,testKeepInitIfBestMaximize,Not Pass
Math,24,add_test.java,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest,testConvergenceCheckerReturnsBestPoint,Not Pass
Math,25,add_test.java,org.apache.commons.math3.optimization.fitting.HarmonicFitterTest,testMath844DegenerateTwoPoints,Pass
Math,26,add_test.java,org.apache.commons.math3.fraction.FractionTest,testIntegerOverflow2,Not Pass
Math,27,add_test.java,org.apache.commons.math3.fraction.FractionTest,testMath835Negative,Not Pass
Math,29,add_test.java,org.apache.commons.math3.linear.RealVectorAbstractTest,testEbeDivideZeroByZero,Pass
Math,29,add_test1.java,org.apache.commons.math3.linear.RealVectorAbstractTest,testEbeMultiplyZeroWithSpecialValues,Pass
Math,31,add_test.java,org.apache.commons.math3.distribution.FDistributionTest,testCdfAtOneLargeDof,Not Pass
Math,34,add_test.java,org.apache.commons.math3.genetics.ListPopulationTest,testIterator,Not Pass
Math,36,add_test.java,org.apache.commons.math.fraction.BigFractionTest,testDoubleValueForPowerOfTwoRatio,Pass
Math,37,add_test.java,org.apache.commons.math.complex.ComplexTest,testTan,Not Compilable
Math,39,add_test.java,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest,testTooLargeFirstStep,Not Pass
Math,40,add_test.java,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest,testIssue716,Not Pass
Math,41,add_test.java,org.apache.commons.math.stat.descriptive.UnivariateStatisticAbstractTest,testEvaluateArraySegmentWeightedAdditional,Pass
Math,44,add_test.java,org.apache.commons.math.ode.events.EventStateTest,testIssue695,Not Pass
Math,45,add_test.java,org.apache.commons.math.linear.OpenMapRealMatrixTest,testOverflowByRows,Not Compilable
Math,46,add_test.java,org.apache.commons.math.complex.ComplexTest,testDivideZero,Not Pass
Math,47,add_test.java,org.apache.commons.math.complex.ComplexTest,testDivideZero,Not Pass
Math,48,add_test.java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631LeftSide,Not Compilable
Math,53,add_test.java,org.apache.commons.math.complex.ComplexTest,testAddNaNRealPart,Not Pass
Math,54,add_test.java,org.apache.commons.math.dfp.DfpTest,testSignedZeroUnderflow,Not Compilable
Math,55,add_test.java,org.apache.commons.math.geometry.Vector3DTest,testCrossProductOverflowPrevention,Not Pass
Math,56,add_test.java,org.apache.commons.math.util.MultidimensionalCounterTest,testOneDimensionalCounts,Not Pass
Math,57,add_test.java,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest,testTwoSmallDistanceUniques,Not Pass
Math,58,add_test.java,org.apache.commons.math.optimization.fitting.GaussianFitterTest,testMath519Variant,Not Pass
Math,59,add_test.java,org.apache.commons.math.util.FastMathTest,testMinMaxFloat,Not Pass
