project,bug_id,add_test_file,class_fqcn,method_name,result
Cli,1,add_test.java,org.apache.commons.cli.bug.BugCLI13Test,testLongOptionWithHyphen,Pass
Cli,1,add_test1.java,org.apache.commons.cli.bug.BugCLI13Test,testShortOptionWithHyphen,Pass
Cli,2,add_test.java,org.apache.commons.cli.bug.BugCLI51Test,testArgumentSingleDash,Pass
Cli,2,add_test1.java,org.apache.commons.cli.bug.BugCLI51Test,testArgumentWithDashAndOptionChar,Pass
Cli,4,add_test.java,org.apache.commons.cli.OptionsTest,testMissingThreeOptionsException,Pass
Cli,4,add_test1.java,org.apache.commons.cli.OptionsTest,testMissingLongOptionException,Pass
Cli,8,add_test.java,org.apache.commons.cli.HelpFormatterTest,testPrintWrappedStartingNewline,Pass
Cli,8,add_test1.java,org.apache.commons.cli.HelpFormatterTest,testPrintWrappedPaddedLineWrap,Pass
Cli,11,add_test.java,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameAndNotRequiredShort,Pass
Cli,11,add_test1.java,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameLong,Pass
Cli,11,add_test2.java,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameAndNotRequiredLong,Pass
Cli,12,add_test.java,org.apache.commons.cli.GnuParserTest,testLongWithEqualInValue,Pass
Cli,12,add_test1.java,org.apache.commons.cli.GnuParserTest,testOptionWithEqualNoArgument,Pass
Cli,13,add_test.java,org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest,testSwitchOptionEmptyList,Not Compilable
Cli,13,add_test1.java,org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest,testSubsequentSplitNoExtraTokens,Not Compilable
Cli,14,add_test.java,org.apache.commons.cli2.bug.BugCLI144Test,testOptionalGroupWithRequiredChildNotPresent,Pass
Cli,14,add_test1.java,org.apache.commons.cli2.bug.BugCLI144Test,testRequiredOptionSingleValidation,Not Compilable
Cli,15,add_test.java,org.apache.commons.cli2.bug.BugCLI158Test,testSingleOptionOneArgumentThreeDefaults,Pass
Cli,15,add_test1.java,org.apache.commons.cli2.bug.BugCLI158Test,testSingleOptionTwoArgumentsFourDefaults,Pass
Cli,17,add_test.java,org.apache.commons.cli.PosixParserTest,testStopBurstingStartingNonOption,Pass
Cli,17,add_test1.java,org.apache.commons.cli.PosixParserTest,testStopBurstingMiddleNonOption,Pass
Cli,18,add_test.java,org.apache.commons.cli.PosixParserTest,testStopWithMultipleUnrecognized,Pass
Cli,18,add_test1.java,org.apache.commons.cli.PosixParserTest,testStopWithNonOptionAfter,Pass
Cli,21,add_test.java,org.apache.commons.cli2.bug.BugCLI150Test,testNegativeDecimal,Pass
Cli,21,add_test1.java,org.apache.commons.cli2.bug.BugCLI150Test,testNegativeScientific,Pass
Cli,21,add_test2.java,org.apache.commons.cli2.bug.BugCLI150Test,testNegativeNumberWithLeadingZeros,Pass
Cli,22,add_test.java,org.apache.commons.cli.ParserTestCase,testUnknownShortOptionWithStop,Pass
Cli,22,add_test1.java,org.apache.commons.cli.ApplicationTest,testClusterWithUnknownAndStop,Pass
Cli,25,add_test.java,org.apache.commons.cli.bug.BugCLI162Test,testRenderWrappedTextIndent,Pass
Cli,25,add_test1.java,org.apache.commons.cli.bug.BugCLI162Test,testDescriptionIndent,Pass
Cli,27,add_test.java,org.apache.commons.cli.ParserTestCase,testOptionGroupLongReselect,Pass
Cli,27,add_test1.java,org.apache.commons.cli.ParserTestCase,testOptionGroupLongException,Pass
Cli,27,add_test2.java,org.apache.commons.cli.ParserTestCase,testOptionGroupReset,Pass
Cli,28,add_test.java,org.apache.commons.cli.ValueTest,testPropertyOptionFlagsWithZeroFlag,Pass
Cli,28,add_test1.java,org.apache.commons.cli.ValueTest,testPropertyOptionFlagsWithEmptyFlag,Pass
Cli,31,add_test.java,org.apache.commons.cli.HelpFormatterTest,testOptionalShortOptionWithDefaultArgName,Not Compilable
Cli,31,add_test1.java,org.apache.commons.cli.HelpFormatterTest,testLongOptionWithEmptyArgName,Pass
Cli,31,add_test2.java,org.apache.commons.cli.HelpFormatterTest,testShortOptionWithNullArgName,Not Compilable
Cli,31,add_test3.java,org.apache.commons.cli.HelpFormatterTest,testLongOptionWithNullArgName,Not Compilable
Cli,32,add_test.java,org.apache.commons.cli.HelpFormatterTest,testFindWrapPosNewlineTabCr,Pass
Cli,32,add_test1.java,org.apache.commons.cli.HelpFormatterTest,testFindWrapPosNoWhitespace,Pass
Cli,38,add_test.java,org.apache.commons.cli.bug.BugCLI265Test,shouldParseShortOptionWithAttachedArgument,Pass
Cli,38,add_test1.java,org.apache.commons.cli.bug.BugCLI265Test,shouldParseConcatenatedShortOptionsWithValue,Pass
Cli,39,add_test.java,org.apache.commons.cli.PatternOptionBuilderTest,testExistingFilePatternDirectory,Pass
Cli,39,add_test1.java,org.apache.commons.cli.PatternOptionBuilderTest,testExistingFilePatternNotReadable,Pass
Cli,40,add_test.java,org.apache.commons.cli.TypeHandlerTest,testCreateValueIntegerValid,Pass
Cli,40,add_test1.java,org.apache.commons.cli.TypeHandlerTest,testCreateValueDoubleInvalid,Pass
Cli,40,add_test2.java,org.apache.commons.cli.TypeHandlerTest,testCreateValueDateInvalid,Not Compilable
Cli,40,add_test3.java,org.apache.commons.cli.TypeHandlerTest,testCreateValueFileValid,Pass
Cli,40,add_test4.java,org.apache.commons.cli.TypeHandlerTest,testCreateValueURLInvalid,Pass
