project,bug_id,folder,add_test_file,function_id,class_fqcn,file,method_sig_snippet,method_start,method_end,line,line_in_method,ci,mi,cb,mb,executed
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,341,1,,,,,
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,342,2,4,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,343,3,3,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,344,4,5,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,345,5,7,0,2,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,346,6,10,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,347,7,,,,,
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,348,8,2,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,349,9,,,,,
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,353,1,,,,,
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,354,2,4,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,355,3,3,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,356,4,5,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,357,5,7,0,2,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,358,6,10,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,359,7,,,,,
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,360,8,2,0,0,0,True
Math,29,Math-29-buggy_ind1,add_test.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,361,9,,,,,
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,341,1,,,,,
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,342,2,4,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,343,3,3,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,344,4,5,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,345,5,7,0,2,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,346,6,10,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,347,7,,,,,
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,348,8,2,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_1,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeDivide(RealVector v) {,341,349,349,9,,,,,
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,353,1,,,,,
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,354,2,4,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,355,3,3,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,356,4,5,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,357,5,7,0,2,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,358,6,10,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,359,7,,,,,
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,360,8,2,0,0,0,True
Math,29,Math-29-buggy_ind2,add_test1.java,function_2,org.apache.commons.math3.linear.OpenMapRealVector,org/apache/commons/math3/linear/OpenMapRealVector.java,public OpenMapRealVector ebeMultiply(RealVector v) {,353,361,361,9,,,,,
Math,71,Math-71-buggy_ind1,add_test.java,function_1,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java,"public double integrate(final FirstOrderDifferentialEquations equations, final double t0, final double[] y0, final double t, final double[] y)",192,364,192,1,,,,,
Math,71,Math-71-buggy_ind1,add_test.java,function_1,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,org/apache/commons/math/ode/nonstiff/EmbeddedRungeKuttaIntegrator.java,"public double integrate(final FirstOrderDifferentialEquations equations, final double t0, final double[] y0, final double t, final double[] y)",192,364,193,2,,,,,
