model,project,bug_id,status,log
DeepSeek,Compress,1,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-1-buggy.log
DeepSeek,Compress,2,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-2-buggy.log
DeepSeek,Compress,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-3-buggy.log
DeepSeek,Compress,4,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-4-buggy.log
DeepSeek,Compress,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-5-buggy.log
DeepSeek,Compress,6,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-6-buggy.log
DeepSeek,Compress,7,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-7-buggy.log
DeepSeek,Compress,8,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-8-buggy.log
DeepSeek,Compress,9,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-9-buggy.log
DeepSeek,Compress,10,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-10-buggy.log
DeepSeek,Compress,11,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-11-buggy.log
DeepSeek,Compress,12,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-12-buggy.log
DeepSeek,Compress,13,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-13-buggy.log
DeepSeek,Compress,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-14-buggy.log
DeepSeek,Compress,15,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-15-buggy.log
DeepSeek,Compress,16,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-16-buggy.log
DeepSeek,Compress,17,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-17-buggy.log
DeepSeek,Compress,18,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-18-buggy.log
DeepSeek,Compress,19,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-19-buggy.log
DeepSeek,Compress,20,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-20-buggy.log
DeepSeek,Compress,21,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-21-buggy.log
DeepSeek,Compress,22,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-22-buggy.log
DeepSeek,Compress,23,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-23-buggy.log
DeepSeek,Compress,24,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-24-buggy.log
DeepSeek,Compress,25,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-25-buggy.log
DeepSeek,Compress,26,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Compress/Compress-26-buggy.log
