model,project,bug_id,status,log
DeepSeek,Jsoup,1,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-1-buggy.log
DeepSeek,Jsoup,2,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-2-buggy.log
DeepSeek,Jsoup,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-3-buggy.log
DeepSeek,Jsoup,4,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-4-buggy.log
DeepSeek,Jsoup,5,timeout,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-5-buggy.log
DeepSeek,Jsoup,6,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-6-buggy.log
DeepSeek,Jsoup,7,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-7-buggy.log
DeepSeek,Jsoup,8,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-8-buggy.log
DeepSeek,Jsoup,10,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-10-buggy.log
DeepSeek,Jsoup,11,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-11-buggy.log
DeepSeek,Jsoup,12,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-12-buggy.log
DeepSeek,Jsoup,13,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-13-buggy.log
DeepSeek,Jsoup,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-14-buggy.log
DeepSeek,Jsoup,15,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-15-buggy.log
DeepSeek,Jsoup,16,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-16-buggy.log
DeepSeek,Jsoup,18,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-18-buggy.log
DeepSeek,Jsoup,19,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-19-buggy.log
DeepSeek,Jsoup,20,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-20-buggy.log
DeepSeek,Jsoup,21,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Jsoup/Jsoup-21-buggy.log
