model,project,bug_id,status,log
DeepSeek,JacksonDatabind,1,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-1-buggy.log
DeepSeek,JacksonDatabind,2,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-2-buggy.log
DeepSeek,JacksonDatabind,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-3-buggy.log
DeepSeek,JacksonDatabind,4,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-4-buggy.log
DeepSeek,JacksonDatabind,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-5-buggy.log
DeepSeek,JacksonDatabind,6,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-6-buggy.log
DeepSeek,JacksonDatabind,7,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-7-buggy.log
DeepSeek,JacksonDatabind,8,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-8-buggy.log
DeepSeek,JacksonDatabind,9,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-9-buggy.log
DeepSeek,JacksonDatabind,10,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-10-buggy.log
DeepSeek,JacksonDatabind,11,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-11-buggy.log
DeepSeek,JacksonDatabind,12,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-12-buggy.log
DeepSeek,JacksonDatabind,13,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-13-buggy.log
DeepSeek,JacksonDatabind,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/JacksonDatabind/JacksonDatabind-14-buggy.log
