model,project,bug_id,status,log
DeepSeek,Closure,1,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-1-buggy.log
DeepSeek,Closure,2,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-2-buggy.log
DeepSeek,Closure,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-3-buggy.log
DeepSeek,Closure,4,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-4-buggy.log
DeepSeek,Closure,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-5-buggy.log
DeepSeek,Closure,6,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-6-buggy.log
DeepSeek,Closure,7,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-7-buggy.log
DeepSeek,Closure,8,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-8-buggy.log
DeepSeek,Closure,9,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-9-buggy.log
DeepSeek,Closure,10,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-10-buggy.log
DeepSeek,Closure,11,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-11-buggy.log
DeepSeek,Closure,12,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-12-buggy.log
DeepSeek,Closure,13,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-13-buggy.log
DeepSeek,Closure,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Closure/Closure-14-buggy.log
