model,project,bug_id,status,log
DeepSeek,Chart,1,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-1-buggy.log
DeepSeek,Chart,2,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-2-buggy.log
DeepSeek,Chart,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-3-buggy.log
DeepSeek,Chart,4,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-4-buggy.log
DeepSeek,Chart,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-5-buggy.log
DeepSeek,Chart,6,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-6-buggy.log
DeepSeek,Chart,7,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-7-buggy.log
DeepSeek,Chart,8,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-8-buggy.log
DeepSeek,Chart,9,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-9-buggy.log
DeepSeek,Chart,10,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-10-buggy.log
DeepSeek,Chart,11,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-11-buggy.log
DeepSeek,Chart,12,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-12-buggy.log
DeepSeek,Chart,13,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-13-buggy.log
DeepSeek,Chart,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-14-buggy.log
DeepSeek,Chart,15,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-15-buggy.log
DeepSeek,Chart,16,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-16-buggy.log
DeepSeek,Chart,17,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-17-buggy.log
DeepSeek,Chart,18,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-18-buggy.log
DeepSeek,Chart,19,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-19-buggy.log
DeepSeek,Chart,20,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-20-buggy.log
DeepSeek,Chart,21,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-21-buggy.log
DeepSeek,Chart,22,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-22-buggy.log
DeepSeek,Chart,23,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-23-buggy.log
DeepSeek,Chart,24,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-24-buggy.log
DeepSeek,Chart,25,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-25-buggy.log
DeepSeek,Chart,26,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/DeepSeek/Chart/Chart-26-buggy.log
