project,bug_id,add_test_file,class_fqcn,method_name,result
Jsoup,1,add_test.java,org.jsoup.parser.ParserTest,normaliseSingleTextNode,Pass
Jsoup,1,add_test1.java,org.jsoup.parser.ParserTest,normaliseMultipleTextNodes,Pass
Jsoup,1,add_test2.java,org.jsoup.parser.ParserTest,normaliseEmptyString,Pass
Jsoup,2,add_test.java,org.jsoup.parser.ParserTest,handlesMultipleDataTagsInSequence,Pass
Jsoup,2,add_test1.java,org.jsoup.parser.ParserTest,handlesDataTagWithTextBetween,Not Pass
Jsoup,2,add_test2.java,org.jsoup.parser.ParserTest,handlesEmptyDataTag,Not Pass
Jsoup,3,add_test.java,org.jsoup.nodes.ElementTest,testAppendMultipleRowsToTable,Not Pass
Jsoup,3,add_test1.java,org.jsoup.nodes.ElementTest,testPrependMultipleRowsToTable,Not Pass
Jsoup,4,add_test.java,org.jsoup.nodes.EntitiesTest,unescapeUnknownEntity,Not Pass
Jsoup,4,add_test1.java,org.jsoup.nodes.EntitiesTest,unescapeOutOfRangeNumeric,Not Pass
Jsoup,4,add_test2.java,org.jsoup.nodes.EntitiesTest,unescapeMixedValidInvalid,Pass
Jsoup,5,add_test.java,org.jsoup.parser.ParserTest,parsesEmptyAttributeKeyWithValue,Not Compilable
Jsoup,5,add_test1.java,org.jsoup.parser.ParserTest,parsesEmptyAttributeKeyWithQuotedValue,Not Compilable
Jsoup,5,add_test2.java,org.jsoup.parser.ParserTest,parsesMultipleEmptyAttributeKeys,Not Compilable
Jsoup,6,add_test.java,org.jsoup.nodes.EntitiesTest,unescapeHighUnicodeValue,Pass
Jsoup,6,add_test1.java,org.jsoup.nodes.EntitiesTest,unescapeInvalidCharValue,Pass
Jsoup,6,add_test2.java,org.jsoup.nodes.EntitiesTest,unescapeZeroCharValue,Pass
Jsoup,7,add_test.java,org.jsoup.nodes.DocumentTest,testNormalisesMultipleHeads,Not Compilable
Jsoup,7,add_test1.java,org.jsoup.nodes.DocumentTest,testNormalisesMultipleBodies,Not Compilable
Jsoup,7,add_test2.java,org.jsoup.nodes.DocumentTest,testNormalisesEmptyNoscriptInHead,Not Compilable
Jsoup,8,add_test.java,org.jsoup.nodes.ElementTest,orphanedElementWithAttributes,Not Compilable
Jsoup,8,add_test1.java,org.jsoup.nodes.ElementTest,orphanedElementWithChildren,Not Compilable
Jsoup,8,add_test2.java,org.jsoup.nodes.ElementTest,orphanedSelfClosingElement,Not Compilable
Jsoup,10,add_test.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryWithoutFile,Pass
Jsoup,10,add_test1.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryAtRoot,Pass
Jsoup,10,add_test2.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryWithPort,Pass
Jsoup,10,add_test3.java,org.jsoup.nodes.NodeTest,absHandlesAbsoluteUrl,Pass
Jsoup,11,add_test.java,org.jsoup.select.SelectorTest,notWithId,Not Compilable
Jsoup,11,add_test1.java,org.jsoup.select.SelectorTest,notWithTagAndClass,Not Compilable
Jsoup,11,add_test2.java,org.jsoup.select.SelectorTest,notWithAttribute,Not Compilable
Jsoup,12,add_test.java,org.jsoup.select.SelectorTest,testByAttributeRegexWithPipeInChildCombinator,Not Pass
Jsoup,12,add_test1.java,org.jsoup.select.SelectorTest,testByAttributeRegexWithPipeInAdjacentSiblingCombinator,Not Pass
Jsoup,12,add_test2.java,org.jsoup.select.SelectorTest,testByAttributeRegexWithPipeInGeneralSiblingCombinator,Not Pass
Jsoup,13,add_test.java,org.jsoup.nodes.NodeTest,handlesAbsPrefixWithEmptyBaseUri,Pass
Jsoup,13,add_test1.java,org.jsoup.nodes.NodeTest,handlesAbsPrefixWithFullUrl,Pass
Jsoup,13,add_test2.java,org.jsoup.nodes.NodeTest,handlesAbsPrefixWithMissingAttr,Pass
Jsoup,14,add_test.java,org.jsoup.parser.ParserTest,handlesTextareaWithMixedCaseClosingTag,Pass
Jsoup,14,add_test1.java,org.jsoup.parser.ParserTest,handlesTitleWithAllUppercaseClosingTag,Pass
Jsoup,14,add_test2.java,org.jsoup.parser.ParserTest,handlesTextareaWithUppercaseClosingTag,Pass
Jsoup,15,add_test.java,org.jsoup.parser.ParserTest,handlesMarqueeEndTag,Pass
Jsoup,15,add_test1.java,org.jsoup.parser.ParserTest,handlesAppletEndTag,Pass
Jsoup,15,add_test2.java,org.jsoup.parser.ParserTest,handlesObjectEndTag,Pass
Jsoup,16,add_test.java,org.jsoup.nodes.DocumentTypeTest,constructorValidationThrowsExceptionOnNullName,Not Compilable
Jsoup,16,add_test1.java,org.jsoup.nodes.DocumentTypeTest,constructorValidationThrowsExceptionOnWhitespaceName,Not Compilable
Jsoup,16,add_test2.java,org.jsoup.nodes.DocumentTypeTest,outerHtmlGenerationWithPublicIdOnly,Not Compilable
Jsoup,16,add_test3.java,org.jsoup.nodes.DocumentTypeTest,,Not Compilable
Jsoup,18,add_test.java,org.jsoup.parser.CharacterReaderTest,consumeToEndWhenEmpty,Pass
Jsoup,18,add_test1.java,org.jsoup.parser.CharacterReaderTest,consumeToEndAfterPartialConsume,Pass
Jsoup,19,add_test.java,org.jsoup.safety.CleanerTest,handlesPreserveRelativeLinksWithCustomProtocols,Not Compilable
Jsoup,19,add_test1.java,org.jsoup.safety.CleanerTest,handlesEmptyProtocolValue,Not Compilable
Jsoup,20,add_test.java,org.jsoup.helper.DataUtilTest,discardsSpuriousByteOrderMarkWhenCharsetIsNull,Not Compilable
Jsoup,20,add_test1.java,org.jsoup.helper.DataUtilTest,discardsSpuriousByteOrderMarkWithCharsetRedecode,Not Compilable
