project,bug_id,add_test_file,class_fqcn,method_name,result
Mockito,1,add_test.java,org.mockito.internal.invocation.InvocationMatcherTest,should_capture_arguments_when_args_count_does_NOT_match,Pass
Mockito,2,add_test.java,org.mockito.verification.NegativeDurationTest,should_throw_exception_when_duration_is_negative_for_timeout_method,Not Compilable
Mockito,3,add_test.java,org.mockito.internal.invocation.InvocationMatcherTest,should_not_capture_when_no_varargs,Pass
Mockito,6,add_test.java,org.mockitousage.matchers.AnyXMatchersAcceptNullsTest,shouldNotAcceptNullInAnyClassMatcher,Not Compilable
Mockito,6,add_test1.java,org.mockitousage.matchers.NewMatchersTest,shouldNotAcceptNullInAnyListOfMatcher,Not Compilable
Mockito,7,add_test.java,org.mockitousage.bugs.deepstubs.DeepStubFailingWhenGenricNestedAsRawTypeTest,discoverDeepMockingOfGenerics,Not Pass
Mockito,11,add_test.java,org.mockito.internal.creation.DelegatingMethodTest,hashcode_should_match_underlying_method,Pass
Mockito,12,add_test.java,org.mockito.internal.util.reflection.GenericMasterTest,shouldDealWithNestedGenerics,Not Compilable
Mockito,13,add_test.java,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWhenOtherMockCallIsInTheSameLine,Pass
Mockito,14,add_test.java,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWhenOtherMockCallReturnsDefaultValue,Not Compilable
Mockito,18,add_test.java,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest,should_return_modifiable_iterable,Pass
Mockito,20,add_test.java,org.mockitousage.constructor.CreatingMocksWithConstructorTest,exception_message_when_constructor_for_interface,Not Pass
Mockito,21,add_test.java,org.mockito.internal.creation.instance.ConstructorInstantiatorTest,creates_instances_of_private_inner_classes,Pass
Mockito,23,add_test.java,org.mockitousage.stubbing.DeepStubsSerializableTest,should_serialize_and_deserialize_deep_stubbed_child_mock,Not Compilable
Mockito,24,add_test.java,org.mockitousage.bugs.ShouldMocksCompareToBeConsistentWithEqualsTest,should_compare_to_be_consistent_with_equals_when_comparing_the_same_reference,Not Compilable
Mockito,25,add_test.java,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,deep_stub_implements_all_bounds_of_typevar,Pass
Mockito,27,add_test.java,org.mockitousage.bugs.ListenersLostOnResetMockTest,listener,Not Compilable
Mockito,31,add_test.java,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest,shouldPrintSingleNullParameterWhenCallingAMethodWithArg,Not Pass
Mockito,32,add_test.java,org.mockitousage.bugs.SpyShouldHaveNiceNameTest,shouldIncludeFieldNameInNoMoreInteractionsMessage,Not Compilable
Mockito,33,add_test.java,org.mockitousage.bugs.InheritedGenericsPolimorphicCallTest,shouldStubbingWork,Not Compilable
Mockito,34,add_test.java,org.mockito.internal.invocation.InvocationMatcherTest,shouldMatchCaptureArgumentsWhenArgsCountDoesNOTMatch,Pass
Mockito,35,add_test.java,org.mockitousage.bugs.NPEWithCertainMatchersTest,shouldNotThrowNPEWhenBooleanPassed,Not Compilable
Mockito,36,add_test.java,org.mockitousage.spies.SpyingOnInterfacesTest,shouldFailInRuntimeWhenCallingRealMethodOnInterface,Not Compilable
Mockito,37,add_test.java,org.mockitousage.spies.SpyingOnInterfacesTest,shouldFailFastWhenCallingRealMethodOnAbstractMethod,Not Compilable
