project,bug_id,add_test_file,class_fqcn,method_name,result
Math,1,add_test.java,org.apache.commons.math3.fraction.BigFractionTest,testDigitLimitConvergenceEdgeCase,Not Pass
Math,1,add_test1.java,org.apache.commons.math3.fraction.FractionTest,testDigitLimitConvergenceEdgeCase,Not Pass
Math,2,add_test.java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testGetNumericalMeanOverflow,Not Pass
Math,2,add_test1.java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testGetNumericalMeanLargeParameters,Not Pass
Math,3,add_test.java,org.apache.commons.math3.util.MathArraysTest,testLinearCombinationWithEmptyArray,Not Pass
Math,3,add_test1.java,org.apache.commons.math3.util.MathArraysTest,testLinearCombinationWithSingleElementArrayZero,Not Pass
Math,3,add_test2.java,org.apache.commons.math3.util.MathArraysTest,testLinearCombinationWithSingleElementArrayNegative,Not Pass
Math,4,add_test.java,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest,testIntersectionParallel3D,Not Pass
Math,4,add_test1.java,org.apache.commons.math3.geometry.euclidean.twod.SubLineTest,testIntersectionParallelVertical,Not Pass
Math,5,add_test.java,org.apache.commons.math3.complex.ComplexTest,testReciprocalNegativeZero,Not Pass
Math,5,add_test1.java,org.apache.commons.math3.complex.ComplexTest,testReciprocalMixedZero,Not Pass
Math,6,add_test.java,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testIterationsMultipleSteps,Not Compilable
Math,6,add_test1.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testIterationsCountSimple,Not Compilable
Math,6,add_test2.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest,testIterationsCount,Not Compilable
Math,6,add_test3.java,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest,testIterationsBasic,Not Compilable
Math,6,add_test4.java,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest,testGetIterationsConvergesQuickly,Not Compilable
Math,7,add_test.java,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest,testEventStopWithMultipleEvents,Not Compilable
Math,7,add_test1.java,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest,testEventResetWithMultipleEvents,Not Compilable
