project,bug_id,folder,add_test_file,function_id,class_fqcn,file,method_sig_snippet,method_start,method_end,line,line_in_method,ci,mi,cb,mb,executed
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,56,1,,,,,
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,57,2,3,0,0,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,58,3,3,0,1,1,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,59,4,0,7,0,0,False
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,60,5,3,0,2,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,61,6,,,,,
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,62,7,3,0,0,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,63,8,3,0,0,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,64,9,3,0,1,1,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,65,10,2,0,0,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,66,11,,,,,
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,67,12,6,0,0,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,68,13,,,,,
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,69,14,3,0,0,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,70,15,3,0,0,0,True
Csv,1,Csv-1-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,71,16,,,,,
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,56,1,,,,,
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,57,2,3,0,0,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,58,3,3,0,1,1,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,59,4,0,7,0,0,False
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,60,5,3,0,2,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,61,6,,,,,
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,62,7,3,0,0,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,63,8,3,0,0,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,64,9,3,0,1,1,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,65,10,2,0,0,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,66,11,,,,,
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,67,12,6,0,0,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,68,13,,,,,
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,69,14,3,0,0,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,70,15,3,0,0,0,True
Csv,1,Csv-1-buggy_ind2,add_test1.java,function_1,org.apache.commons.csv.ExtendedBufferedReader,org/apache/commons/csv/ExtendedBufferedReader.java,public int read() throws IOException {,56,71,71,16,,,,,
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,359,1,,,,,
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,360,2,2,0,0,0,True
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,361,3,4,0,0,0,True
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,362,4,2,0,1,1,True
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,363,5,4,0,0,0,True
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,364,6,,,,,
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,365,7,2,0,0,0,True
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,366,8,3,0,1,1,True
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,367,9,,,,,
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,368,10,3,0,0,0,True
Csv,11,Csv-11-buggy_ind1,add_test.java,function_1,org.apache.commons.csv.CSVParser,org/apache/commons/csv/CSVParser.java,"private Map<String, Integer> initializeHeader() throws IOException {",359,398,369,11,2,0,1,1,True
