project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Time,1,Time-1-buggy,add_test.java,org.joda.time.TestPartial_Constructors,testConstructorAdditionalScenarios,Not Pass,Pass,Pass,Pass,,,,,,,,,,,,,206,62,22,10,,,,,213,68,22,12
Time,2,Time-2-buggy_ind1,add_test.java,org.joda.time.TestPartial_Basics,testConstructor_InvalidOrder,Not Pass,Pass,Pass,Pass,22,0.0849,0,0.0000,1,0.0294,0,0.0000,182,259,18,34,204,237,19,33,178,281,15,41,178,281,15,41
Time,2,Time-2-buggy_ind2,add_test1.java,org.joda.time.TestPartial_Basics,testWith_largerUnit,Not Pass,Pass,Pass,Pass,59,0.2278,63,0.2242,8,0.2353,9,0.2195,182,259,18,34,241,200,26,26,178,281,15,41,241,218,24,32
Time,2,Time-2-buggy_ind3,add_test2.java,org.joda.time.TestPartial_Basics,testConstructor_ValidOrderNonDuplicate,Not Pass,Pass,Pass,Pass,18,0.0695,22,0.0783,4,0.1176,5,0.1220,182,259,18,34,200,241,22,30,178,281,15,41,200,259,20,36
Time,3,Time-3-buggy,add_test.java,org.joda.time.TestMutableDateTime_Adds,testAddHoursMinutesSecondsMillisWeekyears_int_dstOverlapWinter_addZero,Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,73,35,1,1,,,,,42,96,12,10
Time,4,Time-4-buggy_ind1,add_test.java,org.joda.time.TestPartial_Basics,testWith4,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,4,Time-4-buggy_ind2,add_test1.java,org.joda.time.TestPartial_Basics,testWith5,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,142,31,9,9,142,31,9,9,147,41,11,11,147,41,11,11
Time,5,Time-5-buggy_ind1,add_test.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsPositiveMonthsZero,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,5,Time-5-buggy_ind2,add_test1.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsNegativeMonthsZero,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,5,Time-5-buggy_ind3,add_test2.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsNegativeMonthsNegative,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,5,Time-5-buggy_ind4,add_test3.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsPositiveMonthsNegative,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,6,Time-6-buggy_ind1,add_test.java,org.joda.time.chrono.TestGJDate,test_cutoverPreZeroNonUTC,Not Compilable,Not Pass,Not Compilable,Pass,18,0.1714,Not Compilable,Not Compilable,1,0.0476,Not Compilable,Not Compilable,106,105,11,21,124,87,12,20,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,6,Time-6-buggy_ind2,add_test1.java,org.joda.time.chrono.TestGJDate,test_cutoverAtZero,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,106,105,11,21,106,105,11,21,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,7,Time-7-buggy,add_test.java,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthDay_feb29_london_midday,Not Pass,Pass,Pass,Pass,,,,,,,,,,,,,70,24,4,6,,,,,76,30,5,9
