project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Cli,1,Cli-1-buggy_ind1,add_test.java,org.apache.commons.cli.bug.BugCLI13Test,testLongOptionWithHyphen,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,62,50,4,6,62,50,4,6,81,66,7,9,81,66,7,9
Cli,1,Cli-1-buggy_ind2,add_test1.java,org.apache.commons.cli.bug.BugCLI13Test,testShortOptionWithHyphen,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,62,50,4,6,62,50,4,6,81,66,7,9,81,66,7,9
Cli,2,Cli-2-buggy_ind1,add_test.java,org.apache.commons.cli.bug.BugCLI51Test,testArgumentSingleDash,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,75,6,6,4,75,6,6,4,16,81,2,12,16,81,2,12
Cli,2,Cli-2-buggy_ind2,add_test1.java,org.apache.commons.cli.bug.BugCLI51Test,testArgumentWithDashAndOptionChar,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,75,6,6,4,75,6,6,4,16,81,2,12,16,81,2,12
Cli,3,Cli-3-buggy,add_test.java,org.apache.commons.cli.PatternOptionBuilderTest,testInvalidNumber,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,3,7,0,0,,,,,3,0,0,0
Cli,4,Cli-4-buggy_ind1,add_test.java,org.apache.commons.cli.OptionsTest,testMissingThreeOptionsException,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,27,1,3,1,27,1,3,1,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Cli,4,Cli-4-buggy_ind2,add_test1.java,org.apache.commons.cli.OptionsTest,testMissingLongOptionException,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,27,1,3,1,27,1,3,1,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Cli,5,Cli-5-buggy,add_test.java,org.apache.commons.cli.UtilTest,testStripLeadingHyphensExtended,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Cli,8,Cli-8-buggy_ind1,add_test.java,org.apache.commons.cli.HelpFormatterTest,testPrintWrappedStartingNewline,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,52,21,2,2,52,21,2,2,60,79,3,9,60,79,3,9
Cli,8,Cli-8-buggy_ind2,add_test1.java,org.apache.commons.cli.HelpFormatterTest,testPrintWrappedPaddedLineWrap,Not Pass,Not Pass,Not Pass,Pass,13,0.6190,23,0.2911,1,0.5000,2,0.2222,52,21,2,2,65,8,3,1,60,79,3,9,83,56,5,7
