project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Jsoup,1,Jsoup-1-buggy_ind1,add_test.java,org.jsoup.parser.ParserTest,normaliseMovesLeadingTextNode,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,58,0,7,1,58,0,7,1,52,0,7,1,52,0,7,1
Jsoup,1,Jsoup-1-buggy_ind2,add_test1.java,org.jsoup.parser.ParserTest,normaliseMovesMultipleTextNodesAroundElements,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,58,0,7,1,58,0,7,1,52,0,7,1,52,0,7,1
Jsoup,2,Jsoup-2-buggy_ind1,add_test.java,org.jsoup.parser.ParserTest,handlesTextAfterTitle,Not Pass,Not Pass,Not Pass,Pass,6,0.1395,6,0.1395,1,0.0833,1,0.0833,107,43,8,12,113,37,9,11,111,43,8,12,117,37,9,11
Jsoup,2,Jsoup-2-buggy_ind2,add_test1.java,org.jsoup.parser.ParserTest,handlesTextAfterStyle,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,107,43,8,12,107,43,8,12,111,43,8,12,111,43,8,12
Jsoup,2,Jsoup-2-buggy_ind3,add_test2.java,org.jsoup.parser.ParserTest,handlesTextAfterTextarea,Not Pass,Not Pass,Not Pass,Pass,6,0.1395,6,0.1395,1,0.0833,1,0.0833,107,43,8,12,113,37,9,11,111,43,8,12,117,37,9,11
Jsoup,3,Jsoup-3-buggy_ind1,add_test.java,org.jsoup.nodes.ElementTest,testAppendMultipleRowsToTable,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,289,132,38,42,289,132,38,42,385,148,52,48,385,148,52,48
Jsoup,3,Jsoup-3-buggy_ind2,add_test1.java,org.jsoup.nodes.ElementTest,testWrapWithNoElement,Not Pass,Not Pass,Pass,Pass,18,0.1364,18,0.1216,1,0.0238,1,0.0208,289,132,38,42,307,114,39,41,385,148,52,48,403,130,53,47
Jsoup,4,Jsoup-4-buggy_ind1,add_test.java,org.jsoup.nodes.EntitiesTest,unescapeSupplementaryCharacter,Not Pass,Not Pass,Pass,Pass,59,0.6629,64,0.7033,6,0.4286,7,0.5000,0,89,0,14,59,30,6,8,0,91,0,14,64,27,7,7
Jsoup,4,Jsoup-4-buggy_ind2,add_test1.java,org.jsoup.nodes.EntitiesTest,unescapeInvalidCodePoint,Not Pass,Not Pass,Pass,Pass,59,0.6629,59,0.6484,6,0.4286,7,0.5000,0,89,0,14,59,30,6,8,0,91,0,14,59,32,7,7
Jsoup,5,Jsoup-5-buggy,add_test.java,org.jsoup.parser.ParserTest,parsesEmptyKeyAttributesWithQuotes,Not Compilable,Pass,Not Compilable,Pass,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,102,0,13,1,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jsoup,6,Jsoup-6-buggy,add_test.java,org.jsoup.nodes.EntitiesTest,supplementaryAndInvalidNumericEntities,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,86,2,13,1,,,,,94,2,12,0
Jsoup,7,Jsoup-7-buggy,add_test.java,org.jsoup.nodes.DocumentTest,testNormalisesNonMetadataElementsInHead,Not Compilable,Not Pass,Not Compilable,Pass,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,52,46,7,7,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jsoup,8,Jsoup-8-buggy_ind1,add_test.java,org.jsoup.nodes.ElementTest,newlyCreatedElementToString,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jsoup,8,Jsoup-8-buggy_ind2,add_test1.java,org.jsoup.nodes.ElementTest,detachedTextNodeToString,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jsoup,10,Jsoup-10-buggy_ind1,add_test.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryOnBaseWithoutQuery,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,26,14,1,1,26,14,1,1,55,16,5,3,55,16,5,3
Jsoup,10,Jsoup-10-buggy_ind2,add_test1.java,org.jsoup.nodes.NodeTest,absHandlesRelativeQueryOnBaseWithQueryAndFragment,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,26,14,1,1,26,14,1,1,55,16,5,3,55,16,5,3
Jsoup,11,Jsoup-11-buggy_ind1,add_test.java,org.jsoup.select.SelectorTest,commaInsideHas,Not Pass,Pass,Pass,Pass,3,0.0333,3,0.0261,1,0.0556,1,0.0294,194,90,30,18,197,87,31,17,239,115,40,34,242,112,41,33
