project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Jacksondatabind,1,JacksonDatabind-1-buggy,add_test.java,com.fasterxml.jackson.databind.struct.TestPOJOAsArray,serialize,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksondatabind,2,JacksonDatabind-2-buggy_ind1,add_test.java,com.fasterxml.jackson.databind.node.TestConversions,testWriteNull,Not Pass,Not Pass,Pass,Pass,0,0.0000,9,0.3462,0,0.0000,2,0.3333,5,5,0,0,5,5,0,0,12,26,2,6,21,17,4,4
Jacksondatabind,2,JacksonDatabind-2-buggy_ind2,add_test1.java,com.fasterxml.jackson.databind.node.TestConversions,testWriteSimpleObject,Not Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,5,5,0,0,5,5,0,0,12,26,2,6,12,26,2,6
Jacksondatabind,2,JacksonDatabind-2-buggy_ind3,add_test2.java,com.fasterxml.jackson.databind.node.TestConversions,testWriteTreeNode,Not Pass,Not Pass,Pass,Pass,5,1.0000,12,0.4615,0,0.0000,2,0.3333,5,5,0,0,10,0,0,0,12,26,2,6,24,14,4,4
Jacksondatabind,3,JacksonDatabind-3-buggy,add_test.java,com.fasterxml.jackson.databind.deser.TestArrayDeserialization,testStringArrayCustomNull,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksondatabind,4,JacksonDatabind-4-buggy,add_test.java,com.fasterxml.jackson.databind.deser.TestCollectionDeserialization,testArrayIndexForExceptionsAdditional,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,57,77,8,10,,,,,58,77,8,10
Jacksondatabind,5,JacksonDatabind-5-buggy,add_test.java,com.fasterxml.jackson.databind.introspect.TestMixinMerging,testMultiLevelMixInOverride,Not Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,58,5,7,1,,,,,61,5,7,1
Jacksondatabind,6,JacksonDatabind-6-buggy_ind1,add_test.java,com.fasterxml.jackson.databind.deser.TestDateDeserialization,testISO8601MissingSecondsZ,Not Pass,Not Pass,Pass,Pass,39,0.3333,83,0.1857,3,0.1364,9,0.1250,95,117,6,22,134,78,9,19,203,447,22,72,286,364,31,63
Jacksondatabind,6,JacksonDatabind-6-buggy_ind2,add_test1.java,com.fasterxml.jackson.databind.deser.TestDateDeserialization,testISO8601MissingSecondsNoTimezone,Not Pass,Not Pass,Pass,Pass,43,0.3675,79,0.1767,3,0.1364,9,0.1250,95,117,6,22,138,74,9,19,203,447,22,72,282,368,31,63
Jacksondatabind,7,JacksonDatabind-7-buggy,add_test.java,com.fasterxml.jackson.databind.creators.TestCreatorsDelegating,testDeserializeTokenBufferFromFieldName,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,5,0,0,0,,,,,23,3,2,2
Jacksondatabind,8,JacksonDatabind-8-buggy_ind1,add_test.java,com.fasterxml.jackson.databind.deser.TestJdkTypes,testDuplicateCreatorSameClass,Not Pass,Not Pass,Not Pass,Pass,9,1.0000,9,0.1636,3,0.6000,3,0.3333,57,9,5,5,66,0,8,2,57,55,5,9,66,46,8,6
Jacksondatabind,8,JacksonDatabind-8-buggy_ind2,add_test1.java,com.fasterxml.jackson.databind.deser.TestJdkTypes,testCreatorSubClassResolution,Not Pass,Pass,Pass,Pass,6,0.6667,6,0.1091,1,0.2000,1,0.1111,57,9,5,5,63,3,6,4,57,55,5,9,63,49,6,8
Jacksondatabind,9,JacksonDatabind-9-buggy,add_test.java,com.fasterxml.jackson.databind.ser.TestMapSerialization,testClassKeyInteger,Not Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,10,6,1,1,,,,,15,9,2,2
Jacksondatabind,10,JacksonDatabind-10-buggy,add_test.java,com.fasterxml.jackson.databind.ser.TestAnyGetter,testAnyGetterWithCustomValueSerializer,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksondatabind,11,JacksonDatabind-11-buggy,add_test.java,com.fasterxml.jackson.databind.type.TestJavaType,testRecursiveTypeVariable,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksondatabind,12,JacksonDatabind-12-buggy,add_test.java,com.fasterxml.jackson.databind.deser.TestCustomDeserializers,testCustomMapKeyDeserializer735,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
