project,bug_id,folder,add_test_file,function_id,class_fqcn,file,method_sig_snippet,method_start,method_end,line,line_in_method,ci,mi,cb,mb,executed
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,820,1,,,,,
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,821,2,6,0,2,0,True
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,822,3,4,0,0,0,True
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,823,4,4,0,0,0,True
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,824,5,3,0,1,1,True
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,825,6,6,0,0,0,True
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,826,7,,,,,
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,827,8,0,5,0,0,False
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,828,9,,,,,
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,829,10,1,0,0,0,True
Collections,12,Collections-12-buggy_ind1,add_test.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,830,11,1,0,0,0,True
Collections,12,Collections-12-buggy_ind2,add_test1.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,820,1,,,,,
Collections,12,Collections-12-buggy_ind2,add_test1.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,821,2,6,0,2,0,True
Collections,12,Collections-12-buggy_ind2,add_test1.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,822,3,4,0,0,0,True
Collections,12,Collections-12-buggy_ind2,add_test1.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,823,4,4,0,0,0,True
Collections,12,Collections-12-buggy_ind2,add_test1.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,824,5,3,0,1,1,True
Collections,12,Collections-12-buggy_ind2,add_test1.java,function_1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,830,825,6,6,0,0,0,True
