model,project,bug_id,status,log
Claude,JacksonDatabind,1,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-1-buggy.log
Claude,JacksonDatabind,2,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-2-buggy.log
Claude,JacksonDatabind,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-3-buggy.log
Claude,JacksonDatabind,4,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-4-buggy.log
Claude,JacksonDatabind,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-5-buggy.log
Claude,JacksonDatabind,6,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-6-buggy.log
Claude,JacksonDatabind,7,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-7-buggy.log
Claude,JacksonDatabind,8,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-8-buggy.log
Claude,JacksonDatabind,9,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-9-buggy.log
Claude,JacksonDatabind,10,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-10-buggy.log
Claude,JacksonDatabind,11,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-11-buggy.log
Claude,JacksonDatabind,12,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-12-buggy.log
Claude,JacksonDatabind,13,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-13-buggy.log
Claude,JacksonDatabind,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-14-buggy.log
Claude,JacksonDatabind,15,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-15-buggy.log
Claude,JacksonDatabind,16,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-16-buggy.log
Claude,JacksonDatabind,17,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-17-buggy.log
Claude,JacksonDatabind,18,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-18-buggy.log
Claude,JacksonDatabind,19,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-19-buggy.log
Claude,JacksonDatabind,20,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-20-buggy.log
Claude,JacksonDatabind,21,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-21-buggy.log
Claude,JacksonDatabind,22,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-22-buggy.log
Claude,JacksonDatabind,23,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-23-buggy.log
Claude,JacksonDatabind,24,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-24-buggy.log
Claude,JacksonDatabind,25,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-25-buggy.log
Claude,JacksonDatabind,27,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-27-buggy.log
Claude,JacksonDatabind,28,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-28-buggy.log
Claude,JacksonDatabind,29,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-29-buggy.log
Claude,JacksonDatabind,30,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-30-buggy.log
Claude,JacksonDatabind,31,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-31-buggy.log
Claude,JacksonDatabind,32,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-32-buggy.log
Claude,JacksonDatabind,33,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JacksonDatabind/JacksonDatabind-33-buggy.log
