model,project,bug_id,status,log
Claude,JxPath,1,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-1-buggy.log
Claude,JxPath,2,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-2-buggy.log
Claude,JxPath,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-3-buggy.log
Claude,JxPath,4,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-4-buggy.log
Claude,JxPath,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-5-buggy.log
Claude,JxPath,6,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-6-buggy.log
Claude,JxPath,7,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-7-buggy.log
Claude,JxPath,8,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-8-buggy.log
Claude,JxPath,9,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-9-buggy.log
Claude,JxPath,10,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-10-buggy.log
Claude,JxPath,11,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-11-buggy.log
Claude,JxPath,12,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-12-buggy.log
Claude,JxPath,13,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-13-buggy.log
Claude,JxPath,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-14-buggy.log
Claude,JxPath,15,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-15-buggy.log
Claude,JxPath,16,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-16-buggy.log
Claude,JxPath,17,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-17-buggy.log
Claude,JxPath,18,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-18-buggy.log
Claude,JxPath,19,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-19-buggy.log
Claude,JxPath,20,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-20-buggy.log
Claude,JxPath,21,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-21-buggy.log
Claude,JxPath,22,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/Claude/JxPath/JxPath-22-buggy.log
