model,project,bug_id,status,log
GPT5,Compress,1,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-1-buggy.log
GPT5,Compress,2,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-2-buggy.log
GPT5,Compress,3,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-3-buggy.log
GPT5,Compress,4,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-4-buggy.log
GPT5,Compress,5,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-5-buggy.log
GPT5,Compress,6,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-6-buggy.log
GPT5,Compress,7,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-7-buggy.log
GPT5,Compress,8,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-8-buggy.log
GPT5,Compress,9,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-9-buggy.log
GPT5,Compress,10,pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-10-buggy.log
GPT5,Compress,11,not compilable,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-11-buggy.log
GPT5,Compress,12,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-12-buggy.log
GPT5,Compress,13,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-13-buggy.log
GPT5,Compress,14,not pass,/Users/grace/Documents/Paper/BugFixing/Interpretation/test-logs/baseline/GPT5/Compress/Compress-14-buggy.log
