project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Jsoup,1,Jsoup-1-buggy,org.jsoup.nodes.Document,org/jsoup/nodes/Document.java,private void normalise(Element element) {,113,128
Jsoup,1,Jsoup-1-buggy_ind1,org.jsoup.nodes.Document,org/jsoup/nodes/Document.java,private void normalise(Element element) {,113,128
Jsoup,1,Jsoup-1-buggy_ind2,org.jsoup.nodes.Document,org/jsoup/nodes/Document.java,private void normalise(Element element) {,113,128
Jsoup,10,Jsoup-10-buggy,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,public String absUrl(String attributeKey) {,156,190
Jsoup,10,Jsoup-10-buggy_ind1,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,public String absUrl(String attributeKey) {,156,190
Jsoup,10,Jsoup-10-buggy_ind2,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,public String absUrl(String attributeKey) {,156,190
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements select() {,104,163
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements findElements() {,184,214
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements matches(boolean own) {,326,332
Jsoup,11,Jsoup-11-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,"private static Elements filterForSelf(Collection<Element> parents, Collection<Element> candidates) {",415,426
Jsoup,11,Jsoup-11-buggy_ind1,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements select() {,104,163
Jsoup,11,Jsoup-11-buggy_ind1,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements findElements() {,184,214
Jsoup,11,Jsoup-11-buggy_ind1,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements matches(boolean own) {,326,332
Jsoup,11,Jsoup-11-buggy_ind1,org.jsoup.select.Selector,org/jsoup/select/Selector.java,"private static Elements filterForSelf(Collection<Element> parents, Collection<Element> candidates) {",415,426
Jsoup,11,Jsoup-11-buggy_ind2,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements select() {,104,163
Jsoup,11,Jsoup-11-buggy_ind2,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements findElements() {,184,214
Jsoup,11,Jsoup-11-buggy_ind2,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private Elements matches(boolean own) {,326,332
Jsoup,11,Jsoup-11-buggy_ind2,org.jsoup.select.Selector,org/jsoup/select/Selector.java,"private static Elements filterForSelf(Collection<Element> parents, Collection<Element> candidates) {",415,426
Jsoup,12,Jsoup-12-buggy,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private void combinator(char combinator) {,137,154
Jsoup,12,Jsoup-12-buggy_ind1,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private void combinator(char combinator) {,137,154
Jsoup,12,Jsoup-12-buggy_ind2,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private void combinator(char combinator) {,137,154
Jsoup,12,Jsoup-12-buggy_ind3,org.jsoup.select.Selector,org/jsoup/select/Selector.java,private void combinator(char combinator) {,137,154
Jsoup,13,Jsoup-13-buggy,org.jsoup.nodes.Node,org/jsoup/nodes/Node.java,public boolean hasAttr(String attributeKey) {,104,111
Jsoup,14,Jsoup-14-buggy,org.jsoup.parser.Tokeniser,org/jsoup/parser/Tokeniser.java,boolean isAppropriateEndTagToken() {,193,195
Jsoup,14,Jsoup-14-buggy,org.jsoup.parser.TokeniserState,org/jsoup/parser/TokeniserState.java,"void read(Tokeniser t, CharacterReader r) {",214,224
Jsoup,14,Jsoup-14-buggy_ind1,org.jsoup.parser.Tokeniser,org/jsoup/parser/Tokeniser.java,boolean isAppropriateEndTagToken() {,193,195
Jsoup,14,Jsoup-14-buggy_ind1,org.jsoup.parser.TokeniserState,org/jsoup/parser/TokeniserState.java,"void read(Tokeniser t, CharacterReader r) {",214,224
Jsoup,14,Jsoup-14-buggy_ind2,org.jsoup.parser.Tokeniser,org/jsoup/parser/Tokeniser.java,boolean isAppropriateEndTagToken() {,193,195
Jsoup,14,Jsoup-14-buggy_ind2,org.jsoup.parser.TokeniserState,org/jsoup/parser/TokeniserState.java,"void read(Tokeniser t, CharacterReader r) {",214,224
Jsoup,15,Jsoup-15-buggy,org.jsoup.parser.TreeBuilderState,org/jsoup/parser/TreeBuilderState.java,"boolean process(Token t, TreeBuilder tb) {",246,761
Jsoup,15,Jsoup-15-buggy_ind1,org.jsoup.parser.TreeBuilderState,org/jsoup/parser/TreeBuilderState.java,"boolean process(Token t, TreeBuilder tb) {",246,761
Jsoup,15,Jsoup-15-buggy_ind2,org.jsoup.parser.TreeBuilderState,org/jsoup/parser/TreeBuilderState.java,"boolean process(Token t, TreeBuilder tb) {",246,761
Jsoup,15,Jsoup-15-buggy_ind3,org.jsoup.parser.TreeBuilderState,org/jsoup/parser/TreeBuilderState.java,"boolean process(Token t, TreeBuilder tb) {",246,761
Jsoup,16,Jsoup-16-buggy,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"public DocumentType(String name, String publicId, String systemId, String baseUri) {",18,26
Jsoup,16,Jsoup-16-buggy,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"void outerHtmlHead(StringBuilder accum, int depth, Document.OutputSettings out) {",34,41
Jsoup,16,Jsoup-16-buggy_ind1,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"public DocumentType(String name, String publicId, String systemId, String baseUri) {",18,26
Jsoup,16,Jsoup-16-buggy_ind1,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"void outerHtmlHead(StringBuilder accum, int depth, Document.OutputSettings out) {",34,41
Jsoup,16,Jsoup-16-buggy_ind2,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"public DocumentType(String name, String publicId, String systemId, String baseUri) {",18,26
Jsoup,16,Jsoup-16-buggy_ind2,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"void outerHtmlHead(StringBuilder accum, int depth, Document.OutputSettings out) {",34,41
Jsoup,16,Jsoup-16-buggy_ind3,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"public DocumentType(String name, String publicId, String systemId, String baseUri) {",18,26
Jsoup,16,Jsoup-16-buggy_ind3,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"void outerHtmlHead(StringBuilder accum, int depth, Document.OutputSettings out) {",34,41
Jsoup,16,Jsoup-16-buggy_ind4,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"public DocumentType(String name, String publicId, String systemId, String baseUri) {",18,26
Jsoup,16,Jsoup-16-buggy_ind4,org.jsoup.nodes.DocumentType,org/jsoup/nodes/DocumentType.java,"void outerHtmlHead(StringBuilder accum, int depth, Document.OutputSettings out) {",34,41
Jsoup,18,Jsoup-18-buggy,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,CharacterReader(String input) {,16,21
Jsoup,18,Jsoup-18-buggy,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,String consumeToEnd() {,98,102
Jsoup,18,Jsoup-18-buggy_ind1,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,CharacterReader(String input) {,16,21
Jsoup,18,Jsoup-18-buggy_ind1,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,String consumeToEnd() {,98,102
Jsoup,18,Jsoup-18-buggy_ind2,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,CharacterReader(String input) {,16,21
Jsoup,18,Jsoup-18-buggy_ind2,org.jsoup.parser.CharacterReader,org/jsoup/parser/CharacterReader.java,String consumeToEnd() {,98,102
Jsoup,19,Jsoup-19-buggy,org.jsoup.safety.Whitelist,org/jsoup/safety/Whitelist.java,"The cleaner and these whitelists assume that you want to clean a <code>body</code> fragment of HTML (to add user supplied HTML into a templated page), and not to clean a full HTML document. If the latter is the case, either wrap the",39,449
Jsoup,19,Jsoup-19-buggy_ind1,org.jsoup.safety.Whitelist,org/jsoup/safety/Whitelist.java,"The cleaner and these whitelists assume that you want to clean a <code>body</code> fragment of HTML (to add user supplied HTML into a templated page), and not to clean a full HTML document. If the latter is the case, either wrap the",39,449
Jsoup,19,Jsoup-19-buggy_ind2,org.jsoup.safety.Whitelist,org/jsoup/safety/Whitelist.java,"The cleaner and these whitelists assume that you want to clean a <code>body</code> fragment of HTML (to add user supplied HTML into a templated page), and not to clean a full HTML document. If the latter is the case, either wrap the",39,449
Jsoup,2,Jsoup-2-buggy,org.jsoup.parser.Parser,org/jsoup/parser/Parser.java,private void parseStartTag() {,116,167
Jsoup,2,Jsoup-2-buggy_ind1,org.jsoup.parser.Parser,org/jsoup/parser/Parser.java,private void parseStartTag() {,116,167
Jsoup,2,Jsoup-2-buggy_ind2,org.jsoup.parser.Parser,org/jsoup/parser/Parser.java,private void parseStartTag() {,116,167
Jsoup,2,Jsoup-2-buggy_ind3,org.jsoup.parser.Parser,org/jsoup/parser/Parser.java,private void parseStartTag() {,116,167
Jsoup,20,Jsoup-20-buggy,org.jsoup.helper.DataUtil,org/jsoup/helper/DataUtil.java,"static Document parseByteData(ByteBuffer byteData, String charsetName, String baseUri, Parser parser) {",73,111
Jsoup,20,Jsoup-20-buggy_ind1,org.jsoup.helper.DataUtil,org/jsoup/helper/DataUtil.java,"static Document parseByteData(ByteBuffer byteData, String charsetName, String baseUri, Parser parser) {",73,111
Jsoup,20,Jsoup-20-buggy_ind2,org.jsoup.helper.DataUtil,org/jsoup/helper/DataUtil.java,"static Document parseByteData(ByteBuffer byteData, String charsetName, String baseUri, Parser parser) {",73,111
Jsoup,21,Jsoup-21-buggy,org.jsoup.select.CombiningEvaluator,org/jsoup/select/CombiningEvaluator.java,Or(Collection<Evaluator> evaluators) {,56,59
Jsoup,21,Jsoup-21-buggy,org.jsoup.select.QueryParser,org/jsoup/select/QueryParser.java,Evaluator parse() {,44,87
Jsoup,21,Jsoup-21-buggy,org.jsoup.select.QueryParser,org/jsoup/select/QueryParser.java,private void combinator(char combinator) {,89,111
Jsoup,22,Jsoup-22-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Elements siblingElements() {,433,446
Jsoup,22,Jsoup-22-buggy,org.jsoup.nodes.Element,org/jsoup/nodes/Element.java,public Element nextElementSibling() {,456,468
