project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Gson,1,Gson-1-buggy,com.google.gson.TypeInfoFactory,com/google/gson/TypeInfoFactory.java,"private static Type getActualType( Type typeToEvaluate, Type parentType, Class<?> rawParentClass) {",58,104
Gson,1,Gson-1-buggy_ind1,com.google.gson.TypeInfoFactory,com/google/gson/TypeInfoFactory.java,"private static Type getActualType( Type typeToEvaluate, Type parentType, Class<?> rawParentClass) {",58,104
Gson,1,Gson-1-buggy_ind2,com.google.gson.TypeInfoFactory,com/google/gson/TypeInfoFactory.java,"private static Type getActualType( Type typeToEvaluate, Type parentType, Class<?> rawParentClass) {",58,104
Gson,10,Gson-10-buggy,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java,"private ReflectiveTypeAdapterFactory.BoundField createBoundField( final Gson context, final Field field, final String name, final TypeToken<?> fieldType, boolean serialize, boolean deserialize) {",103,138
Gson,10,Gson-10-buggy_ind1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java,"private ReflectiveTypeAdapterFactory.BoundField createBoundField( final Gson context, final Field field, final String name, final TypeToken<?> fieldType, boolean serialize, boolean deserialize) {",103,138
Gson,10,Gson-10-buggy_ind2,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java,"private ReflectiveTypeAdapterFactory.BoundField createBoundField( final Gson context, final Field field, final String name, final TypeToken<?> fieldType, boolean serialize, boolean deserialize) {",103,138
Gson,11,Gson-11-buggy,com.google.gson.internal.bind.TypeAdapters,com/google/gson/internal/bind/TypeAdapters.java,public Number read(JsonReader in) throws IOException {,364,376
Gson,11,Gson-11-buggy_ind1,com.google.gson.internal.bind.TypeAdapters,com/google/gson/internal/bind/TypeAdapters.java,public Number read(JsonReader in) throws IOException {,364,376
Gson,11,Gson-11-buggy_ind2,com.google.gson.internal.bind.TypeAdapters,com/google/gson/internal/bind/TypeAdapters.java,public Number read(JsonReader in) throws IOException {,364,376
Gson,12,Gson-12-buggy,com.google.gson.internal.bind.JsonTreeReader,com/google/gson/internal/bind/JsonTreeReader.java,private void expect(JsonToken expected) throws IOException {,159,165
Gson,12,Gson-12-buggy_ind1,com.google.gson.internal.bind.JsonTreeReader,com/google/gson/internal/bind/JsonTreeReader.java,private void expect(JsonToken expected) throws IOException {,159,165
Gson,12,Gson-12-buggy_ind2,com.google.gson.internal.bind.JsonTreeReader,com/google/gson/internal/bind/JsonTreeReader.java,private void expect(JsonToken expected) throws IOException {,159,165
Gson,13,Gson-13-buggy,com.google.gson.stream.JsonReader,com/google/gson/stream/JsonReader.java,private int peekNumber() throws IOException {,641,742
Gson,13,Gson-13-buggy_ind1,com.google.gson.stream.JsonReader,com/google/gson/stream/JsonReader.java,private int peekNumber() throws IOException {,641,742
Gson,13,Gson-13-buggy_ind2,com.google.gson.stream.JsonReader,com/google/gson/stream/JsonReader.java,private int peekNumber() throws IOException {,641,742
Gson,14,Gson-14-buggy,com.google.gson.internal.$Gson$Types,com/google/gson/internal/$Gson$Types.java,public static WildcardType subtypeOf(Type bound) {,77,85
Gson,14,Gson-14-buggy,com.google.gson.internal.$Gson$Types,com/google/gson/internal/$Gson$Types.java,public static WildcardType supertypeOf(Type bound) {,92,104
Gson,15,Gson-15-buggy,com.google.gson.stream.JsonWriter,com/google/gson/stream/JsonWriter.java,public JsonWriter value(double value) throws IOException {,493,503
Gson,15,Gson-15-buggy_ind1,com.google.gson.stream.JsonWriter,com/google/gson/stream/JsonWriter.java,public JsonWriter value(double value) throws IOException {,493,503
Gson,15,Gson-15-buggy_ind2,com.google.gson.stream.JsonWriter,com/google/gson/stream/JsonWriter.java,public JsonWriter value(double value) throws IOException {,493,503
Gson,16,Gson-16-buggy,com.google.gson.internal.$Gson$Types,com/google/gson/internal/$Gson$Types.java,"private static Type resolve(Type context, Class<?> contextRawType, Type toResolve, Collection<TypeVariable> visitedTypeVariables) {",336,416
Gson,17,Gson-17-buggy,com.google.gson.DefaultDateTypeAdapter,com/google/gson/DefaultDateTypeAdapter.java,public Date read(JsonReader in) throws IOException {,98,117
Gson,17,Gson-17-buggy_ind1,com.google.gson.DefaultDateTypeAdapter,com/google/gson/DefaultDateTypeAdapter.java,public Date read(JsonReader in) throws IOException {,98,117
Gson,17,Gson-17-buggy_ind2,com.google.gson.DefaultDateTypeAdapter,com/google/gson/DefaultDateTypeAdapter.java,public Date read(JsonReader in) throws IOException {,98,117
Gson,17,Gson-17-buggy_ind3,com.google.gson.DefaultDateTypeAdapter,com/google/gson/DefaultDateTypeAdapter.java,public Date read(JsonReader in) throws IOException {,98,117
Gson,18,Gson-18-buggy,com.google.gson.internal.$Gson$Types,com/google/gson/internal/$Gson$Types.java,"static Type getSupertype(Type context, Class<?> contextRawType, Class<?> supertype) {",277,288
Gson,18,Gson-18-buggy_ind1,com.google.gson.internal.$Gson$Types,com/google/gson/internal/$Gson$Types.java,"static Type getSupertype(Type context, Class<?> contextRawType, Class<?> supertype) {",277,288
Gson,18,Gson-18-buggy_ind2,com.google.gson.internal.$Gson$Types,com/google/gson/internal/$Gson$Types.java,"static Type getSupertype(Type context, Class<?> contextRawType, Class<?> supertype) {",277,288
Gson,2,Gson-2-buggy,com.google.gson.internal.bind.TypeAdapters,com/google/gson/internal/bind/TypeAdapters.java,"public static <T1> TypeAdapterFactory newTypeHierarchyFactory( final Class<T1> clazz, final TypeAdapter<T1> typeAdapter) {",824,840
