project,bug_id,folder,class_entry,file,method_sig_snippet,fixed_method_start_line,fixed_method_end_line
Collections,1,Collections-1-buggy,org.apache.commons.collections.map.Flat3Map,org/apache/commons/collections/map/Flat3Map.java,public Object setValue(Object value) {,646,663
Collections,1,Collections-1-buggy,org.apache.commons.collections.map.Flat3Map,org/apache/commons/collections/map/Flat3Map.java,public Object setValue(Object value) {,801,818
Collections,1,Collections-1-buggy_ind1,org.apache.commons.collections.map.Flat3Map,org/apache/commons/collections/map/Flat3Map.java,public Object setValue(Object value) {,646,663
Collections,1,Collections-1-buggy_ind1,org.apache.commons.collections.map.Flat3Map,org/apache/commons/collections/map/Flat3Map.java,public Object setValue(Object value) {,801,818
Collections,1,Collections-1-buggy_ind2,org.apache.commons.collections.map.Flat3Map,org/apache/commons/collections/map/Flat3Map.java,public Object setValue(Object value) {,646,663
Collections,1,Collections-1-buggy_ind2,org.apache.commons.collections.map.Flat3Map,org/apache/commons/collections/map/Flat3Map.java,public Object setValue(Object value) {,801,818
Collections,11,Collections-11-buggy,org.apache.commons.collections.keyvalue.MultiKey,org/apache/commons/collections/keyvalue/MultiKey.java,private void calculateHashCode(Object[] keys),258,265
Collections,11,Collections-11-buggy_ind1,org.apache.commons.collections.keyvalue.MultiKey,org/apache/commons/collections/keyvalue/MultiKey.java,private void calculateHashCode(Object[] keys),258,265
Collections,11,Collections-11-buggy_ind2,org.apache.commons.collections.keyvalue.MultiKey,org/apache/commons/collections/keyvalue/MultiKey.java,private void calculateHashCode(Object[] keys),258,265
Collections,12,Collections-12-buggy,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,825
Collections,12,Collections-12-buggy_ind1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,825
Collections,12,Collections-12-buggy_ind2,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void combine(ExtendedProperties props) {,820,825
Collections,13,Collections-13-buggy,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public static ExtendedProperties convertProperties(Properties props) {,1719,1731
Collections,14,Collections-14-buggy,org.apache.commons.collections.map.CaseInsensitiveMap,org/apache/commons/collections/map/CaseInsensitiveMap.java,protected Object convertKey(Object key) {,119,125
Collections,14,Collections-14-buggy_ind1,org.apache.commons.collections.map.CaseInsensitiveMap,org/apache/commons/collections/map/CaseInsensitiveMap.java,protected Object convertKey(Object key) {,119,125
Collections,14,Collections-14-buggy_ind2,org.apache.commons.collections.map.CaseInsensitiveMap,org/apache/commons/collections/map/CaseInsensitiveMap.java,protected Object convertKey(Object key) {,119,125
Collections,15,Collections-15-buggy,org.apache.commons.collections.list.SetUniqueList,org/apache/commons/collections/list/SetUniqueList.java,"public Object set(int index, Object object) {",220,236
Collections,16,Collections-16-buggy,org.apache.commons.collections.list.SetUniqueList,org/apache/commons/collections/list/SetUniqueList.java,"public List subList(int fromIndex, int toIndex) {",285,292
Collections,17,Collections-17-buggy,org.apache.commons.collections.functors.EqualPredicate,org/apache/commons/collections/functors/EqualPredicate.java,public EqualPredicate(T object) {,81,85
Collections,17,Collections-17-buggy,org.apache.commons.collections.functors.EqualPredicate,org/apache/commons/collections/functors/EqualPredicate.java,public boolean evaluate(T object) {,107,112
Collections,18,Collections-18-buggy,org.apache.commons.collections.set.ListOrderedSet,org/apache/commons/collections/set/ListOrderedSet.java,public boolean retainAll(Collection<?> coll) {,228,242
Collections,18,Collections-18-buggy_ind1,org.apache.commons.collections.set.ListOrderedSet,org/apache/commons/collections/set/ListOrderedSet.java,public boolean retainAll(Collection<?> coll) {,228,242
Collections,18,Collections-18-buggy_ind2,org.apache.commons.collections.set.ListOrderedSet,org/apache/commons/collections/set/ListOrderedSet.java,public boolean retainAll(Collection<?> coll) {,228,242
Collections,19,Collections-19-buggy,org.apache.commons.collections.list.SetUniqueList,org/apache/commons/collections/list/SetUniqueList.java,"public E set(final int index, final E object) {",227,241
Collections,19,Collections-19-buggy_ind1,org.apache.commons.collections.list.SetUniqueList,org/apache/commons/collections/list/SetUniqueList.java,"public E set(final int index, final E object) {",227,241
Collections,19,Collections-19-buggy_ind2,org.apache.commons.collections.list.SetUniqueList,org/apache/commons/collections/list/SetUniqueList.java,"public E set(final int index, final E object) {",227,241
Collections,2,Collections-2-buggy,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public String getInclude() {,512,514
Collections,2,Collections-2-buggy,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void setInclude(String inc) {,527,533
Collections,2,Collections-2-buggy,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,"public synchronized void load(InputStream input, String enc) throws IOException {",553,625
Collections,2,Collections-2-buggy_ind1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public String getInclude() {,512,514
Collections,2,Collections-2-buggy_ind1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void setInclude(String inc) {,527,533
Collections,2,Collections-2-buggy_ind1,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,"public synchronized void load(InputStream input, String enc) throws IOException {",553,625
Collections,2,Collections-2-buggy_ind2,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public String getInclude() {,512,514
Collections,2,Collections-2-buggy_ind2,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,public void setInclude(String inc) {,527,533
Collections,2,Collections-2-buggy_ind2,org.apache.commons.collections.ExtendedProperties,org/apache/commons/collections/ExtendedProperties.java,"public synchronized void load(InputStream input, String enc) throws IOException {",553,625
Collections,20,Collections-20-buggy,org.apache.commons.collections.list.TreeList,org/apache/commons/collections/list/TreeList.java,public void remove() {,898,916
