project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Codec,1,Codec-1-buggy,add_test.java,org.apache.commons.codec.StringEncoderAbstractTest,testCaverphoneLocaleIndependence,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,359,585,11,141,359,585,11,141,361,585,11,141,361,585,11,141
Codec,1,Codec-1-buggy,add_test1.java,org.apache.commons.codec.StringEncoderAbstractTest,testSoundexCleanLocaleIndependence,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,359,585,11,141,359,585,11,141,361,585,11,141,361,585,11,141
Codec,2,Codec-2-buggy,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testBase64ThreeBytesNoLineBreak,Not Pass,Not Pass,Pass,Pass,161,0.5210,156,0.4830,11,0.4231,10,0.4167,40,309,5,26,201,148,16,15,29,323,9,24,185,167,19,14
Codec,2,Codec-2-buggy,add_test1.java,org.apache.commons.codec.binary.Base64InputStreamTest,testBase64ThreeBytesWithLineBreak,Not Pass,Not Pass,Pass,Pass,161,0.5210,156,0.4830,11,0.4231,10,0.4167,40,309,5,26,201,148,16,15,29,323,9,24,185,167,19,14
Codec,3,Codec-3-buggy,add_test.java,org.apache.commons.codec.language.DoubleMetaphone2Test,testGierNotAtStart,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,111,129,14,36,111,129,14,36,226,14,39,11,226,14,39,11
Codec,4,Codec-4-buggy,add_test.java,org.apache.commons.codec.binary.Base64Codec13Test,testLongInputNoLineBreaks,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0
Codec,5,Codec-5-buggy,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testDecodePartialGroups,Pass,Not Pass,Pass,Pass,70,0.9333,33,0.8919,5,0.4545,4,0.4000,124,75,16,11,194,5,21,6,176,37,21,10,209,4,25,6
Codec,5,Codec-5-buggy,add_test1.java,org.apache.commons.codec.binary.Base64OutputStreamTest,testDecodePartialGroups,Pass,Pass,Pass,Pass,70,0.9333,33,0.8919,5,0.4545,4,0.4000,124,75,16,11,194,5,21,6,176,37,21,10,209,4,25,6
Codec,6,Codec-6-buggy,add_test.java,org.apache.commons.codec.binary.Base64InputStreamTest,testNonBase64Bytes,Pass,Pass,Pass,Pass,9,0.3913,16,0.5333,3,0.2727,3,0.2500,61,23,11,11,70,14,14,8,81,30,16,12,97,14,19,9
Codec,6,Codec-6-buggy,add_test1.java,org.apache.commons.codec.binary.Base64InputStreamTest,testEncodeEOF,Pass,Not Pass,Not Pass,Pass,9,0.3913,16,0.5333,3,0.2727,3,0.2500,61,23,11,11,70,14,14,8,81,30,16,12,97,14,19,9
