project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Jacksoncore,1,JacksonCore-1-buggy,add_test.java,com.fasterxml.jackson.core.json.TestParserNonStandard,testDecimalWithResultArray,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksoncore,1,JacksonCore-1-buggy,add_test1.java,com.fasterxml.jackson.core.json.TestParserNonStandard,testDecimalWithSegments,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksoncore,2,JacksonCore-2-buggy,add_test.java,com.fasterxml.jackson.core.json.TestParserErrorHandling,testLeadingZeroFractionBytes,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksoncore,2,JacksonCore-2-buggy,add_test1.java,com.fasterxml.jackson.core.json.TestParserErrorHandling,testLeadingZeroFractionChars,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksoncore,3,JacksonCore-3-buggy,add_test.java,com.fasterxml.jackson.core.json.TestLocation,testOffsetWithInputOffsetAndNewline,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,26,0,0,0,26,0,0,0,29,0,0,0,29,0,0,0
Jacksoncore,4,JacksonCore-4-buggy,add_test.java,com.fasterxml.jackson.core.util.TestTextBuffer,testExpandAboveMax,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,26,0,2,0,26,0,2,0,31,0,2,0,31,0,2,0
Jacksoncore,5,JacksonCore-5-buggy,add_test.java,com.fasterxml.jackson.core.TestJsonPointer,testNonDigitOddIndexLength2,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,1,0.1429,0,0.0000,29,16,7,7,29,16,8,6,27,17,6,8,27,17,6,8
Jacksoncore,5,JacksonCore-5-buggy,add_test1.java,com.fasterxml.jackson.core.TestJsonPointer,testNonDigitOddIndexLength10,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,1,0.1429,0,0.0000,29,16,7,7,29,16,8,6,27,17,6,8,27,17,6,8
Jacksoncore,6,JacksonCore-6-buggy,add_test.java,com.fasterxml.jackson.core.TestJsonPointer,testLeadingZeroThreeDigit,Pass,Not Pass,Pass,Pass,7,0.5385,0,0.0000,2,0.2857,0,0.0000,31,13,7,7,38,6,9,5,41,13,10,8,41,13,10,8
Jacksoncore,6,JacksonCore-6-buggy,add_test1.java,com.fasterxml.jackson.core.TestJsonPointer,testLeadingZeroTenDigits,Pass,Not Pass,Pass,Pass,7,0.5385,0,0.0000,2,0.2857,0,0.0000,31,13,7,7,38,6,9,5,41,13,10,8,41,13,10,8
Jacksoncore,7,JacksonCore-7-buggy,add_test.java,com.fasterxml.jackson.core.json.GeneratorFailTest,testWriteObjectWithTwoFields,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Jacksoncore,7,JacksonCore-7-buggy,add_test1.java,com.fasterxml.jackson.core.json.GeneratorFailTest,testWriteRootValueNoLeadingSpace,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
