project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Time,1,Time-1-buggy,add_test.java,org.joda.time.TestPartial_Constructors,testConstructorAdditionalScenarios,Not Pass,Pass,Pass,Pass,99,0.6149,99,0.5928,7,0.4118,7,0.3684,107,161,15,17,206,62,22,10,114,167,15,19,213,68,22,12
Time,2,Time-2-buggy,add_test.java,org.joda.time.TestPartial_Basics,testConstructor_InvalidOrder,Not Pass,Pass,Pass,Pass,81,0.3127,63,0.2242,9,0.2647,9,0.2195,182,259,18,34,263,178,27,25,178,281,15,41,241,218,24,32
Time,2,Time-2-buggy,add_test1.java,org.joda.time.TestPartial_Basics,testWith_largerUnit,Not Pass,Pass,Pass,Pass,81,0.3127,63,0.2242,9,0.2647,9,0.2195,182,259,18,34,263,178,27,25,178,281,15,41,241,218,24,32
Time,2,Time-2-buggy,add_test2.java,org.joda.time.TestPartial_Basics,testConstructor_ValidOrderNonDuplicate,Not Pass,Pass,Pass,Pass,81,0.3127,63,0.2242,9,0.2647,9,0.2195,182,259,18,34,263,178,27,25,178,281,15,41,241,218,24,32
Time,3,Time-3-buggy,add_test.java,org.joda.time.TestMutableDateTime_Adds,testAddHoursMinutesSecondsMillisWeekyears_int_dstOverlapWinter_addZero,Pass,Not Pass,Pass,Pass,10,0.2222,13,0.1193,0,0.0000,5,0.3333,63,45,1,1,73,35,1,1,29,109,7,15,42,96,12,10
Time,4,Time-4-buggy,add_test.java,org.joda.time.TestPartial_Basics,testWith4,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,4,Time-4-buggy,add_test1.java,org.joda.time.TestPartial_Basics,testWith5,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,5,Time-5-buggy,add_test.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsPositiveMonthsZero,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,5,Time-5-buggy,add_test1.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsNegativeMonthsZero,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,5,Time-5-buggy,add_test2.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsNegativeMonthsNegative,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,5,Time-5-buggy,add_test3.java,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months_yearsPositiveMonthsNegative,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,74,14,2,6,74,14,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,6,Time-6-buggy,add_test.java,org.joda.time.chrono.TestGJDate,test_cutoverPreZeroNonUTC,Not Compilable,Not Pass,Not Compilable,Pass,18,0.1714,Not Compilable,Not Compilable,1,0.0476,Not Compilable,Not Compilable,106,105,11,21,124,87,12,20,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,6,Time-6-buggy,add_test1.java,org.joda.time.chrono.TestGJDate,test_cutoverAtZero,Not Compilable,Not Pass,Not Compilable,Pass,18,0.1714,Not Compilable,Not Compilable,1,0.0476,Not Compilable,Not Compilable,106,105,11,21,124,87,12,20,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,7,Time-7-buggy,add_test.java,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthDay_feb29_london_midday,Not Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,70,24,4,6,70,24,4,6,76,30,5,9,76,30,5,9
Time,8,Time-8-buggy,add_test.java,org.joda.time.TestDateTimeZone,testForOffsetHoursMinutesAdditional,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,49,23,10,4,49,23,10,4,82,6,19,1,82,6,19,1
Time,9,Time-9-buggy,add_test.java,org.joda.time.TestDateTimeZone,testForOffsetHoursMinutesHoursOutOfRange,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,56,6,9,1,56,6,9,1,74,6,13,1,74,6,13,1
Time,10,Time-10-buggy,add_test.java,org.joda.time.TestDays,testFactory_daysBetween_RPartial_MonthDay_Feb29_Mar1,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,50,20,7,5,50,20,7,5,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,10,Time-10-buggy,add_test1.java,org.joda.time.TestMonths,testFactory_monthsBetween_RPartial_MonthDay_Feb29_Feb1,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,50,20,7,5,50,20,7,5,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,12,Time-12-buggy,add_test.java,org.joda.time.TestLocalDateTime_Constructors,testFactory_fromCalendarFields_beforeYearZero_comprehensive,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,97,20,4,4,97,20,4,4,86,20,6,6,86,20,6,6
Time,12,Time-12-buggy,add_test1.java,org.joda.time.TestLocalDateTime_Constructors,testFactory_fromDateFields_beforeYearZero_comprehensive,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,97,20,4,4,97,20,4,4,86,20,6,6,86,20,6,6
Time,12,Time-12-buggy,add_test2.java,org.joda.time.TestLocalDate_Constructors,testFactory_fromCalendarFields_beforeYearZero_comprehensive,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,97,20,4,4,97,20,4,4,86,20,6,6,86,20,6,6
Time,12,Time-12-buggy,add_test3.java,org.joda.time.TestLocalDate_Constructors,testFactory_fromDateFields_beforeYearZero_comprehensive,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,97,20,4,4,97,20,4,4,86,20,6,6,86,20,6,6
Time,13,Time-13-buggy,add_test.java,org.joda.time.format.TestISOPeriodFormat,testFormatStandard_negativeMilliseconds,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,126,16,21,7,126,16,21,7,153,35,31,15,153,35,31,15
Time,14,Time-14-buggy,add_test.java,org.joda.time.TestMonthDay_Basics,testPlusMonths_int_fromLeap_multiple,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,40,9,4,2,40,9,4,2,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Time,14,Time-14-buggy,add_test1.java,org.joda.time.TestMonthDay_Basics,testPlusMonths_int_endOfMonthAdjustToLeap,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,40,9,4,2,40,9,4,2,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
