project,bug_id,add_test_file,class_fqcn,method_name,result
Cli,1,add_test.java,org.apache.commons.cli.bug.BugCLI13Test,testLongOptionWithHyphen,Pass
Cli,1,add_test1.java,org.apache.commons.cli.bug.BugCLI13Test,testShortOptionWithHyphen,Pass
Cli,2,add_test.java,org.apache.commons.cli.bug.BugCLI51Test,testArgumentSingleDash,Pass
Cli,2,add_test1.java,org.apache.commons.cli.bug.BugCLI51Test,testArgumentWithDashAndOptionChar,Pass
Cli,3,add_test.java,org.apache.commons.cli.PatternOptionBuilderTest,testInvalidNumber,Pass
Cli,4,add_test.java,org.apache.commons.cli.OptionsTest,testMissingThreeOptionsException,Pass
Cli,4,add_test1.java,org.apache.commons.cli.OptionsTest,testMissingLongOptionException,Pass
Cli,5,add_test.java,org.apache.commons.cli.UtilTest,testStripLeadingHyphensExtended,Not Compilable
Cli,8,add_test.java,org.apache.commons.cli.HelpFormatterTest,testPrintWrappedStartingNewline,Pass
Cli,8,add_test1.java,org.apache.commons.cli.HelpFormatterTest,testPrintWrappedPaddedLineWrap,Pass
Cli,9,add_test.java,org.apache.commons.cli.OptionsTest,testMissingOptionsExceptionThreeOptions,Pass
Cli,10,add_test.java,org.apache.commons.cli.ParseRequiredTest,testReuseOptionsWithAddedRequiredOption,Pass
Cli,11,add_test.java,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameAndNotRequiredShort,Pass
Cli,11,add_test1.java,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameLong,Pass
Cli,11,add_test2.java,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameAndNotRequiredLong,Pass
Cli,12,add_test.java,org.apache.commons.cli.GnuParserTest,testLongWithEqualInValue,Pass
Cli,12,add_test1.java,org.apache.commons.cli.GnuParserTest,testOptionWithEqualNoArgument,Pass
Cli,13,add_test.java,org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest,testSwitchOptionEmptyList,Not Compilable
Cli,13,add_test1.java,org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest,testSubsequentSplitNoExtraTokens,Not Compilable
Cli,14,add_test.java,org.apache.commons.cli2.bug.BugCLI144Test,testOptionalGroupWithRequiredChildNotPresent,Not Compilable
Cli,14,add_test1.java,org.apache.commons.cli2.bug.BugCLI144Test,testRequiredOptionSingleValidation,Not Compilable
