bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.75,0.5,0.6,0.5555555555555556,0.6,pass
2,0.6666666666666666,1.0,0.8,0.3333333333333333,1.0,0.5,0.8,0.5,notpass
3,0.42424242424242425,0.9333333333333333,0.5833333333333333,0.45454545454545453,0.9375,0.6122448979591837,0.5833333333333333,0.6122448979591837,pass
4,0.3448275862068966,0.9090909090909091,0.5000000000000001,0.37142857142857144,1.0,0.5416666666666666,0.5000000000000001,0.5416666666666666,pass
5,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9230769230769231,0.8,0.8571428571428571,0.8695652173913043,0.8571428571428571,pass
6,0.9473684210526315,0.8571428571428571,0.9,0.64,0.7272727272727273,0.6808510638297872,0.9,0.6808510638297872,notpass
7,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,notpass
8,1.0,0.7,0.8235294117647058,0.8181818181818182,0.9,0.8571428571428572,0.8235294117647058,0.8571428571428572,pass
9,0.6,0.75,0.6666666666666665,0.6,0.6,0.6,0.6666666666666665,0.6,pass
10,0.6231884057971014,0.9555555555555556,0.7543859649122807,0.6231884057971014,0.9555555555555556,0.7543859649122807,0.7543859649122807,0.7543859649122807,notpass
11,0.6666666666666666,1.0,0.8,0.0,0.0,0.0,0.8,0.0,not_compilable
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
13,0.0,0.0,0.0,0.13043478260869565,1.0,0.23076923076923078,0.0,0.23076923076923078,pass
14,0.25,1.0,0.4,0.25,1.0,0.4,0.4,0.4,notpass
15,0.3055555555555556,0.5,0.37931034482758624,0.0,0.0,0.0,0.37931034482758624,0.0,not_compilable
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
17,0.4444444444444444,1.0,0.6153846153846153,0.4444444444444444,1.0,0.6153846153846153,0.6153846153846153,0.6153846153846153,pass
18,0.625,0.9259259259259259,0.7462686567164178,0.0,0.0,0.0,0.7462686567164178,0.0,not_compilable
19,1.0,0.75,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,not_compilable
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notpass
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notpass
22,0.09722222222222222,0.9333333333333333,0.1761006289308176,0.08450704225352113,0.8,0.15286624203821658,0.1761006289308176,0.15286624203821658,pass
