model,project,bug_id,variant,status,trigger_appear,n_trigger_total,n_trigger_appear,n_trigger_pred_success,matched_triggers,pred_success_triggers
Claude,Math,1,1,not pass,yes,2,2,0,org.apache.commons.math3.fraction.BigFractionTest::testDigitLimitConstructor; org.apache.commons.math3.fraction.FractionTest::testDigitLimitConstructor,
Claude,Math,1,1_1,not pass,no,2,0,0,,
Claude,Math,2,2,pass,yes,1,1,0,org.apache.commons.math3.distribution.HypergeometricDistributionTest::testMath1021,
Claude,Math,3,3,pass,no,1,0,0,,
Claude,Math,3,3_1,pass,no,1,0,0,,
Claude,Math,3,3_2,not pass,no,1,0,0,,
Claude,Math,3,3_3,pass,no,1,0,0,,
Claude,Math,3,3_4,pass,yes,1,1,1,org.apache.commons.math3.util.MathArraysTest::testLinearCombinationWithSingleElementArray,org.apache.commons.math3.util.MathArraysTest::testLinearCombinationWithSingleElementArray
Claude,Math,4,4,pass,yes,2,2,1,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest::testIntersectionNotIntersecting; org.apache.commons.math3.geometry.euclidean.twod.SubLineTest::testIntersectionParallel,org.apache.commons.math3.geometry.euclidean.twod.SubLineTest::testIntersectionParallel
Claude,Math,5,5,not pass,yes,1,1,0,org.apache.commons.math3.complex.ComplexTest::testReciprocalZero,
Claude,Math,6,6,not pass,yes,27,26,0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTrivial; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testAckley; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigTab; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigar; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigarWithBoundaries; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testConstrainedRosen; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testDiagonalRosen; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testDiffPow; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testElliRotated; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testEllipse; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testMaximize; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testRastrigin; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testRosen; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testSphere; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testSsDiffPow; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testTablet; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testTwoAxes; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest::testSumSinc; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMaximize1; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMaximize2; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize2; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMaximize1; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMaximize2; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMinimize1; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMinimize2,
Claude,Math,7,7,not pass,yes,1,1,0,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testEventsScheduling,
Claude,Math,8,8,not pass,yes,1,1,1,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testIssue942,org.apache.commons.math3.distribution.DiscreteRealDistributionTest::testIssue942
Claude,Math,9,9,not pass,yes,1,1,1,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testRevert,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testRevert
Claude,Math,10,10,not pass,yes,1,1,0,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testAtan2SpecialCases,
Claude,Math,10,10_1,not pass,no,1,0,0,,
Claude,Math,11,11,pass,yes,1,1,1,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest::testUnivariateDistribution,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest::testUnivariateDistribution
Claude,Math,13,13,not pass,yes,1,1,0,org.apache.commons.math3.optimization.fitting.PolynomialFitterTest::testLargeSample,
Claude,Math,14,14,not pass,yes,1,1,0,org.apache.commons.math3.fitting.PolynomialFitterTest::testLargeSample,
Claude,Math,15,15,not pass,no,1,0,0,,
Claude,Math,15,15_1,not pass,no,1,0,0,,
Claude,Math,15,15_2,not pass,no,1,0,0,,
Claude,Math,15,15_3,not pass,no,1,0,0,,
Claude,Math,15,15_4,not pass,no,1,0,0,,
Claude,Math,15,15_5,not pass,no,1,0,0,,
Claude,Math,15,15_6,not pass,yes,1,1,0,org.apache.commons.math3.util.FastMathTest::testMath904,
Claude,Math,15,15_7,not pass,no,1,0,0,,
Claude,Math,16,16,not pass,no,2,0,0,,
Claude,Math,16,16_1,not pass,no,2,0,0,,
Claude,Math,16,16_2,not pass,no,2,0,0,,
Claude,Math,16,16_3,not pass,no,2,0,0,,
Claude,Math,16,16_4,not pass,no,2,0,0,,
Claude,Math,16,16_5,not compilable,no,2,0,0,,
Claude,Math,16,16_6,not compilable,yes,2,2,2,org.apache.commons.math3.util.FastMathTest::testMath905LargeNegative; org.apache.commons.math3.util.FastMathTest::testMath905LargePositive,org.apache.commons.math3.util.FastMathTest::testMath905LargeNegative; org.apache.commons.math3.util.FastMathTest::testMath905LargePositive
Claude,Math,16,16_7,not pass,no,2,0,0,,
Claude,Math,17,17,pass,yes,1,1,1,org.apache.commons.math3.dfp.DfpTest::testMultiply,org.apache.commons.math3.dfp.DfpTest::testMultiply
Claude,Math,18,18,not pass,yes,1,1,0,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testFitAccuracyDependsOnBoundary,
Claude,Math,19,19,not pass,yes,1,1,0,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testBoundaryRangeTooLarge,
Claude,Math,20,20,pass,yes,1,1,1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testMath864,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testMath864
Claude,Math,21,21,not pass,yes,2,2,2,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testFullRank; org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testMath789,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testFullRank; org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testMath789
