project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Compress,2,Compress-2-buggy,add_test.java,org.apache.commons.compress.archivers.ArTestCase,testArPadding,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,167,50,16,8,,,,,335,68,40,14
Compress,4,Compress-4-buggy,add_test.java,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testUtf8FileRoundtripImplicitUnicodeExtra,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,15,198,4,40,,,,,21,258,5,61
Compress,5,Compress-5-buggy,add_test.java,org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest,testRead7ZipMultiVolumeArchiveForStream,Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,81,100,18,16,,,,,87,107,17,19
Compress,6,Compress-6-buggy,add_test.java,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest,testNotEqualsNullVsNonNullName,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Compress,7,Compress-7-buggy,add_test.java,org.apache.commons.compress.archivers.tar.TarUtilsTest,testRoundTripNames,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Compress,8,Compress-8-buggy,add_test.java,org.apache.commons.compress.archivers.tar.TarUtilsTest,testParseOctalNoTrailerWithLeadingSpace,Not Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,51,15,9,7,,,,,111,17,25,11
Compress,9,Compress-9-buggy,add_test.java,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest,testCountAssembly,Not Pass,Not Pass,Not Pass,Pass,,,,,,,,,,,,,96,73,7,3,,,,,98,78,7,3
Compress,10,Compress-10-buggy,add_test.java,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest,testIterateAndReadWinZipArchive,Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,123,5,8,2,,,,,161,5,11,3
Compress,11,Compress-11-buggy,add_test.java,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest,emptyStreamIsNoTAR,Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,84,54,8,8,,,,,78,64,9,9
Compress,12,Compress-12-buggy,add_test.java,org.apache.commons.compress.archivers.TarTestCase,testCOMPRESS178_Direct,Pass,Not Pass,Pass,Pass,,,,,,,,,,,,,6,137,2,22,,,,,24,132,3,21
