project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Gson,1,Gson-1-buggy,add_test.java,com.google.gson.functional.TypeVariableTest,testGenericHolderWithParameterizedField,Not Compilable,Not Pass,Not Compilable,Pass,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,29,101,5,11,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,2,Gson-2-buggy,add_test.java,com.google.gson.functional.DefaultTypeAdaptersTest,testJsonElementTypeMismatch,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,26,20,1,1,71,29,3,3,71,29,3,3
Gson,3,Gson-3-buggy_ind1,add_test.java,com.google.gson.functional.MapTest,testConcurrentMap,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,55,154,6,16,55,154,6,16,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,3,Gson-3-buggy_ind2,add_test1.java,com.google.gson.functional.MapTest,testConcurrentNavigableMap,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,55,154,6,16,55,154,6,16,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,5,Gson-5-buggy,add_test.java,com.google.gson.DefaultDateTypeAdapterTest,testDateDeserializationISO8601,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,313,78,29,24,269,156,30,33,269,156,30,33
Gson,6,Gson-6-buggy,add_test.java,com.google.gson.regression.JsonAdapterNullSafeTest,testRespectsNullSafeFlagTypeAdapter,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,7,Gson-7-buggy,add_test.java,com.google.gson.stream.JsonReaderTest,testNextLongOnUnquotedStringPrefixedWithInteger,Pass,Not Pass,Pass,Pass,,,5,0.0140,,,0,0.0000,,,,,90,303,10,20,93,358,12,22,98,353,12,22
Gson,9,Gson-9-buggy,add_test.java,com.google.gson.stream.JsonWriterTest,testBoxedBooleans,Not Compilable,Not Pass,Not Compilable,Pass,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,14,58,2,12,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,10,Gson-10-buggy,add_test.java,com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest,testPrimitiveFieldAnnotationTakesPrecedenceOverDefault,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,101,24,5,9,114,21,7,9,114,21,7,9
Gson,11,Gson-11-buggy,add_test.java,com.google.gson.functional.PrimitiveTest,testNumberAsStringDeserialization,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,20,10,1,2,14,22,1,3,14,22,1,3
