project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Cli,1,Cli-1-buggy,add_test.java,org.apache.commons.cli.bug.BugCLI13Test,testCLI13WithHyphens,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,62,50,4,6,80,72,7,11,80,72,7,11
Cli,2,Cli-2-buggy,add_test.java,org.apache.commons.cli.bug.BugCLI51Test,testSingleDashArg,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,75,6,6,4,75,8,6,4,75,8,6,4
Cli,3,Cli-3-buggy,add_test.java,org.apache.commons.cli.PatternOptionBuilderTest,testInvalidNumberPattern,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,3,7,0,0,3,0,0,0,3,0,0,0
Cli,8,Cli-8-buggy,add_test.java,org.apache.commons.cli.HelpFormatterTest,testPrintWrapped,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,52,21,2,2,83,25,8,6,83,25,8,6
Cli,9,Cli-9-buggy,add_test.java,org.apache.commons.cli.OptionsTest,testMissingOptionsExceptionMultiple,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,41,3,4,2,48,3,6,2,48,3,6,2
Cli,10,Cli-10-buggy,add_test.java,org.apache.commons.cli.ParseRequiredTest,testReuseOptionsAcrossParsers,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,8,0,0,0,11,0,0,0,11,0,0,0
Cli,11,Cli-11-buggy,add_test.java,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameUsage,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,27,23,6,6,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Cli,12,Cli-12-buggy,add_test.java,org.apache.commons.cli.GnuParserTest,testPropertyWithEqualShort,Not Pass,Pass,Pass,Pass,,,36,0.4186,,,4,0.2500,,,,,74,34,9,7,80,86,8,16,116,50,12,12
Cli,14,Cli-14-buggy,add_test.java,org.apache.commons.cli2.bug.BugCLI144Test,testFileValidatorShortOption,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,26,56,3,15,50,33,9,11,50,33,9,11
Cli,15,Cli-15-buggy,add_test.java,org.apache.commons.cli2.bug.BugCLI158Test,testSingleOptionThreeArguments,Not Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,20,10,5,5,49,33,7,13,49,33,7,13
Cli,17,Cli-17-buggy,add_test.java,org.apache.commons.cli.PosixParserTest,testStopBursting,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,49,22,6,4,51,22,5,5,51,22,5,5
Cli,18,Cli-18-buggy,add_test.java,org.apache.commons.cli.PosixParserTest,testStopAfterRecognizedOption,Pass,Not Pass,Pass,Pass,,,12,0.1446,,,1,0.0833,,,,,73,71,9,11,66,83,8,12,78,71,9,11
Cli,19,Cli-19-buggy,add_test.java,org.apache.commons.cli.PosixParserTest,testUnrecognizedLongOption,Not Compilable,Pass,Not Compilable,Pass,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,8,20,2,2,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Cli,20,Cli-20-buggy,add_test.java,org.apache.commons.cli.PosixParserTest,testStop3,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,83,34,9,7,65,70,6,14,65,70,6,14
Cli,21,Cli-21-buggy,add_test.java,org.apache.commons.cli2.bug.BugCLI150Test,testNegativeNumberWithShortOption,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,32,2,3,1,43,12,6,4,43,12,6,4
Cli,22,Cli-22-buggy,add_test.java,org.apache.commons.cli.ApplicationTest,testGroovy,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,83,132,10,24,83,151,10,30,83,151,10,30
Cli,23,Cli-23-buggy,add_test.java,org.apache.commons.cli.bug.BugCLI162Test,testLongUnbreakableWordDoesNotThrow,Not Pass,Not Pass,Not Compilable,Pass,,,0,0.0000,,,0,0.0000,,,,,90,0,6,0,75,5,5,1,75,5,5,1
Cli,26,Cli-26-buggy,add_test.java,org.apache.commons.cli.OptionBuilderTest,testBuilderIsResettedAlways,Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,30,0,0,0,32,0,0,0,32,0,0,0
Cli,27,Cli-27-buggy,add_test.java,org.apache.commons.cli.ParserTestCase,testOptionGroupLongTwoOptions,Pass,Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,15,12,3,3,15,12,3,3,15,12,3,3
Cli,30,Cli-30-buggy,add_test.java,org.apache.commons.cli.ParserTestCase,testPropertyOptionGroupConflict,Not Compilable,Pass,Not Compilable,Pass,,,Not Compilable,Not Compilable,,,Not Compilable,Not Compilable,,,,,89,38,12,24,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Cli,31,Cli-31-buggy,add_test.java,org.apache.commons.cli.HelpFormatterTest,testDefaultArgName,Not Pass,Not Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,55,18,6,6,65,25,8,8,65,25,8,8
Cli,32,Cli-32-buggy,add_test.java,org.apache.commons.cli.HelpFormatterTest,testFindWrapPosNewlineWithinWidthFromOffset,Pass,Not Pass,Pass,Pass,,,9,0.6429,,,2,0.2222,,,,,83,9,21,9,63,14,13,9,72,5,15,7
Cli,33,Cli-33-buggy,add_test.java,org.apache.commons.cli.HelpFormatterTest,testIndentedHeaderAndFooter,Not Pass,Not Pass,Not Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,81,26,4,6,91,40,6,8,91,40,6,8
Cli,37,Cli-37-buggy,add_test.java,org.apache.commons.cli.bug.BugCLI265Test,shouldRecognizeSingleDashLongOption,Pass,Pass,Pass,Pass,,,0,0.0000,,,0,0.0000,,,,,18,2,3,3,33,22,6,8,33,22,6,8
