project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Chart,1,Chart-1-buggy,add_test.java,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetLegendItemsWithMultipleSeries,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Chart,1,Chart-1-buggy,add_test1.java,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,testGetLegendItemsWithDescendingOrder,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Chart,2,Chart-2-buggy,add_test.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateDomainBounds_EmptyDataset,Not Pass,Pass,Pass,Pass,0,0.0000,4,0.0299,0,0.0000,3,0.0909,114,154,19,35,114,154,19,35,166,134,25,33,170,130,28,30
Chart,2,Chart-2-buggy,add_test1.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateDomainBounds_AllNaN,Not Pass,Pass,Pass,Pass,0,0.0000,4,0.0299,0,0.0000,3,0.0909,114,154,19,35,114,154,19,35,166,134,25,33,170,130,28,30
Chart,2,Chart-2-buggy,add_test2.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateRangeBounds_EmptyDataset,Not Pass,Pass,Pass,Pass,0,0.0000,4,0.0299,0,0.0000,3,0.0909,114,154,19,35,114,154,19,35,166,134,25,33,170,130,28,30
Chart,2,Chart-2-buggy,add_test3.java,org.jfree.data.general.junit.DatasetUtilitiesTests,testIterateRangeBounds_AllNaN,Not Pass,Pass,Pass,Pass,0,0.0000,4,0.0299,0,0.0000,3,0.0909,114,154,19,35,114,154,19,35,166,134,25,33,170,130,28,30
Chart,3,Chart-3-buggy,add_test.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyEmptyRange,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,41,13,5,3,41,13,5,3,47,13,5,3,47,13,5,3
Chart,3,Chart-3-buggy,add_test1.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyFullRange,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,41,13,5,3,41,13,5,3,47,13,5,3,47,13,5,3
Chart,3,Chart-3-buggy,add_test2.java,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopyWithNegativeValues,Pass,Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,41,13,5,3,41,13,5,3,47,13,5,3,47,13,5,3
Chart,4,Chart-4-buggy,add_test.java,org.jfree.chart.axis.junit.LogAxisTests,testXYAutoRangeWithNullRenderer,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,124,62,18,18,124,62,18,18,131,57,21,17,131,57,21,17
Chart,5,Chart-5-buggy,add_test.java,org.jfree.data.xy.junit.XYSeriesTests,testAddOrUpdateWithDuplicatesNotAllowedAndAutoSort,Pass,Pass,Pass,Pass,24,0.6000,24,0.6000,2,0.5000,2,0.5000,38,40,6,4,62,16,8,2,44,40,8,4,68,16,10,2
Chart,5,Chart-5-buggy,add_test1.java,org.jfree.data.xy.junit.XYSeriesTests,testAddOrUpdateWithDuplicatesAllowedNotSorted,Pass,Pass,Pass,Pass,24,0.6000,24,0.6000,2,0.5000,2,0.5000,38,40,6,4,62,16,8,2,44,40,8,4,68,16,10,2
Chart,6,Chart-6-buggy,add_test.java,org.jfree.chart.util.junit.ShapeListTests,testEqualsDifferentSizes,Pass,Not Pass,Pass,Pass,0,0.0000,8,0.8000,0,0.0000,4,0.8000,10,4,2,2,10,4,2,2,45,10,11,5,53,2,15,1
Chart,6,Chart-6-buggy,add_test1.java,org.jfree.chart.util.junit.ShapeListTests,testEqualsDifferentShapes,Pass,Pass,Pass,Pass,0,0.0000,8,0.8000,0,0.0000,4,0.8000,10,4,2,2,10,4,2,2,45,10,11,5,53,2,15,1
Chart,6,Chart-6-buggy,add_test2.java,org.jfree.chart.util.junit.ShapeListTests,testEqualsNullVsNonNull,Pass,Pass,Pass,Pass,0,0.0000,8,0.8000,0,0.0000,4,0.8000,10,4,2,2,10,4,2,2,45,10,11,5,53,2,15,1
Chart,7,Chart-7-buggy,add_test.java,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMinMiddleIndex,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Chart,8,Chart-8-buggy,add_test.java,org.jfree.data.time.junit.WeekTests,testConstructorWithDifferentTimeZones,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
