project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Csv,1,Csv-1-buggy,add_test.java,org.apache.commons.csv.CSVParserTest,testGetLineNumberWithLF,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,1,Csv-1-buggy,add_test1.java,org.apache.commons.csv.CSVParserTest,testGetLineNumberWithCRLF,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,1,Csv-1-buggy,add_test2.java,org.apache.commons.csv.CSVParserTest,testGetLineNumberWithMixedLineEndings,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,2,Csv-2-buggy,add_test.java,org.apache.commons.csv.CSVRecordTest,testGetStringIndexOutOfBoundsNegative,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,2,Csv-2-buggy,add_test1.java,org.apache.commons.csv.CSVRecordTest,testGetStringIndexAtBoundary,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,3,Csv-3-buggy,add_test.java,org.apache.commons.csv.CSVLexerTest,testEscapedDigit,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,10,15,2,6,10,15,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,3,Csv-3-buggy,add_test1.java,org.apache.commons.csv.CSVLexerTest,testEscapedSpecialChar,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,10,15,2,6,10,15,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,3,Csv-3-buggy,add_test2.java,org.apache.commons.csv.CSVParserTest,testBackslashEscapingWithUnknownChar,Not Compilable,Not Pass,Not Compilable,Pass,0,0.0000,Not Compilable,Not Compilable,0,0.0000,Not Compilable,Not Compilable,10,15,2,6,10,15,2,6,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,4,Csv-4-buggy,add_test.java,org.apache.commons.csv.CSVParserTest,testHeaderMapWithHeaders,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,4,Csv-4-buggy,add_test1.java,org.apache.commons.csv.CSVParserTest,testHeaderMapImmutability,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,5,Csv-5-buggy,add_test.java,org.apache.commons.csv.CSVFormatTest,testNullRecordSeparatorWithMultipleRecords,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,5,Csv-5-buggy,add_test1.java,org.apache.commons.csv.CSVFormatTest,testNullRecordSeparatorPrintln,Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Csv,6,Csv-6-buggy,add_test.java,org.apache.commons.csv.CSVRecordTest,testToMapWithEmptyRecord,Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,2,1,1,27,2,1,1,34,0,4,0,34,0,4,0
Csv,6,Csv-6-buggy,add_test1.java,org.apache.commons.csv.CSVRecordTest,testToMapWithSingleColumnShort,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,2,1,1,27,2,1,1,34,0,4,0,34,0,4,0
Csv,6,Csv-6-buggy,add_test2.java,org.apache.commons.csv.CSVRecordTest,testToMapWithMultipleColumnsShort,Pass,Not Pass,Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,27,2,1,1,27,2,1,1,34,0,4,0,34,0,4,0
Csv,7,Csv-7-buggy,add_test.java,org.apache.commons.csv.CSVParserTest,testDuplicateHeaderEntriesWithExplicitHeader,Not Pass,Not Pass,Not Pass,Pass,6,0.6667,8,0.7273,2,0.3333,3,0.4286,46,9,6,6,52,3,8,4,62,11,7,7,70,3,10,4
Csv,7,Csv-7-buggy,add_test1.java,org.apache.commons.csv.CSVParserTest,testDuplicateHeaderEntriesMultipleDuplicates,Not Pass,Not Pass,Pass,Pass,6,0.6667,8,0.7273,2,0.3333,3,0.4286,46,9,6,6,52,3,8,4,62,11,7,7,70,3,10,4
Csv,7,Csv-7-buggy,add_test2.java,org.apache.commons.csv.CSVParserTest,testNoDuplicateHeaderEntriesWithEmptyHeader,Not Pass,Pass,Pass,Pass,6,0.6667,8,0.7273,2,0.3333,3,0.4286,46,9,6,6,52,3,8,4,62,11,7,7,70,3,10,4
Csv,7,Csv-7-buggy,add_test3.java,org.apache.commons.csv.CSVParserTest,testNoDuplicateHeaderEntriesWithExplicitHeader,Not Pass,Pass,Pass,Pass,6,0.6667,8,0.7273,2,0.3333,3,0.4286,46,9,6,6,52,3,8,4,62,11,7,7,70,3,10,4
