project,bug_id,folder,add_test_file,class_fqcn,method_name,repair_result,buggy_result,fixed_result,groundtruth_result,buggy_inst_delta,buggy_inst_score,fixed_inst_delta,fixed_inst_score,buggy_branch_delta,buggy_branch_score,fixed_branch_delta,fixed_branch_score,buggy_base_ci,buggy_base_mi,buggy_base_cb,buggy_base_mb,buggy_add_ci,buggy_add_mi,buggy_add_cb,buggy_add_mb,fixed_base_ci,fixed_base_mi,fixed_base_cb,fixed_base_mb,fixed_add_ci,fixed_add_mi,fixed_add_cb,fixed_add_mb
Gson,1,Gson-1-buggy,add_test.java,com.google.gson.functional.TypeVariableTest,testNestedTypeVariables,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,1,Gson-1-buggy,add_test1.java,com.google.gson.functional.TypeVariableTest,testMultipleTypeParameters,Not Pass,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,2,Gson-2-buggy,add_test.java,com.google.gson.functional.DefaultTypeAdaptersTest,testJsonElementSubtypeDeserialization,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,26,20,1,1,26,20,1,1,28,18,2,0,28,18,2,0
Gson,2,Gson-2-buggy,add_test1.java,com.google.gson.functional.DefaultTypeAdaptersTest,testJsonElementArrayTypeMismatch,Not Pass,Not Pass,Not Pass,Pass,0,0.0000,0,0.0000,0,0.0000,0,0.0000,26,20,1,1,26,20,1,1,28,18,2,0,28,18,2,0
Gson,3,Gson-3-buggy,add_test.java,com.google.gson.functional.MapTest,testNavigableMap,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,3,Gson-3-buggy,add_test1.java,com.google.gson.functional.MapTest,testPlainMap,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,4,Gson-4-buggy,add_test.java,com.google.gson.stream.JsonWriterTest,testTopLevelJsonValue,Not Pass,Not Pass,Not Pass,Pass,30,0.0607,46,0.0943,8,0.0851,10,0.1087,69,494,12,94,99,464,20,86,69,488,12,92,115,442,22,82
Gson,4,Gson-4-buggy,add_test1.java,com.google.gson.stream.JsonWriterTest,testTopLevelNumberValue,Not Pass,Not Pass,Not Pass,Pass,30,0.0607,46,0.0943,8,0.0851,10,0.1087,69,494,12,94,99,464,20,86,69,488,12,92,115,442,22,82
Gson,4,Gson-4-buggy,add_test2.java,com.google.gson.stream.JsonReaderTest,testTopLevelStringMultiplePeeks,Not Pass,Not Pass,Pass,Pass,30,0.0607,46,0.0943,8,0.0851,10,0.1087,69,494,12,94,99,464,20,86,69,488,12,92,115,442,22,82
Gson,5,Gson-5-buggy,add_test.java,com.google.gson.DefaultDateTypeAdapterTest,testDateDeserializationISO8601_NegativeOffset,Pass,Not Pass,Not Pass,Pass,3,0.0385,3,0.0196,2,0.0833,2,0.0690,313,78,29,24,316,75,31,22,253,153,26,29,256,150,28,27
Gson,5,Gson-5-buggy,add_test1.java,com.google.gson.DefaultDateTypeAdapterTest,testDateDeserializationISO8601_MultiDigitOffset,Pass,Pass,Pass,Pass,3,0.0385,3,0.0196,2,0.0833,2,0.0690,313,78,29,24,316,75,31,22,253,153,26,29,256,150,28,27
Gson,6,Gson-6-buggy,add_test.java,com.google.gson.regression.JsonAdapterNullSafeTest,testNullSafeFalseWithNullValue,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
Gson,6,Gson-6-buggy,add_test1.java,com.google.gson.regression.JsonAdapterNullSafeTest,testTypeAdapterFactoryWithNullSafe,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable,,,,,Not Compilable,Not Compilable,Not Compilable,Not Compilable
